PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category,emp_type,sports
765,01343,TYPEMR|4|2,csp_4_6,dip|1|3,False,67,ACT1.1,Male,A,580.0,CDI,ct_8,P,MA,461d,tr_4,01,11848,O,EMP1.6,
767,01343,TYPEMR|4|3,csp_5_6,dip|2,False,60,ACT1.1,Female,E,251.0,CDI,ct_7,N,TZ,563a,tr_1,01,2226,O,EMP1.6,
770,01344,TYPEMR|4|1,csp_5_4,dip|1|8,False,30,ACT1.1,Female,E,1239.0,CDI,ct_9,P,KZ,542a,tr_1,69,13666,O,EMP1.6,
774,01344,TYPEMR|4|1,csp_4_7,dip|1|4,False,40,ACT1.1,Female,E,1387.0,CDI,ct_9,P,MA,472b,tr_1,01,16300,O,EMP1.6,
778,01344,TYPEMR|1|2,csp_6_8,dip|2,False,57,ACT1.1,Female,E,875.0,CDI,ct_9,P,CG,684a,tr_4,01,6330,O,EMP1.6,
780,01344,TYPEMR|2|0,csp_6_5,dip|1|7,False,36,ACT1.1,Male,A,1523.0,CDI,ct_9,P,HZ,655a,tr_2,69,20725,O,EMP1.6,
783,01345,TYPEMR|4|3,csp_4_3,dip|1|5,False,30,ACT1.1,Female,E,447.0,CDI,ct_9,P,KZ,432d,tr_2,69,7707,O,EMP1.6,
784,01346,TYPEMR|4|1,csp_5_2,dip|1|6,False,32,ACT1.1,Female,E,890.0,CDI,ct_9,P,QB,525d,tr_4,01,9705,O,EMP1.6,
785,01347,TYPEMR|4|1,csp_5_6,dip|1|4,False,36,ACT1.1,Female,E,694.0,AUT,,P,TZ,563c,,01,10451,O,EMP1.5,
786,01347,TYPEMR|1|1,csp_6_7,dip|1|5,False,45,ACT1.1,Male,E,1762.0,CDI,ct_9,C,CG,674a,tr_3,01,22602,O,EMP1.6,CF-105
788,01347,TYPEMR|4|1,csp_5_4,dip|1|7,False,26,ACT1.1,Male,A,1518.0,AUT,ct_9,C,KZ,545b,tr_6,13,23967,X,EMP1.2,CF-111
791,01347,TYPEMR|4|1,csp_3_8,dip|1|8,False,38,ACT1.1,Male,E,1623.0,CDI,ct_9,C,MA,386c,tr_5,69,36381,O,EMP1.6,
792,01348,TYPEMR|4|4,csp_5_6,dip|1|6,False,21,ACT1.1,Female,A,665.0,CDD,ct_5,P,RZ,561d,tr_4,01,6138,O,EMP1.5,
795,01349,TYPEMR|4|1,csp_6_3,dip|1|3,False,36,ACT1.1,Male,A,1755.0,CDI,ct_9,C,CH,637d,tr_2,01,14628,O,EMP1.6,
797,01350,TYPEMR|4|1,csp_6_2,dip|1|5,False,23,ACT1.1,Male,A,1891.0,CDI,ct_9,C,CM,624b,tr_6,69,15787,O,EMP1.6,CF-111
807,01352,TYPEMR|4|1,csp_6_8,dip|1|4,False,32,ACT1.1,Female,A,158.0,CDI,,P,NZ,684a,tr_1,42,1694,O,EMP1.6,
814,01354,TYPEMR|1|2,csp_3_3,dip|1|8,False,36,ACT1.1,Female,A,1820.0,CDD,ct_2,C,OZ,333f,tr_5,01,37471,O,EMP1.5,
817,01354,TYPEMR|3|2,csp_4_3,dip|1|3,False,59,ACT1.1,Female,A,1456.0,CDI,ct_8,C,QA,431b,tr_2,01,25216,O,EMP1.6,
823,01354,TYPEMR|4|1,csp_4_6,dip|1|6,False,46,ACT1.1,Female,E,1870.0,CDI,ct_9,C,CA,461f,tr_5,71,25461,O,EMP1.6,
831,01354,TYPEMR|4|2,csp_4_3,dip|1|6,False,44,ACT1.1,Male,A,304.0,CDI,ct_8,C,QB,434e,tr_3,01,3260,O,EMP1.6,
833,01354,TYPEMR|4|1,csp_3_8,dip|1|6,False,57,ACT1.1,Male,E,1537.0,CDI,ct_9,C,JC,388d,tr_1,69,53184,O,EMP1.6,
839,01360,TYPEMR|4|1,csp_5_2,dip|1|5,False,47,ACT1.1,Female,E,1077.0,CDI,ct_8,P,QB,526a,tr_4,01,17309,O,EMP1.6,
844,01362,TYPEMR|4|1,csp_6_2,dip|1|3,False,51,ACT1.1,Male,A,1876.0,CDI,ct_9,C,CC,626c,tr_5,01,22013,O,EMP1.6,CF-242
848,01363,TYPEMR|4|2,csp_6_7,dip|1|3,False,33,ACT1.1,Male,A,1389.0,CDI,ct_9,C,HZ,676b,tr_2,01,12166,O,EMP1.6,
849,01363,TYPEMR|4|1,csp_4_3,dip|1|6,False,33,ACT1.1,Female,E,1858.0,CDI,ct_9,C,GZ,433d,tr_1,01,21615,O,EMP1.6,
850,01363,TYPEMR|4|1,csp_5_5,dip|1|3,False,25,ACT1.1,Female,E,1954.0,CDI,ct_9,C,GZ,551a,tr_5,69,21474,O,EMP1.6,
858,01367,TYPEMR|1|1,csp_3_8,dip|1|4,False,60,ACT1.1,Male,A,1820.0,CDI,ct_9,C,CL,383a,tr_6,69,61679,O,EMP1.6,
868,01373,TYPEMR|1|2,csp_3_7,dip|1|6,False,60,ACT1.1,Female,E,515.0,CDI,ct_9,C,MA,373d,tr_3,69,20188,O,EMP1.6,
869,01374,TYPEMR|4|1,csp_4_6,dip|1|6,False,46,ACT1.1,Female,A,1778.0,CDI,ct_9,C,DZ,463b,tr_0,01,43894,O,EMP1.6,
870,01374,TYPEMR|4|1,csp_5_6,dip|1|3,False,35,ACT1.1,Female,A,1039.0,CDI,ct_9,C,SZ,562b,tr_1,01,11392,O,EMP1.6,
877,01376,TYPEMR|4|1,csp_4_6,dip|1|6,False,49,ACT1.1,Male,E,1923.0,CDI,ct_9,C,GZ,463b,tr_2,01,24016,O,EMP1.6,
881,01376,TYPEMR|4|1,csp_6_8,dip|1,False,55,ACT1.1,Male,E,1756.0,CDI,ct_5,C,LZ,684a,tr_5,01,17232,O,EMP1.6,
888,01383,TYPEMR|4|1,csp_5_5,dip|1|6,False,24,ACT1.1,Male,A,246.0,CDI,ct_9,C,GZ,551a,tr_3,01,2947,O,EMP1.6,
890,01384,TYPEMR|4|2,csp_6_3,dip|1|3,False,41,ACT1.1,Male,E,938.0,CDI,ct_9,C,FZ,632j,tr_5,38,4382,O,EMP1.6,CF-132
893,01386,TYPEMR|4|1,csp_5_6,dip|1|6,False,45,ACT1.1,Female,A,314.0,AUT,ct_8,P,QB,563b,tr_5,01,2935,X,EMP1.5,
922,01416,TYPEMR|4|1,csp_4_6,dip|1|8,False,35,ACT1.1,Male,A,1092.0,CDI,ct_9,C,IZ,468a,tr_1,01,18593,O,EMP1.6,
930,01422,TYPEMR|1|1,csp_4_8,dip|1|3,False,60,ACT1.1,Male,A,1367.0,CDI,ct_9,C,FZ,487a,tr_3,69,30275,O,EMP1.6,
937,01426,TYPEMR|1|1,csp_6_8,dip|1|3,False,50,ACT1.1,Male,E,1820.0,CDI,ct_9,C,NZ,684a,tr_6,69,14042,O,EMP1.6,
942,01427,TYPEMR|4|3,csp_6_2,dip|1|4,False,31,ACT1.1,Female,E,1939.0,CDI,ct_9,C,CA,625b,tr_3,01,23164,O,EMP1.6,
949,01427,TYPEMR|1|2,csp_5_2,dip|1|6,False,27,ACT1.1,Female,A,1756.0,CDI,ct_9,C,QA,526e,tr_3,38,16043,O,EMP1.6,
955,01435,TYPEMR|4|2,csp_3_8,dip|1|8,False,47,ACT1.1,Male,E,1666.0,CDI,ct_9,C,FZ,382c,tr_5,38,52391,O,EMP1.6,
959,01436,TYPEMR|3|2,csp_5_4,dip|1|2,False,29,ACT1.1,Male,A,1269.0,CDI,ct_9,C,CG,543h,tr_5,01,15956,O,EMP1.6,
963,01443,TYPEMR|1|1,csp_6_7,dip|1|3,False,49,ACT1.1,Male,E,1984.0,CDI,ct_9,C,HZ,676c,tr_6,01,23852,O,EMP1.6,
964,01443,TYPEMR|4|1,csp_3_7,dip|1|3,False,50,ACT1.1,Male,E,1351.0,CDI,ct_9,C,GZ,373d,tr_2,01,51255,O,EMP1.6,
965,01443,TYPEMR|4|3,csp_5_5,dip|1|3,False,29,ACT1.1,Female,A,838.0,CDI,ct_9,P,GZ,554c,tr_1,01,6530,O,EMP1.6,CF-109
971,01448,TYPEMR|4|1,csp_5_3,dip|1|4,False,49,ACT1.1,Male,A,239.0,CDI,,C,NZ,534a,tr_4,01,2373,O,EMP1.6,
972,01449,TYPEMR|4|1,csp_5_2,dip|1|2,False,42,ACT1.1,Female,E,1350.0,CDI,ct_8,P,QB,525d,tr_3,39,10742,O,EMP1.6,
978,01450,TYPEMR|4|1,csp_5_2,dip|1|3,False,64,ACT1.1,Female,E,152.0,CDI,,P,QB,526d,,69,3305,O,EMP1.6,
981,01451,TYPEMR|4|2,csp_6_4,dip|1|3,False,54,ACT1.1,Male,E,1773.0,CDI,ct_9,C,FZ,641a,tr_2,01,21758,O,EMP1.6,
986,01451,TYPEMR|1|2,csp_6_8,dip|1|5,False,27,ACT1.1,Female,E,771.0,CDI,ct_9,P,NZ,684a,tr_5,01,4185,O,EMP1.6,
991,01451,TYPEMR|4|1,csp_6_7,dip|1|4,False,19,ACT1.1,Male,A,985.0,APP,ct_9,C,CH,673b,tr_1,69,9334,A,EMP1.1,CF-212
996,01457,TYPEMR|1|2,csp_6_8,dip|1|5,False,27,ACT1.1,Female,E,771.0,CDI,ct_9,P,NZ,684a,tr_5,01,4200,O,EMP1.6,
997,02001,TYPEMR|4|1,csp_6_2,dip|1|5,False,26,ACT1.1,Male,E,1760.0,CDI,ct_9,C,CG,621e,tr_5,02,20543,O,EMP1.6,
998,02002,TYPEMR|4|1,csp_6_8,dip|2,False,31,ACT1.1,Male,A,189.0,CDI,ct_9,C,FZ,681b,tr_1,93,1339,O,EMP1.6,
1002,02008,TYPEMR|4|1,csp_5_2,dip|1|4,False,40,ACT1.1,Female,E,1820.0,AUT,ct_3,C,QA,526c,tr_6,02,20766,O,EMP1.5,CF-402
1004,02010,TYPEMR|1|2,csp_5_2,dip|1|5,False,58,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QB,525d,tr_4,02,18714,O,EMP1.6,
1017,02028,TYPEMR|4|1,csp_6_2,dip|1|7,False,43,ACT1.1,Male,E,1600.0,CDI,ct_9,C,CA,625f,tr_3,02,19522,O,EMP1.6,
1018,02028,TYPEMR|4|3,csp_5_6,dip|1|3,False,27,ACT1.1,Female,A,497.0,CDI,ct_8,P,SZ,563b,tr_3,02,5726,O,EMP1.6,
1024,02037,TYPEMR|4|1,csp_6_4,dip|1|4,False,43,ACT1.1,Female,E,1831.0,CDI,ct_9,C,HZ,643a,tr_2,02,18737,O,EMP1.6,
1027,02037,TYPEMR|3|2,csp_6_3,dip|1|4,False,24,ACT1.1,Male,A,246.0,TTP,ct_9,C,NZ,632f,tr_1,59,2288,O,EMP1.5,CF-111
1035,02057,TYPEMR|4|1,csp_5_5,dip|1|8,False,25,ACT1.1,Female,A,659.0,CDD,ct_9,C,GZ,551a,tr_3,02,6779,O,EMP1.5,
1037,02058,TYPEMR|1|1,csp_4_7,dip|1|5,False,51,ACT1.1,Male,E,1638.0,CDI,ct_9,C,EZ,477d,tr_3,02,34385,O,EMP1.6,
1039,02059,TYPEMR|2|0,csp_5_2,dip|1|3,False,58,ACT1.1,Female,A,124.0,CDI,,C,QB,525d,,02,1634,O,EMP1.6,
1040,02059,TYPEMR|4|1,csp_3_7,dip|1|5,False,33,ACT1.1,Female,A,1542.0,CDD,ct_5,C,MC,372b,tr_6,75,20560,O,EMP1.5,
1044,02064,TYPEMR|4|1,csp_5_6,dip|1|6,False,42,ACT1.1,Female,E,1612.0,CDI,ct_7,N,QB,563a,tr_0,02,5664,O,EMP1.6,CF-101
1050,02065,TYPEMR|4|2,csp_6_3,dip|3,False,55,ACT1.1,Male,E,1816.0,AUT,ct_3,C,QA,632k,tr_6,02,20612,O,EMP1.2,
1058,02080,TYPEMR|3|2,csp_5_6,dip|2,False,51,ACT1.1,Female,A,447.0,CDD,ct_9,P,QB,563b,tr_3,02,3260,O,EMP1.5,
1060,02083,TYPEMR|1|1,csp_3_4,dip|1|7,True,23,ACT1.1,Male,A,303.0,CDD,ct_1,C,PZ,342h,tr_6,51,5793,O,EMP1.5,
1061,02083,TYPEMR|4|1,csp_5_6,dip|1|3,False,29,ACT1.1,Female,A,1555.0,CDI,ct_8,C,QB,563b,tr_3,02,15151,O,EMP1.6,CF-242
1067,02095,TYPEMR|4|1,csp_3_3,dip|1|4,False,55,ACT1.1,Male,E,2028.0,CDI,ct_1,C,RZ,333a,tr_6,75,39961,O,EMP1.6,CF-134
1071,02095,TYPEMR|4|1,csp_4_6,dip|1|5,False,39,ACT1.1,Male,E,1750.0,CDI,ct_9,C,KZ,463d,tr_3,77,43038,O,EMP1.6,
1077,02099,TYPEMR|4|1,csp_6_3,dip|1|3,False,35,ACT1.1,Male,E,1979.0,CDI,ct_9,C,CA,636c,tr_2,02,20228,O,EMP1.6,
1082,02110,TYPEMR|3|1,csp_6_7,dip|1|6,False,44,ACT1.1,Male,A,1714.0,CDI,ct_9,C,CG,676e,tr_4,02,17003,O,EMP1.6,
1084,02111,TYPEMR|4|3,csp_4_6,dip|1|8,False,22,ACT1.1,Male,A,1503.0,CDI,ct_9,C,IZ,468a,tr_3,02,15514,O,EMP1.6,CF-242
1086,02112,TYPEMR|4|1,csp_6_4,dip|3,False,50,ACT1.1,Male,E,1297.0,CDI,ct_9,P,HZ,641b,tr_3,02,13750,O,EMP1.6,
1087,02112,TYPEMR|4|2,csp_6_2,dip|1|3,False,57,ACT1.1,Male,E,1961.0,CDI,ct_9,C,CE,625c,tr_6,02,52868,O,EMP1.6,
1090,02114,TYPEMR|1|2,csp_5_5,dip|1|3,False,20,ACT1.1,Female,A,311.0,APP,,C,GZ,551a,,02,3640,A,EMP1.1,
1107,02138,TYPEMR|4|1,csp_6_2,dip|1|3,False,30,ACT1.1,Female,A,145.0,CDI,,C,OZ,621f,,02,1105,O,EMP1.6,
1113,02142,TYPEMR|4|1,csp_5_6,dip|1|5,False,36,ACT1.1,Female,E,1533.0,CDI,ct_7,N,QB,563a,tr_1,02,4767,O,EMP1.6,
1127,02166,TYPEMR|4|4,csp_5_4,dip|1|5,False,27,ACT1.1,Female,A,1287.0,CDD,ct_8,P,QB,543h,tr_3,02,12764,O,EMP1.5,
1135,02168,TYPEMR|4|3,csp_4_3,dip|1|7,False,54,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QB,434f,tr_1,93,24116,O,EMP1.6,
1146,02173,TYPEMR|4|1,csp_5_5,dip|1|3,False,52,ACT1.1,Female,A,1453.0,CDI,ct_6,P,CA,554a,tr_2,02,14020,O,EMP1.6,
1151,02173,TYPEMR|4|1,csp_5_6,dip|3,False,56,ACT1.1,Male,E,1435.0,CDI,ct_7,N,QB,563b,tr_1,02,12933,O,EMP1.6,
1154,02173,TYPEMR|4|1,csp_4_8,dip|1|7,False,36,ACT1.1,Male,A,1694.0,CDI,ct_9,C,FZ,481b,tr_5,02,63685,O,EMP1.6,CF-101
1160,02173,TYPEMR|4|2,csp_4_6,dip|1|3,False,61,ACT1.1,Male,E,759.0,CDI,ct_9,C,MA,462c,tr_5,51,13625,O,EMP1.6,
1165,02173,TYPEMR|4|3,csp_5_6,dip|1|3,False,63,ACT1.1,Female,E,1634.0,CDI,ct_7,N,QB,563a,tr_1,02,4237,O,EMP1.6,
1180,02188,TYPEMR|1|1,csp_6_9,dip|1|8,False,52,ACT1.1,Male,E,2200.0,CDI,ct_9,C,NZ,691a,tr_1,51,30571,O,EMP1.6,
1201,02220,TYPEMR|4|3,csp_5_6,dip|1|3,False,46,ACT1.1,Female,A,3000.0,CDI,ct_7,N,QB,563a,tr_0,02,10735,O,EMP1.6,
1204,02226,TYPEMR|4|1,csp_6_2,dip|1|3,False,48,ACT1.1,Male,E,1867.0,CDI,ct_9,C,CH,626b,tr_5,02,26941,O,EMP1.6,
1212,02237,TYPEMR|4|3,csp_5_2,dip|1|5,False,33,ACT1.1,Female,A,877.0,CDI,ct_2,P,OZ,524c,tr_2,02,7009,O,EMP1.6,
1215,02238,TYPEMR|1|2,csp_4_7,dip|1|6,False,22,ACT1.1,Female,A,744.0,CDD,ct_8,C,QB,479b,tr_3,51,9016,O,EMP1.5,
1217,02239,TYPEMR|3|1,csp_4_8,dip|3,False,41,ACT1.1,Male,A,2028.0,CDI,ct_9,C,GZ,487a,tr_3,02,34412,O,EMP1.6,
1218,02239,TYPEMR|4|1,csp_5_6,dip|1|3,False,50,ACT1.1,Female,A,1836.0,CDI,ct_7,N,QB,563a,tr_1,02,5347,O,EMP1.6,
1221,02243,TYPEMR|4|1,csp_5_2,dip|1|3,False,47,ACT1.1,Female,A,1191.0,CDI,ct_9,P,QB,526a,tr_3,02,22401,O,EMP1.6,CF-420
1234,02280,TYPEMR|4|1,csp_4_2,dip|1|7,False,37,ACT1.1,Female,A,1820.0,CDI,ct_1,C,OZ,422a,tr_6,80,16686,O,EMP1.6,
1236,02286,TYPEMR|4|1,csp_3_7,dip|1|8,False,50,ACT1.1,Male,E,1820.0,CDI,ct_9,C,KZ,376d,tr_6,02,49575,O,EMP1.6,
1244,02292,TYPEMR|3|2,csp_5_6,dip|1|4,False,47,ACT1.1,Female,E,2209.0,CDI,ct_7,N,QB,563a,tr_1,02,9893,O,EMP1.6,
1256,02304,TYPEMR|1|1,csp_6_4,dip|1|3,False,54,ACT1.1,Male,E,2200.0,CDI,ct_9,C,HZ,641a,tr_5,02,23596,O,EMP1.6,
1278,02318,TYPEMR|4|1,csp_3_8,dip|1|9,False,44,ACT1.1,Male,E,1875.0,CDI,ct_9,C,CG,385b,tr_5,60,48918,O,EMP1.6,CF-256
1282,02321,TYPEMR|4|1,csp_4_3,dip|1|7,False,24,ACT1.1,Female,A,1819.0,CDD,ct_3,C,QA,431f,tr_6,02,20950,O,EMP1.2,
1283,02323,TYPEMR|4|1,csp_4_2,dip|1|1,False,23,ACT1.1,Male,A,1586.0,CDD,ct_1,P,PZ,422e,tr_4,02,15406,O,EMP1.5,
1285,02326,TYPEMR|1|1,csp_3_8,dip|1|3,False,48,ACT1.1,Male,A,1820.0,CDI,ct_9,C,HZ,389a,tr_6,75,50432,O,EMP1.6,
1286,02328,TYPEMR|4|1,csp_5_6,dip|1|3,False,46,ACT1.1,Female,A,2492.0,CDI,ct_7,N,QB,563a,tr_1,02,8381,O,EMP1.6,
1298,02336,TYPEMR|4|1,csp_4_2,dip|1|7,False,45,ACT1.1,Female,A,1841.0,CDI,ct_8,C,PZ,421b,tr_3,02,30649,O,EMP1.6,CF-119
1307,02340,TYPEMR|1|1,csp_4_6,dip|1|4,False,36,ACT1.1,Male,A,1603.0,CDI,ct_9,C,GZ,461d,tr_5,80,19523,O,EMP1.6,
1310,02340,TYPEMR|4|1,csp_3_7,dip|1|5,False,55,ACT1.1,Male,E,776.0,CDI,ct_9,C,IZ,377a,tr_1,02,8380,O,EMP1.6,
1315,02355,TYPEMR|4|1,csp_4_3,dip|1|6,False,30,ACT1.1,Female,A,1562.0,CDI,ct_9,C,QA,431f,tr_4,02,23424,O,EMP1.6,
1321,02360,TYPEMR|4|1,csp_4_8,dip|2,False,45,ACT1.1,Male,A,1778.0,CDI,ct_9,C,QB,488a,tr_4,02,24588,O,EMP1.6,
1322,02360,TYPEMR|4|2,csp_3_7,dip|1|7,False,45,ACT1.1,Male,E,1138.0,CDI,ct_8,C,RZ,377a,tr_4,93,24857,O,EMP1.6,
1329,02362,TYPEMR|4|1,csp_4_2,dip|1|6,False,51,ACT1.1,Female,A,1305.0,CDI,ct_6,C,PZ,423a,tr_1,02,17223,O,EMP1.6,
1330,02363,TYPEMR|4|1,csp_5_6,dip|1|3,False,36,ACT1.1,Female,A,480.0,AUT,ct_8,C,PZ,564b,tr_2,02,4980,X,EMP1.3,
1331,02363,TYPEMR|4|1,csp_4_6,dip|1|3,False,57,ACT1.1,Male,A,1841.0,CDI,ct_9,C,CL,461f,tr_4,02,34656,O,EMP1.6,
1335,02371,TYPEMR|4|1,csp_5_4,dip|1|8,False,29,ACT1.1,Male,E,1820.0,CDI,ct_9,C,CH,542a,tr_4,02,20292,O,EMP1.6,
1342,02379,TYPEMR|4|1,csp_6_2,dip|1|3,False,54,ACT1.1,Male,E,1820.0,CDI,ct_9,C,CA,625f,tr_6,02,27307,O,EMP1.6,
1345,02381,TYPEMR|3|1,csp_6_5,dip|1|3,False,52,ACT1.1,Male,E,1820.0,CDI,ct_9,C,CA,652a,tr_6,02,25807,O,EMP1.6,
1347,02381,TYPEMR|4|1,csp_5_2,dip|1|2,False,35,ACT1.1,Male,E,1918.0,CDI,ct_8,C,QB,526a,tr_4,60,22702,O,EMP1.6,
1348,02381,TYPEMR|4|1,csp_6_2,dip|1|3,False,33,ACT1.1,Male,E,1737.0,CDI,ct_9,C,CC,627f,tr_5,02,25927,O,EMP1.6,
1358,02381,TYPEMR|4|1,csp_3_8,dip|1|7,False,51,ACT1.1,Male,E,1823.0,CDI,ct_9,C,MA,386b,tr_4,75,47891,O,EMP1.6,
1359,02381,TYPEMR|1|2,csp_6_7,dip|1|3,False,62,ACT1.1,Female,A,1049.0,CDI,ct_9,C,CH,676c,tr_5,77,15541,O,EMP1.6,
1366,02392,TYPEMR|3|2,csp_6_4,dip|3,False,51,ACT1.1,Male,E,1339.0,CDI,ct_9,P,HZ,641b,tr_6,51,16167,O,EMP1.6,
1368,02397,TYPEMR|4|1,csp_5_5,dip|1|6,False,28,ACT1.1,Female,A,1917.0,CDI,ct_9,C,GZ,551a,tr_6,02,18769,O,EMP1.6,
1388,02408,TYPEMR|4|1,csp_4_3,dip|1|4,False,32,ACT1.1,Male,A,1879.0,AUT,ct_3,C,QA,431f,tr_6,02,24170,O,EMP1.5,
1392,02408,TYPEMR|4|2,csp_6_3,dip|3,False,57,ACT1.1,Male,E,2108.0,CDI,ct_9,C,NZ,637d,tr_2,02,26226,O,EMP1.6,
1395,02408,TYPEMR|4|1,csp_6_4,dip|1|3,False,50,ACT1.1,Male,E,2043.0,CDI,ct_9,C,KZ,641a,tr_6,44,24558,O,EMP1.6,
1398,02408,TYPEMR|1|2,csp_5_6,dip|3,False,30,ACT1.1,Female,A,1588.0,AUT,ct_2,P,QB,563a,tr_3,51,17690,O,EMP1.5,
1405,02408,TYPEMR|4|1,csp_3_8,dip|1|3,False,44,ACT1.1,Male,E,1820.0,CDI,ct_9,C,HZ,388b,tr_6,77,36119,O,EMP1.6,
1415,02408,TYPEMR|4|1,csp_4_2,dip|1|7,False,43,ACT1.1,Male,E,1434.0,CDI,ct_6,C,PZ,423a,tr_1,02,15149,O,EMP1.6,
1416,02408,TYPEMR|4|1,csp_5_2,dip|1|3,False,44,ACT1.1,Female,A,940.0,CDI,ct_8,P,QB,526a,tr_4,02,9336,O,EMP1.6,
1424,02422,TYPEMR|4|1,csp_3_7,dip|1|7,False,53,ACT1.1,Male,E,1580.0,CDI,ct_9,C,GZ,374c,tr_2,91,38738,O,EMP1.6,
1425,02423,TYPEMR|4|1,csp_6_3,dip|1|3,False,42,ACT1.1,Male,A,2399.0,TTP,ct_9,N,NZ,636a,tr_1,78,26845,O,EMP1.5,CF-128
1426,02425,TYPEMR|3|2,csp_5_2,dip|1|3,False,47,ACT1.1,Male,A,2096.0,CDI,ct_9,C,QA,526e,tr_2,02,20953,O,EMP1.6,
1429,02431,TYPEMR|4|1,csp_6_2,dip|3,False,60,ACT1.1,Male,E,1799.0,CDI,ct_9,C,CH,623a,tr_3,02,42248,O,EMP1.6,
1436,02445,TYPEMR|4|1,csp_4_3,dip|1|6,False,34,ACT1.1,Female,A,1820.0,CDI,ct_8,C,QA,431f,tr_1,02,24230,O,EMP1.6,
1447,02468,TYPEMR|4|1,csp_5_4,dip|1|6,False,40,ACT1.1,Male,E,1781.0,CDI,ct_9,C,GZ,543g,tr_3,02,23299,O,EMP1.6,
1448,02468,TYPEMR|3|2,csp_5_2,dip|1|3,False,41,ACT1.1,Female,A,1820.0,CDI,ct_3,C,QA,523d,tr_6,02,16366,O,EMP1.6,
1449,02468,TYPEMR|4|1,csp_4_3,dip|1|7,False,24,ACT1.1,Female,E,1691.0,CDI,ct_8,C,QB,432d,tr_3,02,4747,O,EMP1.6,
1459,02492,TYPEMR|4|1,csp_5_6,dip|1|3,False,35,ACT1.1,Female,A,637.0,TOA,ct_9,C,IZ,561b,tr_1,59,6110,O,EMP1.5,
1463,02498,TYPEMR|4|2,csp_4_8,dip|1|5,False,50,ACT1.1,Male,A,2032.0,CDI,ct_9,C,CE,484a,tr_6,02,61051,O,EMP1.6,
1480,02520,TYPEMR|4|1,csp_4_6,dip|1|7,False,49,ACT1.1,Female,E,1921.0,CDI,ct_9,C,GZ,462b,tr_0,02,22755,O,EMP1.6,
1481,02521,TYPEMR|2|0,csp_5_2,dip|1|7,False,24,ACT1.1,Female,A,561.0,CDD,ct_2,C,OZ,525b,tr_6,02,4832,O,EMP1.5,
1482,02528,TYPEMR|1|1,csp_5_2,dip|2,False,38,ACT1.1,Male,A,1009.0,CDD,ct_3,C,QA,525d,tr_6,02,11303,O,EMP1.5,CF-242
1489,02543,TYPEMR|4|1,csp_4_5,dip|1|6,False,49,ACT1.1,Female,A,1820.0,CDI,ct_3,C,QA,451h,tr_6,02,21773,O,EMP1.6,
1493,02549,TYPEMR|4|1,csp_3_4,dip|1|8,False,31,ACT1.1,Female,A,1735.0,AUT,ct_1,P,PZ,341a,tr_4,02,24723,O,EMP1.5,
1510,02592,TYPEMR|4|2,csp_6_4,dip|1|3,False,47,ACT1.1,Male,E,1892.0,CDI,ct_9,C,HZ,641a,tr_3,77,16760,O,EMP1.6,CF-209
1513,02593,TYPEMR|4|1,csp_3_7,dip|1|8,False,39,ACT1.1,Female,A,1820.0,CDI,ct_9,C,CE,372c,tr_5,02,52995,O,EMP1.6,
1528,02619,TYPEMR|4|1,csp_5_2,dip|1|3,False,41,ACT1.1,Female,A,1820.0,CDI,ct_8,C,QA,525d,tr_6,02,16802,O,EMP1.6,
1530,02621,TYPEMR|4|1,csp_5_3,dip|1|5,False,37,ACT1.1,Male,A,1506.0,CDI,ct_9,C,NZ,534a,tr_6,93,14066,O,EMP1.6,
1540,02645,TYPEMR|4|1,csp_6_2,dip|1|5,False,38,ACT1.1,Male,E,1838.0,CDI,ct_9,C,CA,625f,tr_6,02,26869,O,EMP1.6,
1545,02666,TYPEMR|1|1,csp_5_6,dip|1,False,48,ACT1.1,Male,E,1233.0,CDI,ct_5,C,LZ,564a,tr_5,02,25340,O,EMP1.6,
1547,02670,TYPEMR|4|2,csp_6_2,dip|1|3,False,30,ACT1.1,Male,A,713.0,TTP,ct_9,N,NZ,622a,tr_1,02,8062,O,EMP1.2,CF-212
1549,02672,TYPEMR|4|1,csp_6_8,dip|3,False,60,ACT1.1,Male,E,1784.0,CDI,ct_9,C,GZ,682a,tr_3,02,14522,O,EMP1.6,
1551,02676,TYPEMR|4|1,csp_6_4,dip|1|3,False,54,ACT1.1,Male,E,2200.0,CDI,ct_9,C,HZ,641a,tr_6,02,23774,O,EMP1.6,
1553,02679,TYPEMR|4|1,csp_6_3,dip|1|3,False,35,ACT1.1,Male,A,169.0,CDI,,C,FZ,632g,,75,1545,O,EMP1.6,
1556,02680,TYPEMR|4|1,csp_4_6,dip|1|6,False,40,ACT1.1,Male,A,1824.0,CDI,ct_9,C,KZ,467b,tr_6,92,22810,O,EMP1.6,
1557,02680,TYPEMR|4|3,csp_5_6,dip|1|3,False,56,ACT1.1,Female,A,1424.0,CDI,ct_9,C,SZ,562b,tr_1,02,15596,O,EMP1.6,
1567,02687,TYPEMR|4|1,csp_5_6,dip|3,False,47,ACT1.1,Female,E,2209.0,CDI,ct_7,N,QB,563a,tr_1,02,9092,O,EMP1.6,
