PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie
768,01344,TYPEMR|4|4,csp_7_4,dip|1|7,False,73,ACT2.1,Male,E,Saint-Denis-lès-Bourg,Commune simple,01,6109,24810,CF-245,CF-245,2.0,Fédération Française de la randonnée pédestre,Fédération unisport non olympique
779,01344,TYPEMR|1|1,csp_8_1,dip|3,False,50,ACT1.2,Male,A,Saint-Denis-lès-Bourg,Commune simple,01,6109,24810,,,,,
800,01350,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Saint-Étienne-du-Bois,Commune simple,01,2582,24810,CF-109,CF-109,1.0,Fédération Française d'équitation,Fédération unisport olympique
801,01350,TYPEMR|3|2,csp_5_2,dip|3,False,30,ACT1.2,Female,A,Saint-Étienne-du-Bois,Commune simple,01,2582,24810,,,,,
805,01351,TYPEMR|4|1,csp_3_3,dip|1|7,False,47,ACT1.1,Female,E,Saint-Étienne-sur-Chalaronne,Commune simple,01,1597,24810,,,,,
811,01353,TYPEMR|3|2,csp_2_1,dip|1|5,False,33,ACT1.1,Female,A,Sainte-Euphémie,Commune simple,01,1728,24810,,,,,
813,01354,TYPEMR|4|1,csp_2_1,dip|1|3,False,48,ACT1.1,Male,A,Saint-Genis-Pouilly,Commune simple,01,14143,24810,CF-101,CF-101,1.0,Fédération Française d'athlétisme,Fédération unisport olympique
818,01354,TYPEMR|3|2,csp_8_4,dip|1|2,True,17,ACT2.2,Female,A,Saint-Genis-Pouilly,Commune simple,01,14143,24810,,,,,
836,01357,TYPEMR|4|4,csp_7_1,dip|1,False,91,ACT2.1,Female,A,Saint-Germain-de-Joux,Commune simple,01,509,24810,,,,,
838,01360,TYPEMR|3|1,csp_6_5,dip|3,False,35,ACT1.2,Male,A,Saint-Jean-de-Gonville,Commune simple,01,1943,24810,,,,,
841,01361,TYPEMR|3|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,A,Saint-Jean-de-Niost,Commune simple,01,1625,24810,CF-124,CF-124,1.0,Fédération Française de tennis de Table,Fédération unisport olympique
845,01362,TYPEMR|4|4,csp_8_4,dip|1|3,True,23,ACT2.2,Male,A,Saint-Jean-de-Thurigneux,Commune simple,01,801,24810,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
847,01363,TYPEMR|4|2,csp_4_5,dip|1|4,False,34,ACT1.1,Male,A,Saint-Jean-le-Vieux,Commune simple,01,1842,24810,,,,,
852,01364,TYPEMR|1|1,csp_6_2,dip|1|6,False,42,ACT1.2,Male,A,Saint-Jean-sur-Reyssouze,Commune simple,01,763,24810,,,,,
856,01366,TYPEMR|4|2,csp_2_3,dip|1|8,False,66,ACT1.1,Male,E,Sainte-Julie,Commune simple,01,1100,24810,,,,,
860,01368,TYPEMR|4|1,csp_8_4,dip|1|4,True,21,ACT2.2,Male,A,Saint-Julien-sur-Veyle,Commune simple,01,853,24810,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
861,01368,TYPEMR|3|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Saint-Julien-sur-Veyle,Commune simple,01,853,24810,,,,,
863,01369,TYPEMR|1|2,csp_7_1,dip|1|1,False,84,ACT2.1,Female,A,Saint-Just,Commune simple,01,967,24810,,,,,
878,01376,TYPEMR|4|4,csp_8_6,dip|1|3,False,66,ACT2.4,Female,A,Saint-Maurice-de-Beynost,Commune simple,01,4001,24810,,,,,
884,01378,TYPEMR|4|1,csp_8_4,dip|1|4,True,21,ACT2.2,Male,A,Saint-Maurice-de-Gourdans,Commune simple,01,2699,24810,CF-133,CF-133,1.0,Fédération Française de rugby,Fédération unisport olympique
885,01378,TYPEMR|4|1,csp_3_1,dip|1|9,False,33,ACT1.1,Male,A,Saint-Maurice-de-Gourdans,Commune simple,01,2699,24810,,,,,
887,01383,TYPEMR|4|1,csp_2_3,dip|1|3,False,56,ACT1.1,Male,E,Saint-Paul-de-Varax,Commune simple,01,1583,24810,,,,,
894,01386,TYPEMR|4|1,csp_1_3,dip|1|6,False,49,ACT1.1,Male,E,Saint-Sorlin-en-Bugey,Commune simple,01,1193,24810,,,,,
909,01402,TYPEMR|4|1,csp_4_2,dip|1|7,False,43,ACT1.1,Male,A,Sermoyer,Commune simple,01,672,24810,,,,,
910,01402,TYPEMR|4|1,csp_2_2,dip|3,False,43,ACT1.1,Female,A,Sermoyer,Commune simple,01,672,24810,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire
911,01403,TYPEMR|3|2,csp_8_4,dip|1|2,True,18,ACT2.2,Male,A,Serrières-de-Briord,Commune simple,01,1336,24810,,,,,
913,01405,TYPEMR|1|2,csp_8_5,dip|1|1,False,60,ACT2.5,Female,A,Servas,Commune simple,01,1309,24810,,,,,
932,01423,TYPEMR|3|2,csp_3_4,dip|1|8,True,25,ACT1.1,Female,A,Toussieux,Commune simple,01,1145,24810,,,,,
934,01424,TYPEMR|1|2,csp_7_2,dip|1|1,False,94,ACT2.1,Female,A,Tramoyes,Commune simple,01,1819,24810,,,,,
944,01427,TYPEMR|4|4,csp_7_1,dip|1|7,False,73,ACT2.1,Female,A,Trévoux,Chef-lieu canton,01,7084,24810,,,,,
945,01427,TYPEMR|3|2,csp_7_1,dip|1|1,False,94,ACT2.1,Female,E,Trévoux,Chef-lieu canton,01,7084,24810,,,,,
946,01427,TYPEMR|3|2,csp_8_4,dip|1|2,True,17,ACT2.2,Female,A,Trévoux,Chef-lieu canton,01,7084,24810,,,,,
953,01435,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Versonnex,Commune simple,01,2226,24810,,,,,
957,01435,TYPEMR|4|1,csp_8_4,dip|1|2,True,21,ACT2.2,Male,A,Versonnex,Commune simple,01,2226,24810,,,,,
961,01443,TYPEMR|3|1,csp_2_1,dip|1|5,False,50,ACT1.2,Male,A,Villars-les-Dombes,Chef-lieu canton,01,5073,24810,CF-102,CF-102,1.0,Fédération Française des sociétés d'aviron,Fédération unisport olympique
967,01444,TYPEMR|4|2,csp_8_4,dip|3,True,18,ACT2.2,Female,A,Villebois,Commune simple,01,1213,24810,,,,,
973,01449,TYPEMR|4|1,csp_8_4,dip|2,False,19,ACT2.2,Male,A,Villette-sur-Ain,Commune simple,01,773,24810,,,,,
976,01450,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,A,Villieu-Loyes-Mollon,Commune simple,01,3784,24810,,,,,
979,01450,TYPEMR|4|1,csp_8_4,dip|1|2,True,15,ACT2.2,Female,A,Villieu-Loyes-Mollon,Commune simple,01,3784,24810,,,,,
982,01451,TYPEMR|4|1,csp_2_1,dip|1|5,False,43,ACT1.1,Female,E,Viriat,Chef-lieu canton,01,6745,24810,,,,,
984,01451,TYPEMR|4|1,csp_2_2,dip|1|3,False,31,ACT1.1,Male,A,Viriat,Chef-lieu canton,01,6745,24810,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
990,01451,TYPEMR|4|2,csp_8_5,dip|3,False,51,ACT2.5,Female,E,Viriat,Chef-lieu canton,01,6745,24810,,,,,
994,01454,TYPEMR|4|1,csp_8_4,dip|1|4,True,18,ACT2.2,Female,A,Virignin,Commune simple,01,1133,24810,,,,,
1000,02005,TYPEMR|3|2,csp_8_4,dip|1|1,True,17,ACT2.2,Female,A,Aguilcourt,Commune simple,02,388,20920,,,,,
1012,02019,TYPEMR|4|1,csp_4_5,dip|1|6,False,41,ACT1.1,Female,A,Annois,Commune simple,02,367,20920,,,,,
1014,02022,TYPEMR|4|4,csp_5_6,dip|1|3,False,22,ACT1.2,Female,A,Arcy-Sainte-Restitue,Commune simple,02,409,20920,,,,,
1019,02028,TYPEMR|4|1,csp_8_4,dip|3,True,18,ACT2.2,Male,A,Athies-sous-Laon,Commune simple,02,2666,20920,,,,,
1025,02037,TYPEMR|4|3,csp_8_5,dip|3,False,58,ACT2.5,Male,A,Aulnois-sous-Laon,Commune simple,02,1416,20920,,,,,
1028,02041,TYPEMR|4|1,csp_5_5,dip|1|6,False,67,ACT1.1,Female,A,Autreville,Commune simple,02,822,20920,,,,,
1031,02049,TYPEMR|4|1,csp_1_3,dip|1|6,False,46,ACT1.1,Male,E,Barisis-aux-Bois,Commune simple,02,752,20920,,,,,
1032,02053,TYPEMR|4|3,csp_8_4,dip|3,True,17,ACT2.2,Male,A,Vallées en Champagne,Commune simple,02,577,20920,,,,,
1041,02061,TYPEMR|4|4,csp_7_2,dip|1|2,False,84,ACT2.1,Male,A,Becquigny,Commune simple,02,253,20920,,,,,
1045,02064,TYPEMR|4|1,csp_1_1,dip|1|3,False,65,ACT1.1,Male,A,Belleu,Commune simple,02,3885,20920,,,,,
1046,02064,TYPEMR|4|4,csp_8_5,dip|1|2,False,31,ACT2.4,Female,A,Belleu,Commune simple,02,3885,20920,,,,,
1049,02065,TYPEMR|1|1,csp_8_4,dip|1|4,True,20,ACT2.2,Male,A,Bellicourt,Commune simple,02,613,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
1052,02071,TYPEMR|4|4,csp_8_5,dip|3,True,16,ACT2.5,Female,A,Berny-Rivière,Commune simple,02,673,20920,,,,,
1054,02072,TYPEMR|4|1,csp_2_2,dip|1|7,False,39,ACT1.1,Female,A,Berrieux,Commune simple,02,188,20920,,,,,
1064,02093,TYPEMR|3|1,csp_8_5,dip|1|4,False,34,ACT2.5,Female,A,Blérancourt,Commune simple,02,1357,20920,,,,,
1065,02094,TYPEMR|4|4,csp_8_4,dip|3,True,19,ACT2.2,Female,A,Blesmes,Commune simple,02,473,20920,,,,,
1066,02094,TYPEMR|4|3,csp_5_3,dip|1|5,False,43,ACT1.2,Male,A,Blesmes,Commune simple,02,473,20920,,,,,
1068,02095,TYPEMR|1|1,csp_8_5,dip|1|6,False,29,ACT2.5,Male,A,Bohain-en-Vermandois,Chef-lieu canton,02,5764,20920,,,,,
1073,02095,TYPEMR|3|2,csp_8_4,dip|1|2,True,21,ACT2.2,Female,A,Bohain-en-Vermandois,Chef-lieu canton,02,5764,20920,,,,,
1083,02110,TYPEMR|4|3,csp_8_4,dip|1|2,True,15,ACT2.2,Male,A,Braine,Chef-lieu canton,02,2260,20920,,,,,
1089,02114,TYPEMR|4|4,csp_7_2,dip|1|2,False,78,ACT2.1,Male,E,Brasles,Commune simple,02,1600,20920,,,,,
1092,02114,TYPEMR|4|2,csp_2_2,dip|3,False,64,ACT1.1,Male,A,Brasles,Commune simple,02,1600,20920,,,,,
1098,02128,TYPEMR|4|4,csp_6_7,dip|1|3,False,52,ACT1.2,Male,E,Bruyères-et-Montbérault,Commune simple,02,1522,20920,,,,,
1102,02134,TYPEMR|4|4,csp_8_5,dip|3,False,60,ACT2.4,Female,A,Buire,Commune simple,02,880,20920,,,,,
1105,02137,TYPEMR|1|2,csp_7_1,dip|1|1,False,90,ACT2.1,Female,A,Bussiares,Commune simple,02,160,20920,,,,,
1116,02153,TYPEMR|4|1,csp_2_3,dip|1|7,False,49,ACT1.1,Male,E,Cessières-Suzy,Commune simple,02,784,20920,,,,,
1117,02157,TYPEMR|1|1,csp_8_5,dip|3,False,60,ACT2.5,Male,A,Chambry,Commune simple,02,859,20920,,,,,
1118,02157,TYPEMR|4|2,csp_8_5,dip|1|3,False,31,ACT2.4,Female,A,Chambry,Commune simple,02,859,20920,,,,,
1124,02163,TYPEMR|1|2,csp_7_2,dip|1|1,False,89,ACT2.1,Female,A,Charly-sur-Marne,Chef-lieu canton,02,2627,20920,,,,,
1125,02163,TYPEMR|1|1,csp_5_4,dip|1|4,False,53,ACT1.2,Male,A,Charly-sur-Marne,Chef-lieu canton,02,2627,20920,,,,,
1129,02168,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Château-Thierry,Sous-préfecture,02,15616,20920,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
1134,02168,TYPEMR|4|2,csp_8_5,dip|3,True,15,ACT2.2,Male,A,Château-Thierry,Sous-préfecture,02,15616,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
1138,02168,TYPEMR|3|2,csp_8_4,dip|1|3,True,21,ACT2.2,Female,A,Château-Thierry,Sous-préfecture,02,15616,20920,,,,,
1139,02168,TYPEMR|4|4,csp_8_5,dip|1|3,False,54,ACT2.5,Female,A,Château-Thierry,Sous-préfecture,02,15616,20920,,,,,
1141,02168,TYPEMR|4|4,csp_8_5,dip|2,False,22,ACT2.4,Female,A,Château-Thierry,Sous-préfecture,02,15616,20920,,,,,
1147,02173,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,E,Chauny,Chef-lieu canton,02,12072,20920,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
1149,02173,TYPEMR|1|1,csp_3_3,dip|1|8,False,58,ACT1.1,Male,E,Chauny,Chef-lieu canton,02,12072,20920,,,,,
1157,02173,TYPEMR|4|4,csp_7_5,dip|1|1,False,65,ACT2.1,Male,E,Chauny,Chef-lieu canton,02,12072,20920,,,,,
1167,02180,TYPEMR|4|4,csp_8_5,dip|1|3,False,30,ACT2.4,Female,A,Chéry-lès-Pouilly,Commune simple,02,735,20920,,,,,
1169,02183,TYPEMR|3|2,csp_8_5,dip|1|4,False,25,ACT2.5,Male,A,Chevregny,Commune simple,02,186,20920,,,,,
1171,02185,TYPEMR|3|2,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Chézy-en-Orxois,Commune simple,02,405,20920,,,,,
1173,02186,TYPEMR|4|2,csp_8_5,dip|2,False,56,ACT2.4,Female,A,Chézy-sur-Marne,Commune simple,02,1396,20920,,,,,
1181,02189,TYPEMR|4|4,csp_7_2,dip|1|6,False,83,ACT2.1,Male,E,Chivres-en-Laonnois,Commune simple,02,358,20920,,,,,
1185,02191,TYPEMR|4|3,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Chivy-lès-Étouvelles,Commune simple,02,528,20920,,,,,
1187,02195,TYPEMR|4|1,csp_8_4,dip|1|4,True,26,ACT2.2,Female,A,Ciry-Salsogne,Commune simple,02,935,20920,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
1188,02197,TYPEMR|1|2,csp_2_1,dip|1|4,False,28,ACT1.1,Female,A,Clairfontaine,Commune simple,02,637,20920,,,,,
1189,02201,TYPEMR|4|1,csp_4_2,dip|1|7,False,33,ACT1.1,Male,A,Cœuvres-et-Valsery,Commune simple,02,447,20920,,,,,
1194,02209,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,E,Condé-en-Brie,Chef-lieu canton,02,719,20920,,,,,
1195,02210,TYPEMR|1|2,csp_7_2,dip|1|1,False,88,ACT2.1,Female,A,Condé-sur-Aisne,Commune simple,02,370,20920,,,,,
1206,02231,TYPEMR|4|2,csp_8_4,dip|1|3,True,16,ACT2.2,Male,A,Couvron-et-Aumencourt,Commune simple,02,950,20920,,,,,
1211,02237,TYPEMR|4|3,csp_6_3,dip|1|3,False,26,ACT1.2,Male,A,Crécy-sur-Serre,Chef-lieu canton,02,1518,20920,,,,,
1214,02238,TYPEMR|4|1,csp_3_3,dip|1|8,False,36,ACT1.1,Male,E,Crépy,Commune simple,02,1847,20920,,,,,
1219,02239,TYPEMR|4|1,csp_6_8,dip|1|3,False,23,ACT1.1,Female,A,Crézancy,Commune simple,02,1329,20920,,,,,
1226,02245,TYPEMR|3|1,csp_8_5,dip|1|5,False,25,ACT2.5,Female,A,Cuffies,Commune simple,02,1840,20920,,,,,
1228,02245,TYPEMR|1|1,csp_6_3,dip|1|3,False,40,ACT1.2,Male,A,Cuffies,Commune simple,02,1840,20920,CF-202,CF-202,2.0,Fédération Nationale aéronautique,Fédération unisport non olympique
1231,02253,TYPEMR|4|4,csp_7_1,dip|2,False,72,ACT2.1,Male,E,Cuisy-en-Almont,Commune simple,02,361,20920,,,,,
1239,02290,TYPEMR|4|4,csp_8_5,dip|1|3,False,56,ACT2.5,Male,A,Essômes-sur-Marne,Commune simple,02,2818,20920,,,,,
1241,02290,TYPEMR|4|1,csp_8_4,dip|3,True,19,ACT2.2,Female,A,Essômes-sur-Marne,Commune simple,02,2818,20920,,,,,
1242,02291,TYPEMR|4|1,csp_8_4,dip|1|2,True,15,ACT2.2,Female,A,Estrées,Commune simple,02,418,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
1250,02296,TYPEMR|4|1,csp_6_3,dip|1|3,False,65,ACT1.1,Male,A,Étreillers,Commune simple,02,1218,20920,,,,,
1254,02302,TYPEMR|1|1,csp_8_5,dip|1|2,False,53,ACT2.5,Male,E,Faverolles,Commune simple,02,333,20920,,,,,
1262,02305,TYPEMR|4|4,csp_6_7,dip|1|4,False,34,ACT1.2,Male,E,Fère-en-Tardenois,Chef-lieu canton,02,3056,20920,,,,,
1273,02315,TYPEMR|4|1,csp_5_4,dip|1|6,False,55,ACT1.1,Male,E,Flavy-le-Martel,Commune simple,02,1703,20920,,,,,
1274,02315,TYPEMR|1|1,csp_8_4,dip|1|6,True,24,ACT2.2,Male,A,Flavy-le-Martel,Commune simple,02,1703,20920,,,,,
1276,02318,TYPEMR|4|3,csp_8_4,dip|3,True,16,ACT2.2,Female,A,Folembray,Commune simple,02,1399,20920,CF-126,CF-126,1.0,Fédération Française de tir à l'arc,Fédération unisport olympique
1277,02318,TYPEMR|4|1,csp_6_3,dip|1|3,False,41,ACT1.1,Male,A,Folembray,Commune simple,02,1399,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
1280,02319,TYPEMR|3|1,csp_8_5,dip|1,False,58,ACT2.5,Female,A,Fonsomme,Commune simple,02,498,20920,,,,,
1289,02330,TYPEMR|4|4,csp_5_6,dip|3,False,46,ACT1.2,Female,A,Francilly-Selency,Commune simple,02,537,20920,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire
1290,02334,TYPEMR|1|2,csp_8_6,dip|1|1,False,89,ACT2.4,Female,A,Fresnoy-le-Grand,Commune simple,02,3028,20920,,,,,
1292,02334,TYPEMR|4|2,csp_8_5,dip|3,True,16,ACT2.2,Male,A,Fresnoy-le-Grand,Commune simple,02,3028,20920,,,,,
1296,02334,TYPEMR|4|3,csp_6_7,dip|1|3,False,48,ACT1.2,Male,E,Fresnoy-le-Grand,Commune simple,02,3028,20920,,,,,
1304,02340,TYPEMR|3|2,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Gauchy,Commune simple,02,5309,20920,,,,,
1313,02347,TYPEMR|1|2,csp_5_6,dip|1|1,False,59,ACT1.2,Female,A,Gland,Commune simple,02,450,20920,,,,,
1325,02361,TYPEMR|1|1,csp_8_5,dip|1|3,False,20,ACT2.5,Male,A,Guise,Chef-lieu canton,02,4723,20920,,,,,
1327,02361,TYPEMR|4|1,csp_3_3,dip|1|7,False,34,ACT1.1,Female,E,Guise,Chef-lieu canton,02,4723,20920,,,,,
1332,02364,TYPEMR|3|2,csp_5_4,dip|1|6,False,26,ACT1.2,Male,A,Guyencourt,Commune simple,02,263,20920,,,,,
1334,02368,TYPEMR|4|4,csp_7_2,dip|1|4,False,67,ACT2.1,Male,E,Haramont,Commune simple,02,581,20920,,,,,
1336,02371,TYPEMR|4|4,csp_8_5,dip|1|3,False,55,ACT2.4,Female,A,Harly,Commune simple,02,1613,20920,,,,,
1337,02371,TYPEMR|4|2,csp_1_3,dip|1|3,False,58,ACT1.1,Male,E,Harly,Commune simple,02,1613,20920,,,,,
1338,02371,TYPEMR|1|1,csp_8_5,dip|1|4,False,44,ACT2.5,Male,E,Harly,Commune simple,02,1613,20920,,,,,
1352,02381,TYPEMR|4|1,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Hirson,Chef-lieu canton,02,8897,20920,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
1356,02381,TYPEMR|4|2,csp_5_2,dip|2,False,53,ACT1.2,Female,A,Hirson,Chef-lieu canton,02,8897,20920,,,,,
1365,02391,TYPEMR|4|2,csp_5_5,dip|1|3,False,36,ACT1.2,Female,A,Jeantes,Commune simple,02,206,20920,,,,,
1369,02397,TYPEMR|3|2,csp_5_4,dip|1|5,False,38,ACT1.2,Female,A,Jussy,Commune simple,02,1272,20920,,,,,
1373,02405,TYPEMR|2|0,csp_8_4,dip|1|4,True,23,ACT2.2,Male,A,Landouzy-la-Ville,Commune simple,02,540,20920,,,,,
1374,02405,TYPEMR|4|4,csp_8_1,dip|3,False,33,ACT1.2,Female,A,Landouzy-la-Ville,Commune simple,02,540,20920,,,,,
1378,02408,TYPEMR|2|0,csp_3_3,dip|1|8,False,27,ACT1.1,Female,A,Laon,Préfecture,02,24970,20920,,,,,
1381,02408,TYPEMR|3|2,csp_8_4,dip|1|5,True,24,ACT2.2,Female,A,Laon,Préfecture,02,24970,20920,,,,,
1383,02408,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,E,Laon,Préfecture,02,24970,20920,,,,,
1384,02408,TYPEMR|4|2,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Laon,Préfecture,02,24970,20920,CF-119,CF-119,1.0,Fédération Française de natation,Fédération unisport olympique
1396,02408,TYPEMR|4|1,csp_8_4,dip|1|6,True,23,ACT2.2,Female,A,Laon,Préfecture,02,24970,20920,,,,,
1397,02408,TYPEMR|3|2,csp_3_8,dip|2,False,62,ACT1.2,Male,A,Laon,Préfecture,02,24970,20920,,,,,
1401,02408,TYPEMR|4|4,csp_8_5,dip|1|5,False,53,ACT2.5,Male,E,Laon,Préfecture,02,24970,20920,,,,,
1403,02408,TYPEMR|4|2,csp_4_6,dip|1|8,False,39,ACT1.1,Male,A,Laon,Préfecture,02,24970,20920,,,,,
1404,02408,TYPEMR|4|2,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Laon,Préfecture,02,24970,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
1417,02408,TYPEMR|4|1,csp_3_4,dip|1|7,False,50,ACT1.1,Male,E,Laon,Préfecture,02,24970,20920,,,,,
1419,02408,TYPEMR|4|4,csp_8_5,dip|3,True,15,ACT2.2,Male,A,Laon,Préfecture,02,24970,20920,CF-117,CF-117,1.0,"Fédération Française de judo-jujitsu, kendo et disciplines associées",Fédération unisport olympique
1422,02420,TYPEMR|4|1,csp_2_2,dip|1|3,False,52,ACT1.1,Female,A,Lesdins,Commune simple,02,840,20920,,,,,
1432,02439,TYPEMR|3|2,csp_6_2,dip|1|3,False,49,ACT1.2,Male,A,Les Septvallons,Commune simple,02,1197,20920,,,,,
1440,02452,TYPEMR|4|1,csp_8_4,dip|1|2,True,15,ACT2.2,Female,A,Maissemy,Commune simple,02,246,20920,,,,,
1445,02463,TYPEMR|4|2,csp_8_5,dip|1|5,False,33,ACT2.4,Female,A,Marfontaine,Commune simple,02,91,20920,,,,,
1453,02474,TYPEMR|4|4,csp_8_5,dip|1|3,False,52,ACT2.5,Male,A,Mennessis,Commune simple,02,396,20920,,,,,
1458,02492,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,E,Monceau-lès-Leups,Commune simple,02,462,20920,,,,,
1464,02499,TYPEMR|4|4,csp_7_2,dip|1|3,False,75,ACT2.1,Male,E,Montbavin,Commune simple,02,45,20920,,,,,
1469,02500,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Montbrehain,Commune simple,02,829,20920,,,,,
1473,02504,TYPEMR|4|1,csp_8_5,dip|1|9,False,37,ACT2.5,Female,A,Montescourt-Lizerolles,Commune simple,02,1644,20920,,,,,
1475,02511,TYPEMR|2|0,csp_5_5,dip|1|3,False,45,ACT1.1,Male,A,Montigny-en-Arrouaise,Commune simple,02,299,20920,,,,,
1483,02528,TYPEMR|3|2,csp_8_6,dip|1,False,65,ACT2.5,Female,E,Mortefontaine,Commune simple,02,233,20920,,,,,
1491,02545,TYPEMR|4|2,csp_5_4,dip|1|3,False,62,ACT1.2,Female,A,La Neuville-Bosmont,Commune simple,02,189,20920,,,,,
1492,02545,TYPEMR|4|1,csp_6_9,dip|1|4,False,51,ACT1.1,Male,E,La Neuville-Bosmont,Commune simple,02,189,20920,,,,,
1496,02555,TYPEMR|2|0,csp_8_5,dip|3,True,19,ACT2.5,Male,A,Nogent-l'Artaud,Commune simple,02,2154,20920,,,,,
1503,02572,TYPEMR|1|2,csp_8_5,dip|2,False,52,ACT2.5,Female,A,Orainville,Commune simple,02,511,20920,,,,,
1504,02574,TYPEMR|3|1,csp_5_4,dip|1|4,False,21,ACT1.1,Female,A,Origny-en-Thiérache,Commune simple,02,1460,20920,,,,,
1509,02586,TYPEMR|1|2,csp_2_1,dip|1|3,False,44,ACT1.1,Female,A,Parfondeval,Commune simple,02,145,20920,,,,,
1514,02593,TYPEMR|1|1,csp_3_8,dip|1|3,False,29,ACT1.1,Male,A,Pasly,Commune simple,02,1085,20920,,,,,
1518,02601,TYPEMR|4|3,csp_4_5,dip|1|5,True,22,ACT1.1,Female,A,Pignicourt,Commune simple,02,199,20920,,,,,
1519,02602,TYPEMR|1|2,csp_5_4,dip|1|1,False,48,ACT1.2,Female,A,Pinon,Commune simple,02,1725,20920,,,,,
1525,02613,TYPEMR|4|2,csp_8_5,dip|1|2,False,59,ACT2.4,Female,A,Pontavert,Commune simple,02,616,20920,,,,,
1526,02616,TYPEMR|4|4,csp_6_7,dip|3,False,51,ACT1.2,Female,A,Pont-Saint-Mard,Commune simple,02,214,20920,,,,,
1536,02635,TYPEMR|4|1,csp_8_5,dip|3,True,16,ACT2.2,Female,A,Ramicourt,Commune simple,02,151,20920,,,,,
1539,02645,TYPEMR|4|2,csp_8_5,dip|1|3,False,51,ACT2.4,Female,A,Reuilly-Sauvigny,Commune simple,02,201,20920,,,,,
1541,02650,TYPEMR|4|1,csp_4_3,dip|1|7,False,49,ACT1.1,Female,A,Rocquigny,Commune simple,02,363,20920,,,,,
1563,02684,TYPEMR|4|1,csp_3_7,dip|1|8,False,29,ACT1.1,Female,A,Saint-Michel,Commune simple,02,3371,20920,,,,,
1564,02684,TYPEMR|4|2,csp_5_2,dip|1|5,False,27,ACT1.2,Female,A,Saint-Michel,Commune simple,02,3371,20920,,,,,
1568,02690,TYPEMR|4|3,csp_6_3,dip|1|3,False,29,ACT1.2,Male,A,Sainte-Preuve,Commune simple,02,81,20920,,,,,
1576,02691,TYPEMR|3|2,csp_8_4,dip|3,True,17,ACT2.2,Female,A,Saint-Quentin,Sous-préfecture,02,54851,20920,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
1577,02691,TYPEMR|4|2,csp_8_5,dip|1|3,False,31,ACT2.4,Female,A,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,
1578,02691,TYPEMR|4|1,csp_8_4,dip|1|1,True,17,ACT2.2,Female,A,Saint-Quentin,Sous-préfecture,02,54851,20920,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
1581,02691,TYPEMR|4|2,csp_8_6,dip|3,False,66,ACT2.4,Female,A,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,
1585,02691,TYPEMR|4|4,csp_8_4,dip|1|2,True,16,ACT2.2,Female,A,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,
