PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count,LAST_JOB_42,last_emp_type,retirement_age,Retirement_pay,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie,dep_act_rate
902,01397,TYPEMR|4|4,csp_7_7,dip|1|4,False,68,ACT2.1,Female,A,IZ,14,14,561d,CDI,O,P,ct_6,493.0,tr_1,csp_5_6,EMP1.6,60,11124,Sauverny,Commune simple,01,997,24810,,,,,,69.8
905,01399,TYPEMR|4|4,csp_7_8,dip|1|1,False,73,ACT2.1,Male,E,GZ,57,54,634c,CDI,O,C,ct_9,1512.0,tr_1,csp_6_3,EMP1.6,56,14694,Ségny,Commune simple,01,2158,24810,CF-211,CF-211,2.0,Fédération Française du sport boules,Fédération unisport non olympique,67.3
907,01401,TYPEMR|4|4,csp_7_8,dip|1|3,False,77,ACT2.1,Male,E,CL,35,35,673c,CDI,O,C,ct_9,916.0,tr_6,csp_6_7,EMP1.6,60,23982,Sergy,Commune simple,01,2238,24810,,,,,,76.1
912,01405,TYPEMR|4|4,csp_7_4,dip|1|8,False,65,ACT2.1,Female,A,OZ,89,75,333f,CDI,O,P,ct_2,1706.0,tr_1,csp_3_3,EMP1.6,60,16062,Servas,Commune simple,01,1309,24810,,,,,,86.9
918,01410,TYPEMR|4|4,csp_7_5,dip|1|6,False,63,ACT2.1,Female,A,QA,34,34,461d,CDI,O,C,ct_1,2096.0,tr_5,csp_4_6,EMP1.6,63,19115,Sonthonnax-la-Montagne,Commune simple,01,307,24810,,,,,,68.8
924,01419,TYPEMR|4|4,csp_7_5,dip|1|2,False,71,ACT2.1,Male,E,CM,93,91,473b,CDI,O,C,ct_9,1910.0,tr_4,csp_4_7,EMP1.6,60,25567,Thoiry,Commune simple,01,6197,24810,CF-132,CF-132,1.0,Fédération Française de golf,Fédération unisport olympique,83.9
928,01420,TYPEMR|4|4,csp_7_8,dip|1|3,False,79,ACT2.1,Male,E,NZ,88,88,641a,TTP,O,N,ct_9,188.0,tr_1,csp_6_4,EMP1.5,60,14674,Thoissey,Chef-lieu canton,01,1698,24810,,,,,,66.2
938,01426,TYPEMR|1|1,csp_7_7,dip|1|2,False,67,ACT2.1,Male,E,QA,72,72,526e,CDI,O,C,ct_9,2040.0,tr_1,csp_5_2,EMP1.6,56,20118,Val-Revermont,Chef-lieu canton,01,2597,24810,,,,,,69.0
948,01427,TYPEMR|4|4,csp_7_7,dip|1|2,False,68,ACT2.1,Female,A,MA,17,17,542a,CDI,O,P,ct_6,948.0,tr_1,csp_5_4,EMP1.6,65,12988,Trévoux,Chef-lieu canton,01,7084,24810,CF-233,CF-233,2.0,Fédération Française de motocyclisme,Fédération unisport non olympique,62.3
956,01435,TYPEMR|1|2,csp_7_8,dip|1|1,False,89,ACT2.1,Female,A,GZ,74,74,643a,CDI,O,C,ct_9,423.0,tr_2,csp_6_4,EMP1.6,60,21063,Versonnex,Commune simple,01,2226,24810,,,,,,83.7
970,01447,TYPEMR|4|3,csp_7_7,dip|1|4,False,63,ACT2.1,Male,E,QA,13,13,526e,CDI,O,C,ct_9,645.0,tr_2,csp_5_2,EMP1.6,55,16799,Villereversure,Commune simple,01,1374,24810,,,,,,73.7
992,01452,TYPEMR|4|4,csp_7_4,dip|1|2,False,84,ACT2.1,Male,A,MB,94,92,385a,CDI,O,C,ct_9,2144.0,tr_5,csp_3_8,EMP1.6,60,27605,Virieu-le-Grand,Chef-lieu canton,01,1156,24810,,,,,,92.4
1005,02010,TYPEMR|4|4,csp_7_8,dip|1|3,False,84,ACT2.1,Male,E,HZ,60,77,655a,CDI,O,C,ct_9,1271.0,tr_6,csp_6_5,EMP1.6,55,17099,Allemant,Commune simple,02,177,20920,,,,,,82.6
1013,02020,TYPEMR|4|4,csp_7_8,dip|2,False,70,ACT2.1,Male,A,QB,87,87,632k,CDI,O,C,ct_8,1427.0,tr_3,csp_6_3,EMP1.6,60,17806,Any-Martin-Rieux,Commune simple,02,463,20920,,,,,,65.9
1016,02028,TYPEMR|4|4,csp_7_7,dip|1|2,False,65,ACT2.1,Female,A,QA,21,21,526a,CDI,O,C,ct_9,1821.0,tr_6,csp_5_2,EMP1.6,60,22134,Athies-sous-Laon,Commune simple,02,2666,20920,,,,,,72.2
1030,02047,TYPEMR|4|4,csp_7_7,dip|1|3,False,66,ACT2.1,Male,E,PZ,,,525b,CDI,O,C,ct_8,1083.0,tr_2,csp_5_2,EMP1.6,60,20479,Barenton-Cel,Commune simple,02,113,20920,,,,,,
1043,02064,TYPEMR|4|4,csp_7_5,dip|2,False,72,ACT2.1,Male,E,KZ,79,79,467a,CDI,O,C,ct_9,736.0,tr_1,csp_4_6,EMP1.6,55,15734,Belleu,Commune simple,02,3885,20920,,,,,,70.5
1057,02076,TYPEMR|4|4,csp_7_8,dip|1|3,False,77,ACT2.1,Male,E,CG,24,24,674a,CDI,O,C,ct_9,1583.0,tr_5,csp_6_7,EMP1.6,58,14456,Bertricourt,Commune simple,02,155,20920,,,,,,59.2
1076,02095,TYPEMR|1|1,csp_7_5,dip|1|1,False,75,ACT2.1,Male,E,FZ,77,77,485a,CDI,O,C,ct_9,212.0,tr_0,csp_4_8,EMP1.6,64,52169,Bohain-en-Vermandois,Chef-lieu canton,02,5764,20920,,,,,,82.6
1078,02099,TYPEMR|1|2,csp_7_7,dip|3,False,81,ACT2.1,Female,A,QB,09,09,563a,CDI,O,N,ct_7,1773.0,tr_0,csp_5_6,EMP1.6,60,11048,Bonnesvalyn,Commune simple,02,226,20920,,,,,,61.0
1079,02105,TYPEMR|1|2,csp_7_5,dip|1|6,False,77,ACT2.1,Female,A,PZ,56,75,423b,CDI,O,C,ct_9,274.0,tr_2,csp_4_2,EMP1.6,60,14221,Bouresches,Commune simple,02,198,20920,,,,,,86.9
1091,02114,TYPEMR|4|4,csp_7_7,dip|2,False,69,ACT2.1,Female,A,MA,27,75,543f,CDI,O,P,ct_9,1096.0,tr_6,csp_5_4,EMP1.6,63,21349,Brasles,Commune simple,02,1600,20920,,,,,,86.9
1094,02127,TYPEMR|1|2,csp_7_8,dip|1|1,False,66,ACT2.1,Female,A,HZ,44,44,641b,CDI,O,C,ct_9,1884.0,tr_4,csp_6_4,EMP1.6,55,16308,Bruyères-sur-Fère,Commune simple,02,197,20920,,,,,,76.6
1095,02127,TYPEMR|3|2,csp_7_8,dip|1|1,False,75,ACT2.1,Female,A,QB,68,68,685a,AUT,X,C,ct_8,1505.0,tr_5,csp_6_8,EMP1.3,60,11048,Bruyères-sur-Fère,Commune simple,02,197,20920,,,,,,78.0
1100,02131,TYPEMR|4|4,csp_7_8,dip|1|1,False,68,ACT2.1,Female,A,NZ,69,69,684a,CDI,O,C,ct_9,1582.0,tr_5,csp_6_8,EMP1.6,65,13721,Bucy-le-Long,Commune simple,02,1903,20920,,,,,,79.4
1108,02140,TYPEMR|4|4,csp_7_5,dip|1|3,False,72,ACT2.1,Male,A,CC,21,21,475b,CDI,O,C,ct_9,1851.0,tr_5,csp_4_7,EMP1.6,56,25142,Camelin,Commune simple,02,463,20920,,,,,,72.2
1133,02168,TYPEMR|4|3,csp_7_8,dip|1|4,False,67,ACT2.1,Male,E,GZ,07,07,634a,CDI,O,C,ct_9,1423.0,tr_1,csp_6_3,EMP1.6,60,22111,Château-Thierry,Sous-préfecture,02,15616,20920,,,,,,64.7
1140,02168,TYPEMR|4|4,csp_7_7,dip|1|3,False,76,ACT2.1,Female,A,OZ,69,69,524c,CDI,O,P,ct_2,1789.0,tr_4,csp_5_2,EMP1.6,60,13934,Château-Thierry,Sous-préfecture,02,15616,20920,,,,,,79.4
1143,02173,TYPEMR|4|4,csp_7_8,dip|2,False,84,ACT2.1,Male,E,NZ,41,41,676c,CDI,O,P,,195.0,tr_2,csp_6_7,EMP1.6,60,10298,Chauny,Chef-lieu canton,02,12072,20920,,,,,,66.7
1166,02174,TYPEMR|4|4,csp_7_8,dip|2,False,80,ACT2.1,Female,A,SZ,75,75,684a,CDI,O,P,ct_8,1942.0,tr_1,csp_6_8,EMP1.6,55,14858,Chavignon,Commune simple,02,845,20920,,,,,,86.9
1175,02186,TYPEMR|3|2,csp_7_7,dip|1|1,False,83,ACT2.1,Female,E,QB,57,57,563a,CDI,O,P,,242.0,,csp_5_6,EMP1.6,64,11048,Chézy-sur-Marne,Commune simple,02,1396,20920,,,,,,62.9
1192,02203,TYPEMR|4|2,csp_7_7,dip|1|2,False,74,ACT2.1,Female,A,QA,67,67,525d,CDI,O,C,ct_8,1580.0,tr_6,csp_5_2,EMP1.6,60,19555,Coincy,Commune simple,02,1302,20920,,,,,,76.6
1196,02212,TYPEMR|4|3,csp_7_8,dip|2,False,69,ACT2.1,Male,A,CH,44,44,674a,CDI,O,C,ct_9,1642.0,tr_2,csp_6_7,EMP1.6,57,16123,Condren,Commune simple,02,719,20920,,,,,,76.6
1209,02236,TYPEMR|4|4,csp_7_7,dip|1|3,False,72,ACT2.1,Female,A,HZ,93,92,543b,CDI,O,C,ct_9,1575.0,tr_5,csp_5_4,EMP1.6,65,11945,Crécy-au-Mont,Commune simple,02,333,20920,,,,,,92.4
1224,02243,TYPEMR|4|4,csp_7_8,dip|1|1,False,73,ACT2.1,Male,E,GZ,77,77,674d,CDI,O,C,ct_9,1580.0,tr_3,csp_6_7,EMP1.6,63,13008,Crouy,Commune simple,02,2970,20920,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique,82.6
1243,02292,TYPEMR|4|4,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,SZ,31,31,563b,CDI,O,P,ct_9,1012.0,tr_4,csp_5_6,EMP1.6,60,12967,Étampes-sur-Marne,Commune simple,02,1333,20920,,,,,,80.0
1263,02305,TYPEMR|1|2,csp_7_7,dip|1|1,False,88,ACT2.1,Female,A,QB,67,67,526a,AUT,O,P,ct_2,303.0,tr_6,csp_5_2,EMP1.5,60,16245,Fère-en-Tardenois,Chef-lieu canton,02,3056,20920,,,,,,76.6
1265,02307,TYPEMR|1|2,csp_7_5,dip|1|4,False,75,ACT2.1,Female,A,PZ,38,38,422a,CDI,O,P,,152.0,,csp_4_2,EMP1.6,63,12096,La Ferté-Milon,Commune simple,02,2219,20920,,,,,,76.5
1269,02310,TYPEMR|1|2,csp_7_4,dip|1|4,False,74,ACT2.1,Female,A,EZ,78,92,373b,CDI,O,C,ct_9,1810.0,tr_5,csp_3_7,EMP1.6,64,23035,Fieulaine,Commune simple,02,255,20920,,,,,,92.4
1271,02315,TYPEMR|4|4,csp_7_7,dip|1|1,False,78,ACT2.1,Female,A,QB,95,77,526d,CDI,O,N,,167.0,,csp_5_2,EMP1.6,60,14250,Flavy-le-Martel,Commune simple,02,1703,20920,,,,,,82.6
1284,02324,TYPEMR|1|1,csp_7_8,dip|1|1,False,68,ACT2.1,Male,E,CL,33,33,653a,CDI,O,C,ct_9,455.0,tr_6,csp_6_5,EMP1.6,63,77619,Fontenelle,Commune simple,02,284,20920,,,,,,76.4
1299,02336,TYPEMR|4|4,csp_7_8,dip|2,False,77,ACT2.1,Male,E,HZ,44,44,641a,CDI,O,C,ct_9,1433.0,tr_3,csp_6_4,EMP1.6,59,18337,Frières-Faillouël,Commune simple,02,998,20920,,,,,,76.6
1301,02339,TYPEMR|1|2,csp_7_8,dip|1|3,False,83,ACT2.1,Female,A,CF,41,41,652a,CDI,O,C,ct_9,1959.0,tr_5,csp_6_5,EMP1.6,60,19723,Gandelu,Commune simple,02,699,20920,,,,,,66.7
1302,02340,TYPEMR|4|4,csp_7_8,dip|1|3,False,77,ACT2.1,Female,A,NZ,93,77,684a,CDI,O,C,ct_9,1653.0,tr_6,csp_6_8,EMP1.6,60,12459,Gauchy,Commune simple,02,5309,20920,,,,,,82.6
1303,02340,TYPEMR|3|2,csp_7_5,dip|1|4,False,71,ACT2.1,Female,A,KZ,83,83,467a,CDI,O,C,ct_9,1820.0,tr_1,csp_4_6,EMP1.6,55,18501,Gauchy,Commune simple,02,5309,20920,,,,,,64.1
1305,02340,TYPEMR|2|0,csp_7_5,dip|1|3,False,65,ACT2.1,Male,A,KZ,22,22,467b,CDI,O,C,ct_9,1820.0,tr_5,csp_4_6,EMP1.6,60,23716,Gauchy,Commune simple,02,5309,20920,,,,,,64.1
1314,02353,TYPEMR|4|4,csp_7_5,dip|1|3,False,71,ACT2.1,Male,A,OZ,29,29,424a,CDI,O,P,,151.0,,csp_4_2,EMP1.6,60,23009,Grandlup-et-Fay,Commune simple,02,297,20920,,,,,,67.0
1316,02355,TYPEMR|1|2,csp_7_8,dip|1|1,False,81,ACT2.1,Female,A,GZ,17,17,684a,CDI,O,C,,692.0,,csp_6_8,EMP1.6,60,11408,Gricourt,Commune simple,02,979,20920,,,,,,62.3
1340,02374,TYPEMR|4|4,csp_7_5,dip|1|3,True,73,ACT2.1,Male,A,FZ,60,93,472c,CDI,O,C,ct_9,1304.0,tr_3,csp_4_7,EMP1.6,60,30834,Lehaucourt,Commune simple,02,870,20920,,,,,,82.5
1341,02379,TYPEMR|4|4,csp_7_8,dip|2,False,71,ACT2.1,Female,A,GZ,87,87,684a,CDI,O,P,ct_9,258.0,tr_1,csp_6_8,EMP1.6,60,9884,Le Hérie-la-Viéville,Commune simple,02,332,20920,,,,,,65.9
1363,02387,TYPEMR|4|4,csp_7_7,dip|1|1,False,84,ACT2.1,Female,A,QB,85,85,526d,CDI,O,P,ct_8,1274.0,tr_4,csp_5_2,EMP1.6,65,10632,Itancourt,Commune simple,02,1050,20920,,,,,,66.6
1375,02405,TYPEMR|4|4,csp_7_5,dip|1|1,False,78,ACT2.1,Male,E,QB,70,70,434f,CDI,O,P,ct_8,1214.0,tr_4,csp_4_3,EMP1.6,60,26167,Landouzy-la-Ville,Commune simple,02,540,20920,,,,,,67.8
1385,02408,TYPEMR|1|1,csp_7_5,dip|1|8,False,70,ACT2.1,Male,E,FZ,29,29,478d,CDI,O,P,ct_9,456.0,tr_4,csp_4_7,EMP1.6,60,92656,Laon,Préfecture,02,24970,20920,,,,,,67.0
1387,02408,TYPEMR|3|2,csp_7_5,dip|1|2,False,75,ACT2.1,Female,A,PZ,92,75,421b,CDI,O,C,ct_8,2028.0,tr_3,csp_4_2,EMP1.6,60,21488,Laon,Préfecture,02,24970,20920,,,,,,86.9
1390,02408,TYPEMR|4|4,csp_7_5,dip|1|3,False,82,ACT2.1,Male,A,CF,69,69,475a,CDI,O,C,ct_9,1785.0,tr_5,csp_4_7,EMP1.6,60,30389,Laon,Préfecture,02,24970,20920,,,,,,79.4
1399,02408,TYPEMR|4|2,csp_7_8,dip|1|3,False,68,ACT2.1,Female,A,GZ,77,77,672a,CDI,O,C,ct_9,1788.0,tr_1,csp_6_7,EMP1.6,65,15366,Laon,Préfecture,02,24970,20920,,,,,,82.6
1402,02408,TYPEMR|1|2,csp_7_7,dip|1|3,False,71,ACT2.1,Female,A,QB,30,84,525d,CDI,O,C,ct_9,1689.0,tr_3,csp_5_2,EMP1.6,65,13590,Laon,Préfecture,02,24970,20920,,,,,,67.8
1406,02408,TYPEMR|4|4,csp_7_5,dip|1|6,False,73,ACT2.1,Female,A,QB,75,75,431f,CDI,O,C,ct_8,1820.0,tr_1,csp_4_3,EMP1.6,61,19019,Laon,Préfecture,02,24970,20920,,,,,,86.9
1408,02408,TYPEMR|4|4,csp_7_8,dip|1,False,86,ACT2.1,Female,A,CC,93,75,676c,CDI,O,C,ct_9,1505.0,tr_5,csp_6_7,EMP1.6,65,13146,Laon,Préfecture,02,24970,20920,,,,,,86.9
1411,02408,TYPEMR|4|4,csp_7_8,dip|1|1,False,81,ACT2.1,Male,E,FZ,76,76,671c,CDI,O,C,ct_9,1820.0,tr_2,csp_6_7,EMP1.6,60,24212,Laon,Préfecture,02,24970,20920,,,,,,71.9
1412,02408,TYPEMR|4|4,csp_7_8,dip|1|1,False,81,ACT2.1,Female,A,GZ,69,01,676c,CDD,O,P,ct_9,665.0,tr_4,csp_6_7,EMP1.2,65,15910,Laon,Préfecture,02,24970,20920,,,,,,79.1
1433,02440,TYPEMR|4|1,csp_7_8,dip|1|3,False,70,ACT2.1,Male,E,GZ,50,14,676c,CDI,O,C,ct_9,1390.0,tr_5,csp_6_7,EMP1.6,60,18997,Lor,Commune simple,02,138,20920,,,,,,69.8
1454,02476,TYPEMR|1|2,csp_7_8,dip|1|1,False,73,ACT2.1,Female,A,QB,93,93,676e,AUT,X,C,ct_8,1820.0,tr_4,csp_6_7,EMP1.3,61,11048,Mennevret,Commune simple,02,683,20920,,,,,,82.5
1457,02487,TYPEMR|4|4,csp_7_8,dip|2,False,70,ACT2.1,Male,E,GZ,95,95,653a,CDI,O,C,ct_9,1823.0,tr_3,csp_6_5,EMP1.6,59,17986,Missy-sur-Aisne,Commune simple,02,636,20920,,,,,,84.4
1460,02495,TYPEMR|1|2,csp_7_8,dip|1|1,False,83,ACT2.1,Female,A,SZ,72,72,691b,CDI,O,P,ct_8,1067.0,tr_4,csp_6_9,EMP1.6,61,12672,Mondrepuis,Commune simple,02,1061,20920,,,,,,69.0
1465,02500,TYPEMR|4|4,csp_7_7,dip|1|1,False,78,ACT2.1,Female,A,QB,31,31,525d,CDI,O,N,ct_9,492.0,tr_4,csp_5_2,EMP1.6,56,10651,Montbrehain,Commune simple,02,829,20920,,,,,,80.0
1467,02500,TYPEMR|4|4,csp_7_7,dip|1|2,False,86,ACT2.1,Male,A,QB,42,42,525d,CDI,O,C,ct_8,1840.0,tr_3,csp_5_2,EMP1.6,60,13615,Montbrehain,Commune simple,02,829,20920,,,,,,69.2
1485,02532,TYPEMR|4|4,csp_7_8,dip|2,False,65,ACT2.1,Female,A,NZ,57,57,684a,CDI,O,P,ct_9,1478.0,tr_5,csp_6_8,EMP1.6,60,12409,Moÿ-de-l'Aisne,Chef-lieu canton,02,1004,20920,,,,,,62.9
1490,02543,TYPEMR|4|4,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,QB,68,68,526a,CDI,O,C,ct_8,1316.0,tr_4,csp_5_2,EMP1.6,60,8881,Neuilly-Saint-Front,Chef-lieu canton,02,2100,20920,,,,,,78.0
1499,02562,TYPEMR|4|4,csp_7_5,dip|1|2,False,64,ACT2.1,Female,A,HZ,64,64,451a,CDI,O,P,ct_9,856.0,tr_3,csp_4_5,EMP1.6,60,13276,Nouvron-Vingré,Commune simple,02,214,20920,,,,,,67.1
1502,02568,TYPEMR|1|2,csp_7_8,dip|1|1,False,88,ACT2.1,Female,A,CA,40,40,674b,TOA,O,C,ct_9,1438.0,tr_6,csp_6_7,EMP1.2,60,12605,Oigny-en-Valois,Commune simple,02,166,20920,,,,,,65.1
1516,02596,TYPEMR|4|4,csp_7_7,dip|1|3,False,75,ACT2.1,Female,A,OZ,38,38,523c,AUT,O,C,ct_2,1819.0,tr_6,csp_5_2,EMP1.5,60,16084,Pavant,Commune simple,02,778,20920,,,,,,76.5
1532,02628,TYPEMR|1|2,csp_7_7,dip|1,False,80,ACT2.1,Female,A,HZ,50,50,521a,CDI,O,P,ct_9,1274.0,tr_3,csp_5_2,EMP1.6,60,11945,Puiseux-en-Retz,Commune simple,02,223,20920,,,,,,66.8
1535,02631,TYPEMR|4|4,csp_7_7,dip|2,False,83,ACT2.1,Female,A,OZ,60,60,525c,CDI,O,C,,355.0,,csp_5_2,EMP1.6,60,12845,Quierzy,Commune simple,02,416,20920,,,,,,76.7
1538,02644,TYPEMR|4|4,csp_7_8,dip|1|3,False,67,ACT2.1,Male,E,CK,26,26,676c,CDI,O,C,ct_9,1517.0,tr_4,csp_6_7,EMP1.6,60,24463,Retheuil,Commune simple,02,359,20920,,,,,,69.0
1555,02680,TYPEMR|4|4,csp_7_8,dip|3,False,62,ACT2.1,Female,A,NZ,2A,2A,684a,CDI,O,P,ct_9,1733.0,tr_3,csp_6_8,EMP1.6,61,12068,Saint-Gobain,Commune simple,02,2331,20920,,,,,,69.9
1558,02684,TYPEMR|4|4,csp_7_8,dip|1|3,False,69,ACT2.1,Male,A,CK,49,49,673b,CDI,O,C,ct_9,830.0,tr_3,csp_6_7,EMP1.6,60,16009,Saint-Michel,Commune simple,02,3371,20920,,,,,,72.5
1565,02684,TYPEMR|1|2,csp_7_7,dip|1|6,False,81,ACT2.1,Female,A,QA,05,05,526a,CDI,O,P,ct_8,1472.0,tr_5,csp_5_2,EMP1.6,60,18204,Saint-Michel,Commune simple,02,3371,20920,,,,,,63.0
1572,02691,TYPEMR|4|4,csp_7_8,dip|1|1,False,68,ACT2.1,Female,A,CB,59,59,627a,CDI,O,C,ct_9,1902.0,tr_1,csp_6_2,EMP1.6,60,13002,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,74.1
1574,02691,TYPEMR|1|2,csp_7_7,dip|2,False,81,ACT2.1,Female,A,IZ,43,24,561f,TOA,O,C,ct_9,391.0,tr_0,csp_5_6,EMP1.5,59,11048,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,59.2
1587,02691,TYPEMR|4|4,csp_7_4,dip|1|4,False,71,ACT2.1,Male,E,QA,75,92,344a,CDI,O,P,ct_8,3000.0,tr_6,csp_3_4,EMP1.6,65,31645,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,92.4
1592,02691,TYPEMR|4|4,csp_7_7,dip|1|2,False,69,ACT2.1,Male,E,QB,77,77,526d,CDI,O,C,ct_8,2701.0,tr_4,csp_5_2,EMP1.6,63,26193,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,82.6
1596,02691,TYPEMR|4|2,csp_7_5,dip|1|3,False,68,ACT2.1,Female,A,MB,67,67,475a,CDI,O,P,ct_9,1276.0,tr_5,csp_4_7,EMP1.6,61,20732,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,76.6
1599,02691,TYPEMR|1|2,csp_7_5,dip|1|2,False,69,ACT2.1,Female,E,QB,34,34,461d,CDI,O,C,ct_8,1820.0,tr_3,csp_4_6,EMP1.6,60,18646,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,68.8
1607,02691,TYPEMR|1|1,csp_7_8,dip|1|4,True,73,ACT2.1,Male,E,EZ,69,69,641a,CDI,O,C,ct_9,1850.0,tr_2,csp_6_4,EMP1.6,60,18303,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,79.4
1632,02691,TYPEMR|1|2,csp_7_7,dip|1|2,False,70,ACT2.1,Female,E,QA,27,27,526b,CDI,O,P,ct_6,1177.0,tr_1,csp_5_2,EMP1.6,55,14149,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,73.0
1655,02691,TYPEMR|4|4,csp_7_8,dip|1|1,False,73,ACT2.1,Female,A,SZ,44,44,637d,CDI,O,C,ct_9,1553.0,tr_1,csp_6_3,EMP1.6,60,18785,Saint-Quentin,Sous-préfecture,02,54851,20920,,,,,,76.6
1668,02703,TYPEMR|4|4,csp_7_7,dip|1|3,False,64,ACT2.1,Female,A,QB,04,04,564b,AUT,X,C,ct_8,1444.0,tr_3,csp_5_6,EMP1.3,53,10109,Seboncourt,Commune simple,02,1096,20920,,,,,,59.9
1672,02716,TYPEMR|4|2,csp_7_7,dip|1|3,False,96,ACT2.1,Female,A,QB,43,43,525d,CDI,O,P,ct_8,1291.0,tr_4,csp_5_2,EMP1.6,63,13139,Servais,Commune simple,02,295,20920,,,,,,65.9
1680,02722,TYPEMR|3|2,csp_7_8,dip|2,False,66,ACT2.1,Male,A,HZ,93,75,643a,CDI,O,C,ct_9,251.0,tr_3,csp_6_4,EMP1.6,58,11889,Soissons,Sous-préfecture,02,29363,20920,,,,,,86.9
1689,02722,TYPEMR|4|4,csp_7_4,dip|1|3,False,66,ACT2.1,Male,E,HZ,92,75,333c,CDI,O,C,ct_9,1820.0,tr_6,csp_3_3,EMP1.6,55,30935,Soissons,Sous-préfecture,02,29363,20920,,,,,,86.9
1693,02722,TYPEMR|4|4,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,QA,78,78,526a,CDI,O,C,ct_8,1025.0,tr_6,csp_5_2,EMP1.6,60,24900,Soissons,Sous-préfecture,02,29363,20920,,,,,,86.9
1701,02722,TYPEMR|1|2,csp_7_5,dip|1|6,False,74,ACT2.1,Female,A,QB,64,64,434d,CDI,O,C,ct_8,1834.0,tr_1,csp_4_3,EMP1.6,60,19774,Soissons,Sous-préfecture,02,29363,20920,,,,,,67.1
1704,02722,TYPEMR|4|4,csp_7_4,dip|1|6,False,59,ACT2.1,Male,E,MB,54,54,375b,CDI,O,C,ct_8,1820.0,tr_1,csp_3_7,EMP1.6,59,26308,Soissons,Sous-préfecture,02,29363,20920,,,,,,67.3
1719,02727,TYPEMR|4|4,csp_7_8,dip|3,False,67,ACT2.1,Female,A,CA,40,40,674c,CDD,O,C,ct_9,1362.0,tr_6,csp_6_7,EMP1.5,60,12878,Sons-et-Ronchères,Commune simple,02,224,20920,,,,,,65.1
1723,02737,TYPEMR|4|4,csp_7_8,dip|2,False,65,ACT2.1,Female,A,LZ,76,76,684a,CDI,O,C,,309.0,,csp_6_8,EMP1.6,60,14423,Tavaux-et-Pontséricourt,Commune simple,02,564,20920,,,,,,71.9
1730,02738,TYPEMR|1|1,csp_7_8,dip|1,False,67,ACT2.1,Male,E,CB,59,59,628d,CDI,O,C,ct_9,1836.0,tr_3,csp_6_2,EMP1.6,60,22050,Tergnier,Chef-lieu canton,02,13788,20920,,,,,,74.1
1734,02738,TYPEMR|1|2,csp_7_5,dip|1|3,False,71,ACT2.1,Female,A,FZ,21,21,461b,CDI,O,C,ct_9,1618.0,tr_1,csp_4_6,EMP1.6,66,21214,Tergnier,Chef-lieu canton,02,13788,20920,,,,,,72.2
1742,02740,TYPEMR|4|4,csp_7_7,dip|1|1,False,78,ACT2.1,Female,A,QB,67,67,563b,AUT,X,P,ct_8,653.0,tr_5,csp_5_6,EMP1.3,55,11555,Thenailles,Commune simple,02,227,20920,,,,,,76.6
1747,02755,TYPEMR|1|2,csp_7_7,dip|1|2,False,72,ACT2.1,Female,A,QA,64,64,525d,CDI,O,C,ct_9,1791.0,tr_6,csp_5_2,EMP1.6,61,11048,Urcel,Commune simple,02,599,20920,,,,,,67.1
1755,02770,TYPEMR|4|4,csp_7_8,dip|2,False,82,ACT2.1,Female,A,NZ,16,16,691e,TOA,O,C,ct_8,1394.0,tr_3,csp_6_9,EMP1.5,60,11495,Vauxbuin,Commune simple,02,808,20920,,,,,,66.7
1759,02776,TYPEMR|1|2,csp_7_8,dip|1|1,False,86,ACT2.1,Female,A,CH,14,14,674d,CDI,O,C,ct_9,562.0,tr_3,csp_6_7,EMP1.6,60,14144,Vendhuile,Commune simple,02,570,20920,,,,,,69.8
1761,02780,TYPEMR|1|1,csp_7_8,dip|2,False,64,ACT2.1,Male,A,HZ,28,28,641a,CDI,O,C,ct_9,307.0,tr_3,csp_6_4,EMP1.6,57,13660,Venizel,Commune simple,02,1395,20920,,,,,,73.0
1766,02789,TYPEMR|4|4,csp_7_5,dip|1|5,False,67,ACT2.1,Male,E,CE,59,59,484a,CDI,O,C,ct_9,2026.0,tr_5,csp_4_8,EMP1.6,56,27472,Vervins,Sous-préfecture,02,2683,20920,,,,,,74.1
1776,02805,TYPEMR|4|3,csp_7_8,dip|1|3,False,63,ACT2.1,Male,E,SZ,04,13,681b,CDI,O,C,ct_8,1771.0,tr_2,csp_6_8,EMP1.6,60,18414,Villeneuve-Saint-Germain,Commune simple,02,2593,20920,,,,,,73.7
