PRIMARY_KEY,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count
3089,"HZ","94","92","676c","CDI","O","C","ct_9",1617,"tr_2"
3104,"FZ","34","34","481b","CDI","O","C","ct_9",489,"tr_5"
3114,"PZ","30","34","423b","CDI","O","C","ct_8",1565,"tr_2"
3115,"PZ","44","44","423b","CDI","O","C","ct_8",1574,"tr_4"
3116,"QB","68","68","525d","CDI","O","P","ct_9",1643,"tr_4"
3123,"MA","62","62","543b","CDI","O","P","ct_9",819,"tr_2"
3130,"QB","94","94","563a","CDI","O","N","ct_7",3000,"tr_1"
3147,"MA","77","77","461e","CDI","O","C","ct_9",2012,"tr_2"
3151,"CM","62","59","632j","CDI","O","C","ct_9",1750,"tr_1"
3156,"KZ","79","79","545c","CDI","O","P","ct_9",1505,"tr_6"
3157,"SZ","73","73","373d","CDI","O","C","ct_8",1835,"tr_1"
3161,"GZ","32","31","477c","CDI","O","C","ct_9",1207,"tr_2"
3169,"GZ","43","43","433d","CDI","O","P","ct_9",96,"tr_1"
3170,"MC","88","88","675b","CDI","O","P","ct_9",240,"tr_1"
3178,"QB","33","33","525d","CDI","O","P","ct_8",530,"tr_1"
3182,"QA","91","91","526e","CDI","O","C","ct_9",1958,"tr_3"
3184,"GZ",NA,NA,"463e","AUT","O","N","ct_9",304,"tr_5"
3193,"GZ","2B","2B","551a","CDI","O","P","ct_9",1807,"tr_5"
3205,"QA","93","93","563b","CDI","O","P","ct_8",1559,"tr_5"
3214,"LZ","03","03","542a","CDI","O","C","ct_9",1326,"tr_1"
3218,"KZ","94","92","376c","CDI","O","C","ct_9",910,"tr_6"
3225,"SZ","13","13","543h","AUT","X","P",NA,312,NA
3229,"CL","45","45","626b","CDI","O","C","ct_9",1669,"tr_0"
3245,"SZ","33","93","561d","CDI","O","N","ct_8",965,"tr_6"
3254,"KZ","25","25","372b","CDI","O","C","ct_9",1820,"tr_6"
3255,"QB","12","12","563b","CDI","O","P","ct_8",1662,"tr_3"
3260,"LZ","14","92","385c","CDI","O","C","ct_9",1820,"tr_6"
3275,"OZ","68","68","332b","CDI","O","C","ct_2",1820,"tr_5"
3281,"PZ","34","34","422a","CDI","O","C","ct_1",1668,"tr_6"
3287,"CG","28","28","477b","CDI","O","C","ct_9",274,"tr_6"
3293,"PZ","78","78","422c","CDI","O","P","ct_8",688,"tr_3"
3295,"QB",NA,NA,"563b","CDI","O","P","ct_8",1293,"tr_4"
3297,"QB","59","59","431f","CDI","O","C","ct_8",1011,"tr_5"
3320,"HZ","69","69","641b","CDI","O","C","ct_9",1424,"tr_6"
3321,"OZ","92","91","524b","CDI","O","C","ct_1",1820,"tr_5"
3323,"QB","69","69","636d","CDI","O","C","ct_8",1632,"tr_1"
3330,"QB","87","87","563a","CDI","O","N","ct_7",1795,"tr_1"
3332,"QA","62","62","526e","CDI","O","C","ct_9",2060,"tr_2"
3333,"JA","75","93","465b","CDD","O","N","ct_9",321,"tr_2"
3342,"QB","60","60","525d","CDI","O","C","ct_9",1785,"tr_4"
3366,"NZ","65","65","684a","CDI","O","C","ct_9",1820,"tr_3"
3370,"FZ","74","74","632a","CDI","O","C","ct_9",1820,"tr_3"
3371,"OZ","95","95","467d","CDI","O","C","ct_8",2044,"tr_6"
3383,"QB","83","83","422a","CDI","O","P","ct_8",647,"tr_4"
3385,"MC","30","34","643a","CDI","O","P",NA,296,NA
3387,"QB","77","75","543c","CDI","O","C","ct_8",1799,"tr_6"
3394,"TZ","73","73","563a","CDI","O","P",NA,451,NA
3396,"QB","75","75","525a","CDI","O","P","ct_8",871,"tr_2"
3402,"PZ","45","45","525a","CDI","O","P","ct_8",1684,"tr_3"
3403,"CG","25","25","374d","CDI","O","C","ct_9",1791,"tr_6"
3435,"QB","33","33","526a","CDI","O","C","ct_8",1820,"tr_4"
3447,"NZ","86","86","643a","CDI","O","C","ct_9",1632,"tr_1"
3458,"QB","21","21","451h","CDI","O","C","ct_3",1820,"tr_3"
3459,"NZ","59","62","479b","CDI","O","C","ct_8",1559,"tr_3"
3480,"OZ","67","67","524c","AUT","X","P","ct_2",1352,"tr_1"
3485,"NZ","13","13","684a","CDI","O","C","ct_9",1764,"tr_5"
3490,"QB","43","43","563a","CDI","O","N","ct_7",1348,"tr_1"
3496,"PZ","56","35","543g","CDI","O","C","ct_4",1838,"tr_3"
3499,"HZ","24","19","641a","CDI","O","C","ct_9",1731,"tr_4"
3519,"PZ","35","35","422c","CDI","O","P","ct_8",379,"tr_4"
3523,"HZ","77","77","466c","CDI","O","C","ct_9",1766,"tr_1"
3525,"HZ","11","11","451a","CDI","O","C","ct_9",1820,"tr_1"
3527,"FZ","93","75","632g","CDI","O","C","ct_9",1593,"tr_0"
3543,"PZ","92","75","461d","CDI","O","C","ct_8",1437,"tr_3"
3545,"CH","65","65","461b","CDI","O","C","ct_9",2013,"tr_2"
3554,"CK","69","69","462e","CDI","O","C","ct_9",1700,"tr_5"
3557,"OZ","30","30","451g","AUT","O","P","ct_2",1683,"tr_2"
3564,"GZ","28","91","463c","CDI","O","C","ct_9",1813,"tr_3"
3572,"CM","13","13","483a","CDI","O","C","ct_9",1837,"tr_5"
3586,"HZ","13","13","641a","CDI","O","C","ct_9",1032,"tr_3"
3595,"CI","29","29","387d","CDI","O","C","ct_9",1820,"tr_4"
3600,"QB","72","72","526d","CDI","O","C","ct_8",1799,"tr_2"
3601,"QB",NA,NA,"543h","CDI","O","C","ct_8",1608,"tr_3"
3603,"GZ","45","45","543b","CDI","O","C","ct_9",1916,"tr_5"
3605,"PZ","75","75","423a","CDI","O","C","ct_6",1726,"tr_1"
3609,"MA","44","44","461d","CDI","O","P","ct_8",1257,"tr_2"
3612,"OZ","80","80","343a","AUT","O","C","ct_1",1820,"tr_2"
3619,"OZ","75","93","523b","CDI","O","C","ct_1",1820,"tr_6"
3625,"QB","77","93","526d","CDI","O","C","ct_8",2814,"tr_4"
3629,"CG","94","75","382c","CDI","O","C","ct_9",1446,"tr_1"
3630,"QB","68","68","525d","CDI","O","C","ct_8",1258,"tr_3"
3633,"RZ",NA,NA,"468a","CDI","O","C","ct_9",987,"tr_0"
3634,"QB","10","10","435b","CDI","O","C","ct_8",1776,"tr_1"
3642,"CK","80","80","623a","CDI","O","C","ct_9",456,"tr_4"
3651,"QA","95","94","526a","CDI","O","C","ct_9",2063,"tr_4"
3653,"RZ","73","73","424a","CDI","O","C",NA,427,NA
3668,"QB","78","78","526a","CDI","O","C","ct_8",2890,"tr_3"
3680,"EZ","29","29","485a","CDI","O","C","ct_9",1799,"tr_2"
3683,"QB","33","33","526d","CDI","O","P","ct_8",1063,"tr_4"
3685,"HZ","93","95","652a","CDI","O","C","ct_9",1517,"tr_4"
3690,"GZ","03","03","554a","CDI","O","P","ct_6",563,"tr_0"
3693,"SZ","01","01","524c","CDI","O","C","ct_4",1516,"tr_3"
3712,"QA","69","69","526b","CDI","O","C","ct_6",1595,"tr_1"
3714,"CA","62","62","625b","CDI","O","C",NA,152,NA
3717,"QB","54","54","563a","CDI","O","N","ct_7",3000,"tr_1"
3724,"QA","76","76","431f","CDI","O","C","ct_9",2526,"tr_6"
3744,"TZ","29","29","563c","CDI","O","N","ct_7",1095,"tr_0"
3748,"QA","01","69","632k","CDI","O","P","ct_3",910,"tr_6"
3752,"RZ","87","75","387e","CDI","O","C","ct_5",1379,"tr_6"
3757,"QB","93","93","563a","CDI","O","N","ct_7",1806,"tr_0"
3758,"QB","22","22","526a","CDI","O","P","ct_8",1632,"tr_5"
3780,"OZ",NA,NA,"451e","CDI","O","C","ct_8",1755,"tr_4"
3798,"PZ","78","92","524b","CDI","O","C","ct_1",1820,"tr_6"
3800,"NZ","92","92","564a","CDI","O","P","ct_8",1258,"tr_1"
3805,"QB","06","06","563b","CDI","O","C",NA,149,NA
3808,"SZ","67","67","423b","CDI","O","P","ct_8",820,"tr_2"
3818,"PZ","31","31","422e","CDI","O","P","ct_8",583,"tr_5"
3825,"QB","21","21","563a","CDI","O","N","ct_7",3000,"tr_1"
3826,"NZ","68","68","684a","CDI","O","P","ct_9",1723,"tr_4"
3831,"CC","85","85","386c","CDI","O","C","ct_9",358,"tr_4"
3833,"CK","31","31","622c","CDI","O","C","ct_9",1785,"tr_6"
3836,"OZ",NA,NA,"563a","AUT","O","P","ct_2",972,"tr_6"
3840,"QA","38","38","431f","CDI","O","C","ct_3",1820,"tr_6"
3850,"GZ","07","07","552a","CDI","O","P","ct_9",1300,"tr_2"
3852,"NZ","77","45","652a","CDI","O","C","ct_9",1834,"tr_2"
3856,"QB","13","13","563b","CDI","O","N","ct_7",991,"tr_1"
3860,"GZ","33","33","433d","CDI","O","P","ct_9",1274,"tr_1"
3861,"QB","35","35","525d","CDI","O","P","ct_8",501,"tr_4"
3864,"QB","69","77","434a","CDI","O","C","ct_8",1820,"tr_3"
3866,"OZ","51","51","333a","AUT","O","C","ct_1",1820,"tr_5"
3867,"GZ","13","13","387b","CDI","O","C","ct_9",1472,"tr_5"
3869,"FZ","50","50","463b","CDI","O","C","ct_9",1575,"tr_1"
3878,"GZ","42","42","676e","CDI","O","C","ct_9",1669,"tr_4"
3887,"CH","77","93","628a","CDI","O","C","ct_9",1277,"tr_1"
3904,"MC","71","71","691e","CDI","O","C","ct_9",1710,"tr_3"
3925,"CM","83","83","433c","CDI","O","C","ct_9",1746,"tr_1"
3931,"GZ","13","13","462b","CDI","O","C","ct_9",1067,"tr_5"
3941,"QB","49","49","563a","CDI","O","N","ct_7",3000,"tr_1"
3950,"KZ","65","65","467a","CDI","O","C","ct_9",1820,"tr_1"
3966,"NZ","75","75","564a","CDI","O","C","ct_8",2192,"tr_1"
3970,"HZ","85","85","451a","CDI","O","C","ct_9",1820,"tr_5"
3995,"PZ","35","35","525a","CDI","O","P","ct_8",1171,"tr_2"
3996,"JB","76","27","461b","CDI","O","C","ct_9",1668,"tr_3"
4025,"CC","02","02","487b","CDI","O","C","ct_9",197,"tr_0"
4030,"QB","95","95","525d","CDI","O","C","ct_9",1827,"tr_3"
4034,"GZ","75","93","653a","CDI","O","P","ct_9",700,"tr_6"
4040,"PZ","56","35","422b","CDI","O","C","ct_8",1820,"tr_4"
4041,"NZ","91","75","380a","CDI","O","C","ct_9",1820,"tr_6"
4050,"SZ","13","13","637d","CDI","O","C","ct_9",1669,"tr_1"
4059,"QA","77","77","523d","CDI","O","P",NA,145,NA
4069,"GZ","57","57","552a","CDI","O","P","ct_9",973,"tr_6"
4071,"GZ","13","13","462e","CDI","O","C","ct_9",1820,"tr_2"
4072,"QB","91","91","434g","CDI","O","C","ct_8",2057,"tr_5"
4084,"QA","49","49","526e","CDI","O","C","ct_9",1870,"tr_2"
4091,"QA","71","71","526b","CDI","O","C","ct_9",1062,"tr_1"
4093,"OZ","30","30","524b","TOA","O","C","ct_1",1820,"tr_6"
4094,"OZ","77","94","524b","CDI","O","C",NA,208,NA
4096,"QB","91","91","543g","CDI","O","C","ct_9",1820,"tr_4"
4109,"KZ","79","79","545c","CDD","O","C","ct_9",393,"tr_5"
4116,"FZ","57","57","632j","CDI","O","C",NA,351,NA
4128,"QB","35","35","525d","CDI","O","C","ct_8",1781,"tr_4"
4132,"QA","93","94","526a","AUT","O","C","ct_3",1820,"tr_6"
4145,"GZ","13","06","462a","CDI","O","N","ct_9",1576,"tr_1"
4153,"HZ","29","14","466c","CDI","O","C","ct_9",1728,"tr_5"
4155,"OZ","69","69","461f","CDI","O","C","ct_1",1820,"tr_6"
4178,"OZ","34","34","451e","CDI","O","C","ct_8",1137,"tr_3"
4179,"CG","31","31","674d","CDI","O","C","ct_9",1935,"tr_2"
4182,"QB","75","75","526d","CDI","O","C","ct_8",1825,"tr_4"
4185,"PZ","59","59","422c","CDI","O","P","ct_8",1419,"tr_5"
4189,"GZ","91","91","551a","CDI","O","C","ct_9",1603,"tr_6"
4200,"GZ",NA,NA,"543b","CDI","O","C","ct_9",1849,"tr_1"
4211,"QB","63","63","563a","CDI","O","N","ct_7",3000,"tr_1"
4220,"NZ","78","75","534a","CDI","O","C","ct_9",1592,"tr_6"
4224,"CA","35","22","543f","CDI","O","P","ct_9",683,"tr_1"
4234,"GZ","13","13","462a","CDI","O","N","ct_9",1820,"tr_1"
4236,"MA","69","69","543b","CDI","O","P","ct_8",1594,"tr_5"
4243,"OZ","75","75","524b","CDI","O","C","ct_1",1820,"tr_5"
4244,"KZ","14","14","467b","CDI","O","C","ct_9",1820,"tr_6"
4248,"FZ","73","73","671c","CDI","O","C","ct_9",1820,"tr_1"
4251,"KZ","75","75","467b","CDI","O","C","ct_9",1974,"tr_2"
4256,"DZ","33","33","485a","CDI","O","C","ct_9",1820,"tr_6"
4257,"GZ","38","38","462b","CDI","O","C","ct_9",1988,"tr_4"
4258,"CG","60","60","674d","CDI","O","C","ct_9",786,"tr_4"
4271,"MA","75","75","543g","CDI","O","C","ct_9",2028,"tr_3"
4281,"NZ","60","75","543g","CDI","O","N","ct_9",1296,"tr_6"
4289,"IZ","78","78","636d","CDI","O","C","ct_9",1185,"tr_3"
4294,"CL","14","14","676e","CDI","O","C","ct_9",1732,"tr_3"
4301,"QA","62","62","526b","CDI","O","C","ct_9",1479,"tr_1"
4302,"MB","38","38","479a","CDI","O","C","ct_5",502,"tr_6"
4357,"PZ","93","93","524b","CDI","O","C",NA,136,NA
4377,"OZ","23","23","545d","CDI","O","C","ct_8",2048,"tr_5"
4378,"QB","19","19","563b","CDI","O","P","ct_9",509,"tr_0"
4383,"NZ","75","94","546e","CDD","O","C","ct_9",336,"tr_5"
4386,"QB","57","57","526a","CDI","O","C","ct_8",1755,"tr_4"
4393,"CA","53","53","543f","CDI","O","C","ct_9",2443,"tr_6"
4396,"FZ","62","62","481b","CDI","O","C","ct_9",1526,"tr_4"
4414,"CC","54","54","352a","CDI","O","C","ct_9",2200,"tr_6"
4417,"NZ","16","16","462e","CDI","O","C","ct_9",1524,"tr_1"
4418,"QB","21","21","563b","CDI","O","P","ct_8",1248,"tr_6"
4434,"CA","95","95","625b","CDI","O","C","ct_9",1311,"tr_5"
4443,"CE","64","64","625c","CDI","O","C","ct_9",1533,"tr_4"
4457,"QB","11","11","525d","CDI","O","C","ct_8",1820,"tr_4"
4464,"EZ","29","29","487a","CDI","O","C","ct_9",1771,"tr_5"
4481,"SZ","57","54","463e","CDI","O","C","ct_9",1820,"tr_2"
4493,"CE","10","10","653a","CDI","O","C","ct_9",1818,"tr_4"
4518,"KZ","83","83","542a","CDI","O","P","ct_9",645,"tr_1"
4527,"QB","86","86","684a","AUT","X","P","ct_8",1074,"tr_4"
4544,"HZ","74","74","641b","CDI","O","C","ct_9",1343,"tr_3"
4549,"QB","69","69","431a","CDI","O","C","ct_8",1820,"tr_4"
4553,"QA","91","91","525d","CDI","O","C","ct_8",1791,"tr_6"
4561,"NZ","2B","2B","684a","CDI","O","C","ct_9",1926,"tr_2"
4562,"MA","31","31","472c","CDI","O","P","ct_9",1638,"tr_1"
4575,"IZ","04","04","561c","CDI","O","C","ct_9",1053,"tr_1"
4582,"QA","13","13","542a","CDI","O","C","ct_9",1811,"tr_1"
4585,"GZ","14","27","344d","CDI","O","C","ct_9",1820,"tr_2"
4588,"QB","50","50","431b","CDI","O","C","ct_8",910,"tr_3"
4593,"OZ","80","80","461f","CDI","O","C","ct_1",1820,"tr_4"
4607,"CG","14","14","674a","CDI","O","C","ct_9",1522,"tr_5"
4609,"TZ","69","69","563c","CDI","O","N","ct_7",966,"tr_1"
4625,"LZ","13","13","461d","CDI","O","C","ct_5",1820,"tr_6"
4637,"FZ",NA,NA,"632g","CDD","O","C","ct_9",1652,"tr_3"
4641,"LZ","59","59","564a","CDI","O","C","ct_9",1820,"tr_5"
4645,"NZ","34","34","684a","CDI","O","C","ct_9",1337,"tr_5"
4656,"TZ","86","37","563c","CDI","O","C",NA,282,NA
4661,"CA","91","94","636c","CDI","O","C","ct_9",2083,"tr_1"
4664,"KZ","56","56","478c","CDI","O","N","ct_9",1820,"tr_2"
4673,"PZ","25","25","451e","CDI","O","C","ct_1",1820,"tr_5"
4676,"IZ","49","49","543g","CDI","O","P","ct_9",971,"tr_5"
4695,"CB","13","13","556a","CDI","O","C","ct_9",1774,"tr_2"
4720,"PZ","77","77","691c","CDI","O","C","ct_1",1546,"tr_4"
4742,"PZ","68","68","354g","CDI","O","P","ct_8",1523,"tr_1"
4743,"TZ","13","13","563c","CDI","O","C",NA,177,NA
4744,"CH","91","78","384a","CDI","O","P","ct_9",1456,"tr_6"
4748,"CL","38","38","674a","CDI","O","C","ct_9",1972,"tr_4"
4751,"QB","16","16","525d","CDI","O","C","ct_8",1965,"tr_3"
4754,"KZ","74","74","467a","CDI","O","C","ct_9",1820,"tr_2"
4759,"QB","57","57","563a","AUT","O","C","ct_2",1650,"tr_6"
4771,"LZ","57","57","372b","CDI","O","C","ct_9",1795,"tr_5"
4788,"HZ","29","29","641b","CDI","O","C","ct_9",574,"tr_3"
4823,"GZ","44","44","462d","CDI","O","P","ct_9",198,"tr_1"
4828,"QB","93","92","526a","CDI","O","C","ct_9",1127,"tr_4"
4831,"QB","24","24","526d","CDI","O","C","ct_8",1419,"tr_4"
4834,"MA","13","83","542a","CDI","O","P","ct_9",1204,"tr_1"
4836,"QB","34","34","434b","CDI","O","C","ct_8",1820,"tr_3"
4842,"CI","13","13","622a","CDI","O","C","ct_9",1844,"tr_6"
4858,"GZ","34","34","636a","CDI","O","C","ct_9",1537,"tr_5"
4867,"QB","25","25","435b","CDD","O","P","ct_8",170,"tr_1"
4880,"QA","91","91","525d","CDI","O","C","ct_3",1820,"tr_6"
4882,"OZ","05","36","452b","CDI","O","C",NA,129,NA
4899,"EZ","83","06","641a","CDI","O","C","ct_9",1825,"tr_4"
4902,"HZ","13","13","656b","TOA","O","C","ct_9",609,"tr_0"
4903,"PZ","38","38","524b","CDI","O","C",NA,164,NA
4905,"GZ","59","59","542a","CDI","O","C","ct_9",295,"tr_3"
4906,"QA","81","81","526e","CDI","O","C","ct_9",1756,"tr_3"
4907,"NZ","35","22","684b","CDI","O","P","ct_9",731,"tr_0"
4908,"FZ","08","08","463e","CDI","O","C","ct_9",850,"tr_2"
4911,"PZ","75","92","422b","CDI","O","C","ct_8",1820,"tr_3"
4922,"QB","61","61","431f","CDI","O","C","ct_8",1800,"tr_3"
4927,"NZ","21","89","684a","CDI","O","P","ct_9",465,"tr_4"
4932,"QB","91","91","434e","CDI","X","C","ct_8",2164,"tr_5"
4950,"PZ","35","35","423b","CDI","O","C","ct_9",767,"tr_5"
4977,"LZ","35","35","543b","CDI","O","C","ct_9",910,"tr_0"
4996,"QB","17","17","526d","CDI","O","C","ct_9",1257,"tr_4"
5011,"CA","88","88","625b","CDI","O","C","ct_9",1820,"tr_6"
5012,"GZ","77","77","672a","CDI","O","C","ct_9",1788,"tr_1"
5013,"OZ","76","76","621f","AUT","O","C","ct_2",1820,"tr_6"
5018,"CE","40","40","625c","CDI","O","C","ct_9",1826,"tr_5"
5027,"CK","26","26","474c","CDI","O","C","ct_9",1824,"tr_4"
5033,"QB","38","38","676e","AUT","X","C","ct_8",1132,"tr_6"
5035,"QB","80","80","434f","CDI","O","C","ct_8",875,"tr_3"
5041,"KZ","60","92","545c","CDI","O","C","ct_9",627,"tr_6"
5049,"QB","26","26","525d","CDI","O","P","ct_8",960,"tr_4"
5066,"IZ","34","34","523b","CDD","O","C","ct_1",1667,"tr_3"
5071,"MA","75","93","472b","CDI","O","C","ct_9",1519,"tr_3"
5086,"FZ","85","85","632c","CDI","O","C","ct_9",1696,"tr_1"
5087,"GZ","69","69","653a","CDI","O","C","ct_9",1820,"tr_1"
5098,"CB","38","38","627a","CDI","O","C","ct_9",1568,"tr_6"
5112,"SZ","06","06","628g","CDI","O","C","ct_9",1206,"tr_3"
5114,"CM","73","74","637b","CDI","O","P","ct_9",960,"tr_1"
5132,"DZ","2B","92","461f","CDI","O","C","ct_9",1771,"tr_6"
5137,"FZ","73","73","634d","CDI","O","C","ct_9",1527,"tr_1"
5163,"CA","64","64","625d","CDI","O","C","ct_9",1517,"tr_6"
5186,"GZ","06","06","551a","CDI","O","C","ct_9",692,"tr_3"
5192,"OZ","59","59","524c","CDI","O","C",NA,326,NA
5195,"TZ","06","06","563c","CDI","O","N","ct_7",831,"tr_0"
5198,"PZ","59","59","422b","CDI","O","C","ct_8",1820,"tr_5"
5210,"GZ","73","73","433d","CDI","O","C","ct_9",1851,"tr_2"
5222,"GZ","17","17","634d","CDI","O","C","ct_9",1398,"tr_4"
5232,"MA",NA,NA,"684a","CDI","O","P","ct_9",1577,"tr_2"
5241,"FZ","07","07","632d","CDI","O","P","ct_9",490,"tr_1"
5250,"QA","43","43","431f","CDI","O","P","ct_8",1456,"tr_6"
5253,"HZ","50","50","546c","CDI","O","C","ct_9",1850,"tr_2"
5255,"HZ",NA,NA,"641b","CDI","O","C","ct_6",1821,"tr_0"
5262,"KZ","63","63","463b","CDI","O","C","ct_9",1474,"tr_2"
5267,"QB","17","17","526d","CDI","O","C","ct_9",1699,"tr_4"
5272,"GZ","34","34","463c","CDI","O","C","ct_9",1274,"tr_1"
5279,"CA","35","35","543g","CDI","O","P","ct_9",628,"tr_6"
5288,"FZ","25","25","651a","CDI","O","C","ct_9",1521,"tr_3"
5289,"QB","31","31","525d","CDI","O","C","ct_8",1820,"tr_4"
5297,"QB","57","57","525d","CDI","O","C","ct_8",1820,"tr_4"
5298,"LZ","49","49","541d","CDI","O","C","ct_9",1780,"tr_2"
5313,"IZ","29","29","636d","CDI","O","C","ct_9",1610,"tr_3"
5326,"CM","93","75","673c","CDI","O","C","ct_9",1826,"tr_3"
5328,"GZ","59","59","634c","CDI","O","C","ct_9",1823,"tr_5"
5332,"QB","90","90","563b","CDI","O","P","ct_8",815,"tr_1"
5343,"GZ","66","66","553c","CDI","O","C","ct_9",1377,"tr_6"
5345,"QA","12","12","526a","CDI","O","C","ct_8",1820,"tr_6"
5349,"NZ","07","26","691e","TOA","O","C","ct_8",1070,"tr_3"
5355,"HZ","64","64","451a","CDI","O","P","ct_9",856,"tr_3"
5363,"QB","83","83","636d","CDI","O","C","ct_8",1820,"tr_3"
5364,"PZ","77","77","422c","CDI","O","C","ct_8",1820,"tr_3"
5372,"MA","46","46","543b","CDI","O","C","ct_8",1820,"tr_3"
5378,"HZ","95","24","641a","CDI","O","C","ct_9",2190,"tr_4"
5381,"CA","14","14","674c","CDI","O","C","ct_9",1820,"tr_6"
5390,"QB","38","38","526d","CDI","O","C","ct_8",1820,"tr_5"
5421,"GZ","78","78","552a","CDI","O","P","ct_9",146,"tr_6"
5424,"QB","44","44","525d","CDI","O","P","ct_8",378,"tr_4"
5429,"NZ","59","59","684a","CDI","O","C","ct_9",1669,"tr_6"
5430,"QB","12","12","563a","CDI","O","N","ct_7",3000,"tr_1"
5439,"SZ","92","92","424a","CDI","O","P","ct_8",581,"tr_1"
5447,"QB","65","65","563b","CDI","O","P","ct_8",1703,"tr_4"
5458,"GZ","93","75","675a","CDI","O","C","ct_9",1449,"tr_2"
5484,"LZ","76","17","543g","CDI","O","C","ct_9",1000,"tr_1"
5488,"OZ","34","34","545d","CDI","O","C","ct_8",1820,"tr_6"
5490,"GZ","10","10","634c","CDI","O","C","ct_9",1440,"tr_2"
5494,"TZ","59","59","563a","CDI","O","N","ct_7",668,"tr_0"
5496,"CC","88","88","652a","CDI","O","C","ct_9",160,"tr_6"
5500,"QB","26","26","434d","CDI","O","C","ct_8",1820,"tr_1"
5512,"GZ","59","59","551a","CDI","O","C","ct_9",1111,"tr_6"
5527,"CK","69","69","542a","CDI","O","P","ct_9",264,"tr_1"
5531,"OZ","36","36","467d","CDI","O","C","ct_8",1820,"tr_5"
5537,"QB","27","27","525d","CDI","O","P","ct_8",829,"tr_4"
5543,"GZ","33","33","634c","CDI","O","P","ct_9",725,"tr_1"
5547,"SZ","31","31","435b","CDI","O","C","ct_8",567,"tr_6"
5568,"QA","92","78","526e","CDI","O","C","ct_9",1737,"tr_5"
5570,"GZ","25","25","554e","CDI","O","P","ct_9",1028,"tr_1"
5588,"HZ","41","41","643a","CDI","O","P","ct_9",1274,"tr_1"
5601,"HZ","29","44","641b","CDI","O","C",NA,290,NA
5621,"GZ","91","91","554b","CDI","O","C","ct_9",1708,"tr_6"
5622,"SZ","95","95","542a","CDI","O","C","ct_8",687,"tr_4"
5625,"GZ","37","37","554c","CDI","O","C","ct_9",799,"tr_4"
5628,"HZ","49","49","642b","CDI","O","P","ct_9",748,"tr_4"
5629,"GZ","55","55","554b","CDI","O","P","ct_9",939,"tr_1"
5655,"QB","87","87","563b","CDI","O","C","ct_8",1718,"tr_6"
5663,"PZ","51","51","525a","CDI","O","C","ct_8",869,"tr_3"
5678,"QA","52","52","525d","CDI","O","P","ct_3",796,"tr_6"
5679,"MC","44","44","465a","CDI","O","P","ct_9",802,"tr_1"
5686,"GZ","59","59","487a","CDI","O","C","ct_9",1857,"tr_3"
5695,"PZ","35","35","423b","CDI","O","C","ct_9",767,"tr_5"
5709,"OZ","13","13","472d","CDI","O","C",NA,151,NA
5718,"OZ","57","57","451g","CDI","O","C",NA,288,NA
5726,"CA","12","12","554a","CDI","O","C","ct_9",1486,"tr_1"
5730,"OZ","60","60","524c","CDI","O","C",NA,172,NA
5733,"QB","22","22","563a","CDI","O","N","ct_7",3000,"tr_1"
5743,"GZ","75","75","643a","CDI","O","C","ct_9",2155,"tr_3"
5744,"OZ","75","93","523b","CDI","O","P","ct_1",1182,"tr_6"
5748,"CL","64","64","474b","CDI","O","P","ct_9",1092,"tr_6"
5749,"OZ","06","06","451g","CDI","O","P",NA,151,NA
5756,"QB","49","49","563a","AUT","O","C","ct_2",1820,"tr_6"
5768,"OZ","84","84","545d","CDI","O","C","ct_8",1820,"tr_6"
5779,"CM","76","76","564b","CDI","O","C","ct_9",203,"tr_1"
5790,"SZ","38","38","524c","CDI","O","C","ct_4",1820,"tr_4"
5792,"QA","77","94","525d","CDI","O","C","ct_8",1815,"tr_6"
5795,"HZ","31","31","641b","CDI","O","C","ct_5",1833,"tr_6"
5803,"CH","27","27","673a","CDI","O","C","ct_9",999,"tr_1"
5807,"PZ","94","94","421b","CDI","O","C","ct_8",2501,"tr_2"
5824,"FZ","13","13","621b","CDI","O","C","ct_9",1587,"tr_1"
5840,"CM","80","80","627d","CDI","O","C","ct_9",1421,"tr_3"
5845,"QB","49","49","563b","CDI","O","P","ct_8",1520,"tr_2"
5849,"CA","31","31","385b","CDI","O","C","ct_9",977,"tr_4"
5854,"QA","68","68","643a","CDI","O","C","ct_9",1322,"tr_3"
5858,"NZ",NA,NA,"684a","CDI","O","P","ct_9",1176,"tr_0"
5863,"GZ","59","59","675a","CDI","O","C","ct_9",1634,"tr_3"
5864,"QA","75","94","461c","CDI","O","C","ct_8",1799,"tr_3"
5870,"OZ","80","80","621f","AUT","O","C","ct_2",1851,"tr_6"
5880,"NZ","75","77","543h","CDI","O","C","ct_8",1827,"tr_2"
5890,"SZ","02","02","685a","AUT","X","C","ct_8",1101,"tr_2"
5893,"CM","69","69","623f","CDI","O","C","ct_9",1270,"tr_3"
5895,"QA","26","07","526a","CDI","O","P","ct_9",1951,"tr_6"
5900,"NZ","19","19","564b","CDI","O","P","ct_9",1027,"tr_3"
5905,"TZ","14","14","563c","CDI","O","P",NA,250,NA
5911,"SZ","01","69","562b","CDI","O","P","ct_9",866,"tr_1"
5915,"FZ","19","19","542a","CDI","O","C",NA,477,NA
5916,"HZ","76","76","652b","CDI","O","C","ct_9",1820,"tr_6"
5919,"LZ","87","87","543f","CDI","O","C","ct_9",724,"tr_1"
