PRIMARY_KEY,Retirement_pay
82277,14979
82278,17961
82279,14367
82285,25849
82286,22402
82287,26391
82289,19965
82296,15155
82297,16942
82304,16040
82305,18053
82306,25406
82324,21337
82326,16988
82331,11321
82332,27114
82335,8881
82339,21344
82345,31645
82354,15536
82357,23592
82359,17373
82364,19027
82375,15586
82386,14514
82390,14728
82394,17536
82396,31677
82405,12181
82422,13450
82427,14990
82428,20281
82430,26845
82440,11786
82442,11543
82450,15473
82452,18841
82459,20269
82467,16659
82475,11048
82478,11048
82489,47270
82497,15830
82500,20329
82502,16718
82506,121615
82526,18270
82533,15797
82534,41867
82535,41298
82546,11836
82548,14244
82557,16730
82572,20784
82576,10955
82577,28819
82579,9246
82580,15493
82592,13276
82598,24200
82603,12927
82618,16421
82623,11889
82646,14098
82650,13518
82657,18430
82663,8881
82686,17100
82701,16330
82706,30078
82712,14193
82726,13318
82727,17786
82734,19234
82748,47042
82767,10602
82772,16098
82782,21303
82783,16193
82785,24403
82789,24110
82801,15891
82803,13859
82808,25782
82809,11731
82814,26845
82829,15936
82832,16332
82835,19447
82840,25965
82845,15991
82850,16713
82851,31327
82854,28001
82858,15850
82866,13089
82881,24590
82887,12544
82889,21692
82903,38503
82905,15823
82913,17914
82923,25942
82928,25440
82937,16113
82946,15518
82951,17955
82952,12850
82958,18812
82972,25691
82981,28309
82994,14594
83006,21310
83015,23474
83019,16568
83025,11048
83033,9107
83039,11632
83041,17701
83042,17216
83053,16499
83055,19855
83060,20230
83061,14515
83070,25510
83071,11048
83083,26806
83086,19136
83094,25267
83096,25436
83097,21478
83114,35550
83116,24888
83149,21090
83151,17704
83158,20337
83159,11872
83166,25123
83174,19799
83177,14069
83184,14819
83203,18872
83212,15685
83234,46375
83242,13493
83256,37462
83258,17231
83273,13392
83285,13563
83286,23531
83290,11048
83293,17883
83294,23926
83300,32188
83304,18388
83305,26122
83308,14870
83327,18539
83333,13331
83342,35712
83347,24218
83369,13997
83370,17902
83371,49311
83383,16825
83387,20779
83393,18033
83418,12179
83424,13939
83433,22098
83450,20698
83458,30904
83472,13518
83475,19956
83484,16068
83490,9440
83491,9394
83503,25858
83507,12181
83510,31467
83523,25667
83531,16166
83542,30217
83545,14479
83561,20438
83566,16002
83570,12908
83574,18726
83600,22115
83615,31639
83617,17584
83622,23429
83624,19718
83628,29211
83640,25387
83641,19751
83652,8881
83656,19215
83670,14131
83671,24113
83675,11889
83678,30934
83690,13902
83708,29326
83714,17757
83717,22848
83721,11147
83730,18033
83731,25021
83753,20926
83765,74060
83771,20760
83774,24174
83775,11576
83778,13207
83794,15465
83797,31111
83809,15044
83816,21123
83821,24821
83823,21329
83833,11575
83839,18484
83844,14258
83849,12653
83863,24920
83864,21331
83882,16536
83893,30040
83894,11135
83896,11969
83901,15256
83911,22220
83917,21214
83921,14933
83922,25768
83932,28630
83934,21494
83951,17788
83953,21301
83956,16666
83960,15215
83965,22739
83966,29427
83975,24951
83978,25670
83982,14876
83994,11385
83999,25433
84008,17238
84018,11048
84025,19360
84026,24704
84027,23724
84028,12321
84029,20216
84035,22568
84051,20195
84056,11889
84061,16947
84063,30460
84067,14980
84074,32122
84077,11316
84083,11889
84085,12492
84101,21270
84123,21288
84126,25828
84145,18242
84146,18321
84149,11136
84151,14257
84158,10109
84173,9057
84187,32415
84196,13233
84198,12313
84206,52953
84213,16605
84219,19301
84229,15026
84237,25804
84255,18052
84259,16849
84260,13048
84265,14369
84271,14234
84298,14109
84302,20425
84305,26833
84307,20327
84330,13279
84350,18386
84354,17158
84358,15059
84359,22542
84361,21386
84364,23537
84365,12455
84372,12486
84385,14425
84390,31177
84392,29670
84399,16672
84406,21330
84437,19032
84439,20400
84448,12233
84453,11048
84454,21295
84455,24494
84460,20461
84461,15363
84464,9525
84466,19767
84477,10513
84488,12985
84497,13401
84509,20875
84522,28904
84525,19546
84529,32987
84536,15941
84538,20683
84548,11400
84550,19462
84551,32676
84556,18455
84577,41833
84578,20801
84582,23163
84583,11062
84584,15549
84586,10913
84589,17478
84593,10707
84595,149567
84600,17604
84605,15893
84611,25826
84622,11630
84653,11435
84659,11991
84668,30154
84669,20702
84673,20497
84687,14608
84690,65890
84701,16532
84733,14749
84739,31626
84752,25911
84759,13031
84767,28217
84780,24362
84781,19914
84785,19929
84792,27738
84799,12714
84805,8881
84817,27639
84821,25639
84836,18150
84839,11048
84844,17096
84850,13800
84858,11048
84870,13699
84872,15978
84874,21044
84876,20977
84877,12072
84879,48366
84883,28856
84888,20948
84895,23118
84912,29706
84913,37303
84917,11313
84930,21049
84932,20813
84937,17659
84941,21277
84955,14910
84959,12345
84961,20079
84963,20019
84970,18999
84983,10037
84988,36996
84990,14752
85003,31068
85010,16455
85015,11889
85024,13956
85054,16775
85062,11889
85067,22225
85072,20460
85090,32602
85101,48279
85111,23954
85113,19559
85126,13343
85132,24006
85133,12254
85134,11889
85165,12922
85178,12422
85197,17510
85204,24454
85205,8881
85221,15858
85223,27225
85227,23447
85233,15994
85236,12641
85246,11455
85263,21028
85264,12038
85267,20387
85279,12331
85298,15921
85308,19524
85322,14951
85330,12646
85335,14781
85342,21816
85348,20969
85350,23991
85355,18159
85362,17640
85368,16116
85379,12049
85391,20791
85394,21309
85400,11903
85402,38513
85407,11067
85442,26151
85456,15396
85457,15944
85460,12313
85467,25604
85470,11048
85480,31027
85486,13020
85488,25245
85497,11507
85499,13688
85511,20421
85519,31631
85526,19529
85544,15857
85546,18672
85555,19107
85575,19216
85588,20090
85589,21088
85592,14451
85602,12688
85606,28608
85612,17782
85627,15009
85629,19081
85655,14199
85661,12422
85672,19549
85684,17827
85689,16355
85695,16429
85714,11515
85717,19221
85727,22475
85733,19420
85749,11326
85752,24335
85762,24367
85771,11402
85773,21497
85782,31893
85792,13833
85799,13207
85816,16673
85817,25462
85821,10769
85831,26136
85834,15353
85848,48102
85878,13382
85879,15836
85884,17930
85886,20840
85887,9194
85902,12336
85905,24666
85916,10932
85922,25895
85933,27046
85936,16217
85961,17758
85966,14531
85982,26008
85986,17772
85987,26149
85989,16647
86007,12702
86033,11728
86034,19474
86047,19105
86050,19668
86056,11048
86059,21380
86062,18092
86065,37251
86072,44244
86078,14015
86090,16341
86095,28467
86096,15999
86101,19232
86109,11859
86115,13569
86136,29210
86137,14679
86163,14002
86165,15977
86169,21360
86170,13995
86176,11738
86177,16232
86179,30915
86184,12591
86186,20064
86191,11048
86197,27705
86199,11048
86210,24794
86224,18646
86233,19142
86242,22520
86251,17485
86254,31113
86266,10709
86269,11374
86271,17478
86274,19755
86275,26220
86279,23138
86280,25098
86281,16079
86287,11048
86289,16002
86298,23941
86326,14510
86331,17845
86338,20855
86341,21681
86345,19173
86346,17586
86349,16016
86351,13839
86355,26147
86356,24070
86357,11811
86365,24362
86369,11057
86371,11889
86375,21474
86377,8881
86396,13475
86407,13735
86409,55259
86418,17209
86420,19055
86424,15068
86428,15503
86430,15262
86438,21627
86462,13237
86468,15986
86482,21406
86486,16964
86504,21106
86516,13080
86521,13599
86538,21320
86545,13400
86551,12072
86564,23748
86571,18712
86578,16350
86589,8881
86597,25715
86603,15399
86608,18110
86609,26938
86611,24789
86614,8881
86618,16721
86622,15953
86631,24746
86640,26283
86646,10614
86663,44824
86666,11768
86671,21063
86683,20408
86693,11048
86724,29988
86745,16873
86749,12831
86753,20416
86754,14986
86758,26896
86764,14105
86783,21038
86796,23541
86798,14712
86818,22971
86826,12432
86827,11706
86848,10669
86852,11048
86854,12726
86863,16280
86872,14139
86895,21342
86904,19312
86907,9015
86910,24337
86912,27466
86922,17953
86935,8881
86940,16067
86944,16771
86969,25892
86974,11704
86980,15407
86990,15780
86994,12310
86996,11048
86998,17510
87005,25502
87050,28437
87054,20790
87057,19727
87064,23932
87066,17224
87085,19286
87087,17773
87097,16779
87098,19580
87100,15985
87110,11048
87122,29052
87125,20593
87128,19437
87131,15342
87136,16722
87145,20653
87147,18137
87153,13673
87154,26007
87155,12889
87165,11048
87166,13156
87175,14827
87176,12432
87177,26076
87178,20032
87181,24768
87182,31752
87188,11048
87193,21497
87196,19953
87203,9413
87210,15729
87211,25984
87230,18593
87236,17883
87252,13606
87265,25005
87271,8881
87273,20272
87285,11048
87288,31435
87297,14309
87304,32107
87305,12662
87314,13676
87321,18713
87323,19813
87331,19633
87345,23975
87349,13654
87356,17376
87378,15316
87382,12149
87384,15787
87400,14233
87415,15259
87423,30551
87443,13875
87446,18817
87449,16480
87451,38894
87468,21394
87471,19684
87472,36533
87473,22060
87474,11889
87482,12262
87485,19702
87493,15525
87495,11904
87497,13477
87498,19931
87500,13346
87503,17018
87505,11647
87512,14841
87513,12422
87528,13298
87538,18179
87539,25215
87544,12157
87545,18602
87553,12635
87583,11889
87602,20388
87607,13927
87612,27179
87614,18331
87618,14111
87636,8881
87651,17136
87657,25450
87664,16111
87666,18322
87670,17278
87676,20009
87683,25761
87686,11048
87706,12275
87726,11729
87728,15589
87732,11048
87733,11048
87739,14685
87746,12300
87752,21262
87762,13240
87776,26076
87788,15032
87791,10598
87796,16278
87797,17603
87805,13918
87814,13779
87815,13072
87816,12627
87845,18314
87849,10173
87856,26176
87857,10415
87861,25243
87875,15616
87877,16680
87891,26749
87892,15480
87899,15104
87909,12815
87913,14292
87916,27310
87918,19265
87922,23078
87923,17488
87926,19576
87929,14178
87939,12496
87945,16209
87964,14055
87968,11048
87976,12410
87989,12621
87994,28005
87999,11864
88002,14487
88023,23201
88025,19042
88047,19351
88052,19982
88055,9656
88058,11692
88063,13785
88079,18250
88082,14764
88083,14406
88093,11048
88095,30413
88102,16903
88114,14010
88115,25312
88116,17080
88125,15116
88132,14827
88133,17639
88143,25673
88144,10081
88147,15121
88150,17587
88166,19964
88168,23756
88180,19124
88190,11048
88191,12802
88198,23433
88201,11208
88217,13718
88234,14352
88237,26720
88244,17955
88257,17711
88266,14067
88280,13137
88302,26161
88313,23441
88321,10969
88330,16286
88346,44152
88365,24253
88374,32620
88386,21458
88393,27916
88408,18332
88413,25312
88419,13498
88420,12772
88421,10337
88428,13587
88441,15721
88458,17574
88465,19930
88467,8881
88472,31228
88491,25841
88492,13766
88494,23998
88496,11048
88500,13882
88501,14451
88511,8881
88516,17905
88519,10399
88524,14031
88534,16345
88559,26886
88562,29130
88565,12109
88575,14247
88580,11048
88583,14236
88588,19795
88589,19328
88593,19368
88598,11048
88604,23119
88610,16368
88611,12236
88626,25733
88633,14380
88634,21356
88636,12404
88648,14147
88652,16701
88662,13306
88663,19909
88674,22037
88675,8881
88681,15917
88689,12649
88691,17334
88703,24253
88704,13473
88721,18887
88728,12435
88731,20813
88739,16725
88763,25000
88775,20079
88776,8881
88780,22537
88788,32239
88793,14253
88810,13316
88813,21026
88818,12518
88822,12803
88823,15869
88825,15599
88830,13227
88842,11066
88845,13005
88850,13911
88851,11048
88853,17801
88855,14719
88858,17063
88863,16952
88864,19532
88869,11250
88877,13389
88897,25782
88921,30556
88925,15938
88928,8881
88935,14466
88968,15942
88972,16706
88995,25101
88996,10885
89001,35325
89011,14538
89027,19171
89041,20681
89050,20821
89054,14311
89079,24162
89084,11048
89101,8881
89103,20550
89105,15125
89109,18918
89120,13596
89132,14291
89135,10005
89137,29168
89140,29280
89162,16395
89167,43561
89168,12422
89174,25039
89175,20803
89185,24087
89186,13062
89189,12075
89196,20137
89212,22014
89213,46567
89217,30370
89231,13798
89239,19348
89241,23355
89244,12493
89260,18947
89265,79085
89266,12713
89269,10231
89270,16527
89273,11969
89274,18367
89276,16066
89277,14114
89278,13639
89290,18326
89293,18262
89297,15670
89301,16399
89306,17412
89320,14307
89332,9634
89336,12358
89340,13880
89345,15519
89346,29856
89347,15326
89388,10018
89394,19593
89401,13084
89411,12559
89419,15781
89431,14245
89450,15549
89458,17290
89459,12864
89471,12518
89472,19856
89504,22212
89505,10388
89506,25587
89509,25855
89510,11307
89531,20621
89549,18904
89569,20714
89586,16874
89588,12930
89606,25877
89608,16527
89614,18823
89621,40685
89623,15484
89635,17725
89640,16862
89653,15262
89674,47833
89703,24557
89709,14659
89711,13926
89734,16195
89741,21437
89751,15474
89766,32745
89784,20313
89806,21095
89819,12739
89821,18413
89847,15786
89857,24276
89860,23360
89865,26640
89879,19848
89881,17068
89886,18312
89909,33299
89937,24468
89953,23656
89954,8881
89971,12346
89977,26405
89982,18303
89983,31761
89987,12773
89999,24256
90014,12599
90025,12936
90039,27472
90051,14150
90073,15834
90085,15255
90087,16680
90092,15503
90095,27308
90099,14656
90130,13761
90133,11889
90138,21710
90139,14321
90142,29289
90143,11048
90145,18908
90146,12553
90161,12955
90164,19543
90176,20034
90184,18084
90185,16112
90226,13881
90255,24760
90267,14851
90273,26265
90276,11897
90287,15701
90289,21643
90295,25853
90315,18400
90360,11048
90368,13402
90387,17704
90390,20932
90404,12045
90411,23420
90428,11724
90444,23378
90454,30996
90475,15634
90479,21673
90505,14148
90506,20313
90530,18963
90532,16159
90555,12151
90601,23949
90606,20634
90609,11048
90614,31604
90620,12211
90629,29531
90632,14221
90637,12683
90654,12444
90678,11048
90681,21976
90733,13951
90749,19746
90785,15342
90787,17903
90800,73198
90817,20053
90823,20019
90827,14463
90832,12884
90849,35081
90851,25106
90861,38634
90868,15187
90893,19845
90896,12487
90901,16476
90916,19736
90930,20007
90938,24041
90944,10846
90946,22334
90953,12150
90955,20282
90959,13846
90977,28005
90982,32944
91000,25465
91007,31181
91012,19065
91020,19600
91040,15096
91043,8881
91072,71015
91077,8881
91078,21614
91088,15867
91089,14307
91090,12283
91110,12388
91112,18133
91114,31907
91126,9393
91137,17415
91142,20437
91148,58914
91190,35443
91226,20123
91250,16357
91254,14606
91265,11974
91286,13009
91313,20079
91321,9373
91351,13959
91357,11048
91358,12074
91371,22421
91389,15325
91390,13349
91394,19603
91397,24772
91409,25769
91412,17043
91429,11778
91439,14039
91443,11889
91452,17887
91456,12323
91461,26944
91467,29905
91503,20221
91516,32721
91523,22823
91529,21339
91536,14568
91541,73158
91569,20819
91588,25025
91596,15296
91604,14371
91615,11263
91624,24628
91627,31215
91628,11885
91634,16175
91635,20874
91658,12925
91710,11048
91712,11889
91733,21252
91740,21168
91760,11048
91786,23012
91788,25153
91807,21005
91818,22623
91844,20751
91862,15191
91884,14255
91907,22122
91924,14952
91974,21575
91993,11048
92007,15334
92018,18022
92052,13373
92091,11252
92110,18945
92120,14257
92130,20481
92140,16347
92152,13442
92191,19924
92201,12968
92216,23606
92231,24802
92260,22294
92262,31360
92265,20684
92276,20340
92279,12309
92311,11048
92326,13894
92335,12173
92365,19458
92383,9084
92396,13686
92401,16380
92403,19545
92406,24836
92424,25748
92427,12893
92432,14230
92452,11889
92466,21879
92488,20833
92491,21214
92500,14412
92520,17618
92538,19560
92546,32117
92577,24980
92579,16611
92580,20647
92612,13715
92618,13410
92639,20959
92641,31349
92659,12919
92667,18416
92669,24185
92675,19716
92689,13247
92690,14289
92693,23557
92697,28057
92704,17141
92716,30980
92733,21258
92741,17512
92744,20920
92753,24026
92772,11351
92785,14129
92795,13841
92799,11919
92827,11254
92835,26448
92855,11135
92862,21342
92874,18153
92877,18024
92907,14887
92929,30101
92934,15756
92939,14742
92981,18101
92987,13357
93019,21002
93027,25336
93028,21983
93038,18923
93049,18510
93091,16072
93103,25633
93112,19537
93139,14349
93142,20606
93148,13304
93155,11612
93159,19644
93160,19864
93167,9507
93174,17193
93176,24014
93184,21580
93186,30336
93193,64527
93203,24299
93241,20547
93255,22456
93267,26324
93271,15168
93274,20602
93283,24595
93288,17973
93316,24627
93324,14518
93333,18372
93338,12950
93361,24900
93362,26699
93368,8881
93369,13712
93377,19109
93379,25295
93382,11363
93389,11048
93394,12480
93409,23810
93419,26336
93425,12978
93426,19066
93430,11048
93433,31186
93434,12547
93449,15017
93468,13951
93503,25387
93506,14090
93507,15719
93519,13647
93523,18410
93524,19383
93530,12325
93540,24469
93550,15278
93556,16932
93566,17980
93581,30902
93597,13898
93600,26847
93605,11207
93628,17769
93644,13799
93645,18754
93652,28054
93656,18974
93676,15440
93708,31277
93717,11101
93728,19591
93761,14293
93769,19801
93770,21341
93788,12537
93793,30155
93806,12137
93814,11978
93821,13607
93837,30932
93852,20593
93855,16111
93858,31564
93868,12674
93894,13145
93937,24104
93946,19529
93949,13285
93954,20892
93957,26023
93965,15549
93969,21159
93984,16983
94005,14651
94014,37255
94051,12643
94060,11048
94123,24618
94127,14093
94185,19964
94188,11234
94202,21963
94209,19772
94212,24917
94224,30718
94231,11048
94239,12246
94249,11048
94292,22071
94320,17718
94336,21238
94345,30278
94413,13954
94426,16894
94445,12429
94449,13281
94463,17069
94465,15458
94467,11048
94481,11304
94488,16033
94491,75860
94499,22809
94532,15586
94553,13869
94566,21375
94572,26748
94586,17216
94589,11469
94653,21980
94661,15564
94662,23041
94745,21770
94756,29598
94766,22094
94795,11154
94797,13126
94801,11048
94807,11536
94819,23932
94830,21873
94831,21416
94849,11048
94865,14879
94883,20531
94905,18647
94909,10518
94910,28910
94925,47116
94944,16295
94957,13442
94959,13011
94970,16953
94987,15452
94992,10117
95003,22471
95008,13641
95019,25063
95020,31325
95039,10725
95058,12332
95083,11889
95105,25504
95129,15583
95130,25365
95156,29575
95231,21411
95248,32182
95252,10494
95267,11962
95319,39215
95322,14406
95332,30756
95349,11889
95356,25360
95369,16564
95373,9516
95379,25469
95391,31141
95433,14066
95437,12473
95443,15193
95449,12231
95450,23239
95456,13556
95474,17300
95483,14008
95488,9995
95494,29581
95510,21164
95518,18598
95519,11834
95541,11048
95542,14031
95543,21093
95570,24866
95583,11316
95594,12255
95613,25785
95630,20978
95633,19261
95642,18933
95643,11048
95660,16476
95665,17894
95669,10475
95681,16725
95705,17193
95708,16793
95709,12256
95711,29468
95748,18758
95749,28932
95761,19201
95766,20460
95781,14609
95791,26066
95797,13030
95809,13452
95818,20737
95873,19442
95915,17798
95924,8881
95932,21659
95948,11420
95956,12937
95966,16722
95967,11889
95976,27096
95979,9310
95992,22959
96002,17026
96005,15159
96008,14642
96017,12581
96057,12577
96063,13349
96071,12736
96078,19438
96103,13207
96151,9804
96169,20950
96171,20750
96182,11048
96194,12750
96206,19467
96209,24081
96259,25845
96264,20833
96267,19255
96270,19503
96272,32237
96287,25487
96289,13064
96290,15767
96300,18654
96328,26873
96335,10917
96354,14056
96357,15650
96379,18171
96401,12087
96408,16591
96409,18585
96421,19481
96432,12710
96449,10003
96457,23385
96465,11749
96475,16083
96480,17705
96500,12787
96503,11617
96511,33779
96513,22822
96517,32800
96532,15673
96534,17251
96536,11231
96542,8881
96552,20612
96553,11889
96568,12562
96574,17491
96590,16017
96598,12444
96608,25868
96612,11940
96620,19304
96623,19524
96633,14664
96656,32061
96658,32818
96659,20320
96676,21273
96680,11048
96687,9766
96701,12303
96720,20084
96731,11048
96748,11048
96755,23354
96766,21017
96773,11048
96778,11889
96796,15939
96814,30093
96834,12808
96855,11977
96856,13338
96870,11889
96896,30721
96911,13358
96916,16674
96922,12080
96929,13898
96945,17624
96952,31827
96955,14399
96983,22465
96987,29784
96996,13549
97028,15528
97030,22053
97036,15435
97047,12408
97060,19515
97082,13245
97083,14678
97103,12340
97124,11889
97125,9245
97129,21762
97131,16227
97155,16861
97180,29686
97190,12086
97193,23641
97194,14636
97206,13444
97216,14861
97218,26143
97245,9603
97250,22403
97252,24142
97260,35916
97272,13703
97276,23436
97279,24315
97282,19846
97301,13751
97317,23931
97323,11048
97332,17804
97346,13274
97351,11889
97372,18123
97376,11809
97381,31110
97387,19316
97400,15604
97414,11425
97465,11048
97480,11185
97490,8907
97491,15850
97523,19396
97528,43545
97532,16792
97539,16485
97544,17432
97557,13157
97571,16817
97576,22841
97590,22779
97619,30654
97620,10674
97623,20674
97626,19174
97629,52679
97638,20859
97659,53754
97679,10974
97688,22214
97694,11048
97712,25731
97719,11172
97731,32651
97748,8881
97777,15252
97795,11443
97797,25092
97801,20453
97802,17955
97807,20045
97814,25296
97817,83354
97831,11390
97875,21387
97893,13448
97902,18791
97915,13179
97919,13193
97927,11988
97930,19364
97967,27788
97992,11383
98006,11496
98013,11048
98080,14066
98089,27301
98107,17390
98108,14468
98122,16427
98125,21988
98131,30467
98147,25709
98151,11048
98152,14078
98160,21101
98180,13785
98182,20824
98185,25378
98199,12968
98208,16638
98214,22131
98249,16440
98252,14247
98259,24683
98278,11048
98287,13486
98290,22801
98296,16382
98315,8881
98316,31206
98318,24084
98321,11084
98325,17526
98351,26737
98352,20267
98354,11048
98402,29663
98404,14122
98416,25457
98418,18123
98432,14556
98433,24072
98439,27533
98466,11782
98474,11889
98498,21043
98504,14077
98513,11048
98532,13425
98534,21424
98553,18827
98555,21476
98567,15966
98570,21016
98575,12665
98582,20546
98589,17427
98609,11233
98634,25576
98639,14067
98688,15153
98697,29778
98728,39576
98747,26180
98769,11552
98775,16046
98784,31586
98793,21654
98797,22353
98798,17980
98807,12625
98812,25467
98819,22072
98826,27197
98827,23916
98853,19666
98883,17608
98884,14179
98886,15536
98919,16881
98921,11048
98923,14341
98937,29211
98939,17206
98953,21285
98963,17911
98975,22242
98977,26629
98978,12136
98979,22159
98980,25452
98981,16906
99005,24775
99017,16875
99021,10415
99036,26129
99056,22854
99060,25622
99080,17886
99093,13049
99105,31560
99132,13655
99162,27984
99175,29965
99179,29786
99197,19345
99205,11048
99216,19337
99230,8881
99233,11561
99247,16542
99250,20484
99259,15302
99262,18470
99310,18604
99316,11889
99331,14460
99351,15077
99383,28056
99394,12938
99405,30573
99419,19131
99450,24327
99492,19248
99506,23784
99516,15046
99527,18085
99548,31899
99577,9378
99602,11048
99604,17917
99609,26109
99613,11239
99617,35548
99621,14794
99640,34697
99645,14494
99649,34569
99651,16025
99670,24173
99675,22928
99682,14880
99696,15300
99710,14629
99717,11048
99725,17853
99750,20977
99761,14189
99790,20308
99806,16137
99812,29694
99821,13472
99839,30022
99844,16652
99850,48046
99879,11071
99888,29614
99899,20122
99912,18699
99914,16971
99916,16313
99921,20850
99943,10535
99980,12546
99984,11048
99997,22088
100014,13329
100024,10218
100049,21101
100077,17541
100080,21257
100082,19604
