PRIMARY_KEY,LAST_JOB_42,last_emp_type,retirement_age
4754,"csp_4_6","EMP1.6",60
4759,"csp_5_6","EMP1.5",60
4771,"csp_3_7","EMP1.6",55
4787,"csp_3_1","EMP2.1",60
4788,"csp_6_4","EMP1.6",61
4796,"csp_2_2","EMP2.1",60
4801,"csp_1_2","EMP2.1",62
4813,"csp_2_2","EMP2.1",57
4823,"csp_4_6","EMP1.6",65
4824,"csp_2_3","EMP2.2",55
4828,"csp_5_2","EMP1.6",60
4831,"csp_5_2","EMP1.6",60
4834,"csp_5_4","EMP1.6",62
4836,"csp_4_3","EMP1.6",65
4842,"csp_6_2","EMP1.6",60
4850,"csp_1_3","EMP2.2",60
4858,"csp_6_3","EMP1.6",60
4867,"csp_4_3","EMP1.5",60
4877,"csp_2_2","EMP2.1",60
4880,"csp_5_2","EMP1.6",60
4882,"csp_4_5","EMP1.6",63
4889,"csp_1_1","EMP2.2",60
4899,"csp_6_4","EMP1.6",57
4902,"csp_6_5","EMP1.5",62
4903,"csp_5_2","EMP1.6",63
4905,"csp_5_4","EMP1.6",60
4906,"csp_5_2","EMP1.6",62
4907,"csp_6_8","EMP1.6",65
4908,"csp_4_6","EMP1.6",60
4911,"csp_4_2","EMP1.6",60
4922,"csp_4_3","EMP1.6",60
4927,"csp_6_8","EMP1.6",60
4932,"csp_4_3","EMP1.6",60
4950,"csp_4_2","EMP1.6",65
4965,"csp_1_1","EMP2.1",65
4966,"csp_2_3","EMP2.2",60
4977,"csp_5_4","EMP1.6",65
4983,"csp_3_1","EMP2.2",60
4996,"csp_5_2","EMP1.6",61
5011,"csp_6_2","EMP1.6",57
5012,"csp_6_7","EMP1.6",65
5013,"csp_6_2","EMP1.2",60
5018,"csp_6_2","EMP1.6",59
5027,"csp_4_7","EMP1.6",58
5033,"csp_6_7","EMP1.5",60
5035,"csp_4_3","EMP1.6",60
5041,"csp_5_4","EMP1.6",60
5049,"csp_5_2","EMP1.6",60
5066,"csp_5_2","EMP1.5",60
5071,"csp_4_7","EMP1.6",53
5086,"csp_6_3","EMP1.6",59
5087,"csp_6_5","EMP1.6",60
5098,"csp_6_2","EMP1.6",60
5108,"csp_2_2","EMP2.2",55
5112,"csp_6_2","EMP1.6",60
5114,"csp_6_3","EMP1.6",64
5132,"csp_4_6","EMP1.6",60
5135,"csp_1_3","EMP2.2",53
5137,"csp_6_3","EMP1.6",55
5163,"csp_6_2","EMP1.6",60
5186,"csp_5_5","EMP1.6",60
5187,"csp_1_1","EMP2.1",63
5192,"csp_5_2","EMP1.6",66
5195,"csp_5_6","EMP1.6",65
5198,"csp_4_2","EMP1.6",60
5210,"csp_4_3","EMP1.6",61
5222,"csp_6_3","EMP1.6",56
5232,"csp_6_8","EMP1.6",60
5241,"csp_6_3","EMP1.6",65
5248,"csp_2_2","EMP2.1",65
5250,"csp_4_3","EMP1.6",60
5253,"csp_5_4","EMP1.6",60
5255,"csp_6_4","EMP1.6",60
5262,"csp_4_6","EMP1.6",58
5267,"csp_5_2","EMP1.6",61
5272,"csp_4_6","EMP1.6",60
5279,"csp_5_4","EMP1.6",60
5282,"csp_2_1","EMP2.1",59
5288,"csp_6_5","EMP1.6",60
5289,"csp_5_2","EMP1.6",65
5297,"csp_5_2","EMP1.6",58
5298,"csp_5_4","EMP1.6",60
5313,"csp_6_3","EMP1.6",58
5326,"csp_6_7","EMP1.6",56
5328,"csp_6_3","EMP1.6",60
5332,"csp_5_6","EMP1.6",61
5343,"csp_5_5","EMP1.6",60
5345,"csp_5_2","EMP1.6",60
5349,"csp_6_9","EMP1.5",60
5354,"csp_1_1","EMP2.1",64
5355,"csp_4_5","EMP1.6",60
5363,"csp_6_3","EMP1.6",60
5364,"csp_4_2","EMP1.6",61
5372,"csp_5_4","EMP1.6",57
5377,"csp_4_3","EMP2.1",60
5378,"csp_6_4","EMP1.6",60
5381,"csp_6_7","EMP1.6",57
5390,"csp_5_2","EMP1.6",55
5421,"csp_5_5","EMP1.6",60
5424,"csp_5_2","EMP1.6",65
5427,"csp_1_1","EMP2.1",54
5428,"csp_2_1","EMP2.1",60
5429,"csp_6_8","EMP1.6",61
5430,"csp_5_6","EMP1.6",61
5435,"csp_1_1","EMP2.1",60
5439,"csp_4_2","EMP1.6",65
5447,"csp_5_6","EMP1.6",54
5457,"csp_1_3","EMP2.2",56
5458,"csp_6_7","EMP1.6",60
5478,"csp_2_1","EMP2.1",57
5481,"csp_2_1","EMP2.1",64
5484,"csp_5_4","EMP1.6",55
5488,"csp_5_4","EMP1.6",60
5490,"csp_6_3","EMP1.6",60
5494,"csp_5_6","EMP1.6",62
5496,"csp_6_5","EMP1.6",59
5500,"csp_4_3","EMP1.6",65
5502,"csp_2_1","EMP2.1",64
5512,"csp_5_5","EMP1.6",60
5527,"csp_5_4","EMP1.6",60
5531,"csp_4_6","EMP1.6",60
5537,"csp_5_2","EMP1.6",60
5543,"csp_6_3","EMP1.6",65
5547,"csp_4_3","EMP1.6",63
5548,"csp_2_2","EMP2.1",58
5556,"csp_1_1","EMP2.1",65
5557,"csp_2_2","EMP2.1",60
5568,"csp_5_2","EMP1.6",60
5570,"csp_5_5","EMP1.6",60
5588,"csp_6_4","EMP1.6",60
5601,"csp_6_4","EMP1.6",65
5611,"csp_2_2","EMP2.1",60
5618,"csp_2_1","EMP2.2",57
5621,"csp_5_5","EMP1.6",65
5622,"csp_5_4","EMP1.6",65
5624,"csp_1_1","EMP2.1",62
5625,"csp_5_5","EMP1.6",60
5628,"csp_6_4","EMP1.6",60
5629,"csp_5_5","EMP1.6",60
5646,"csp_2_3","EMP2.2",62
5655,"csp_5_6","EMP1.6",60
5663,"csp_5_2","EMP1.6",60
5678,"csp_5_2","EMP1.6",60
5679,"csp_4_6","EMP1.6",66
5686,"csp_4_8","EMP1.6",60
5695,"csp_4_2","EMP1.6",65
5709,"csp_4_7","EMP1.6",61
5718,"csp_4_5","EMP1.6",65
5726,"csp_5_5","EMP1.6",60
5730,"csp_5_2","EMP1.6",61
5733,"csp_5_6","EMP1.6",55
5741,"csp_2_2","EMP2.2",55
5743,"csp_6_4","EMP1.6",60
5744,"csp_5_2","EMP1.6",62
5748,"csp_4_7","EMP1.6",60
5749,"csp_4_5","EMP1.6",63
5756,"csp_5_6","EMP1.5",55
5768,"csp_5_4","EMP1.6",65
5779,"csp_5_6","EMP1.6",60
5790,"csp_5_2","EMP1.6",60
5792,"csp_5_2","EMP1.6",60
5795,"csp_6_4","EMP1.6",60
5803,"csp_6_7","EMP1.6",61
5807,"csp_4_2","EMP1.6",60
5824,"csp_6_2","EMP1.6",64
5840,"csp_6_2","EMP1.6",60
5845,"csp_5_6","EMP1.6",65
5849,"csp_3_8","EMP1.6",60
5854,"csp_6_4","EMP1.6",63
5858,"csp_6_8","EMP1.6",61
5863,"csp_6_7","EMP1.6",60
5864,"csp_4_6","EMP1.6",60
5870,"csp_6_2","EMP1.2",63
5880,"csp_5_4","EMP1.6",65
5890,"csp_6_8","EMP1.3",61
5893,"csp_6_2","EMP1.6",60
5895,"csp_5_2","EMP1.6",60
5900,"csp_5_6","EMP1.6",60
5905,"csp_5_6","EMP1.6",65
5911,"csp_5_6","EMP1.6",60
5915,"csp_5_4","EMP1.6",60
5916,"csp_6_5","EMP1.6",57
5919,"csp_5_4","EMP1.6",60
5920,"csp_6_2","EMP1.6",60
5923,"csp_6_4","EMP1.6",60
5929,"csp_5_6","EMP1.6",58
5931,"csp_6_8","EMP1.6",60
5933,"csp_5_4","EMP1.6",61
5934,"csp_6_2","EMP1.6",55
5937,"csp_5_2","EMP1.6",60
5940,"csp_5_2","EMP1.5",65
5944,"csp_6_8","EMP1.6",60
5948,"csp_6_7","EMP1.6",63
5950,"csp_6_8","EMP1.6",58
5960,"csp_6_3","EMP1.6",58
5961,"csp_5_2","EMP1.6",60
5965,"csp_5_6","EMP1.6",65
5968,"csp_5_6","EMP1.6",60
5973,"csp_6_2","EMP1.6",60
5976,"csp_6_7","EMP1.6",60
5977,"csp_5_4","EMP1.6",60
5978,"csp_6_5","EMP1.6",58
5979,"csp_2_3","EMP2.2",57
5987,"csp_4_3","EMP1.6",65
5989,"csp_1_1","EMP2.2",60
6009,"csp_2_1","EMP2.1",60
6012,"csp_6_7","EMP1.6",60
6017,"csp_2_3","EMP2.2",60
6019,"csp_4_3","EMP1.6",60
6026,"csp_4_3","EMP1.6",60
6027,"csp_5_2","EMP1.6",63
6028,"csp_5_2","EMP1.6",60
6030,"csp_6_8","EMP1.6",63
6036,"csp_4_6","EMP1.6",61
6041,"csp_6_3","EMP1.6",64
6065,"csp_2_3","EMP2.2",60
6080,"csp_5_2","EMP1.5",60
6086,"csp_5_2","EMP1.6",55
6092,"csp_5_6","EMP1.5",62
6094,"csp_5_2","EMP1.6",60
6118,"csp_5_5","EMP1.6",63
6119,"csp_5_2","EMP1.6",56
6127,"csp_6_7","EMP1.6",60
6150,"csp_6_7","EMP1.6",60
6155,"csp_5_4","EMP1.6",60
6159,"csp_6_3","EMP1.6",60
6162,"csp_2_3","EMP2.2",60
6179,"csp_2_2","EMP2.1",62
6189,"csp_5_4","EMP1.6",65
6190,"csp_4_5","EMP1.6",60
6195,"csp_6_5","EMP1.6",60
6219,"csp_1_1","EMP2.2",62
6233,"csp_3_8","EMP1.6",57
6248,"csp_4_2","EMP1.6",61
6284,"csp_5_4","EMP1.6",56
6287,"csp_3_8","EMP1.6",58
6292,"csp_5_6","EMP1.5",64
6316,"csp_6_3","EMP1.6",60
6317,"csp_1_1","EMP2.1",60
6320,"csp_1_1","EMP2.1",63
6322,"csp_3_3","EMP1.6",60
6343,"csp_6_4","EMP1.6",60
6345,"csp_6_7","EMP1.6",57
6350,"csp_5_6","EMP1.6",60
6353,"csp_1_1","EMP2.2",59
6357,"csp_5_4","EMP1.6",60
6362,"csp_2_1","EMP2.2",60
6370,"csp_3_3","EMP1.6",63
6373,"csp_3_8","EMP1.6",60
6375,"csp_6_4","EMP1.6",65
6390,"csp_6_5","EMP1.6",62
6393,"csp_5_6","EMP1.6",49
6405,"csp_6_4","EMP1.6",55
6406,"csp_1_1","EMP2.1",60
6410,"csp_5_2","EMP1.6",60
6412,"csp_4_6","EMP1.6",60
6416,"csp_2_3","EMP2.2",56
6419,"csp_4_3","EMP1.6",60
6433,"csp_4_2","EMP1.6",61
6458,"csp_4_8","EMP1.6",62
6461,"csp_5_6","EMP1.6",57
6466,"csp_6_5","EMP1.6",60
6471,"csp_5_4","EMP1.6",59
6474,"csp_6_8","EMP1.6",65
6481,"csp_6_5","EMP1.2",58
6485,"csp_5_6","EMP1.6",60
6495,"csp_6_3","EMP1.6",55
6496,"csp_4_6","EMP1.6",60
6508,"csp_6_2","EMP1.6",58
6518,"csp_2_2","EMP2.1",60
6519,"csp_5_6","EMP1.6",65
6524,"csp_2_3","EMP2.2",66
6526,"csp_1_1","EMP2.3",60
6528,"csp_2_1","EMP2.1",63
6531,"csp_6_7","EMP1.6",60
6551,"csp_3_4","EMP1.6",60
6554,"csp_4_7","EMP1.6",64
6559,"csp_4_4","EMP1.6",60
6564,"csp_3_7","EMP1.6",56
6566,"csp_5_2","EMP1.6",65
6580,"csp_4_3","EMP1.5",62
6582,"csp_5_6","EMP1.6",60
6589,"csp_5_6","EMP1.6",64
6594,"csp_5_6","EMP1.6",65
6597,"csp_5_6","EMP1.5",61
6599,"csp_2_2","EMP2.1",60
6606,"csp_5_4","EMP1.6",57
6616,"csp_5_4","EMP1.6",56
6619,"csp_1_1","EMP2.1",55
6623,"csp_6_3","EMP1.6",65
6629,"csp_5_6","EMP1.6",65
6630,"csp_5_2","EMP1.5",65
6634,"csp_5_6","EMP1.6",60
6649,"csp_4_3","EMP2.2",62
6653,"csp_5_6","EMP1.6",59
6662,"csp_5_6","EMP1.6",65
6675,"csp_2_1","EMP2.1",60
6694,"csp_4_3","EMP1.6",63
6715,"csp_5_4","EMP1.6",62
6718,"csp_6_4","EMP1.6",64
6722,"csp_5_5","EMP1.6",60
6724,"csp_6_2","EMP1.6",60
6727,"csp_4_3","EMP1.6",64
6736,"csp_1_1","EMP2.1",62
6737,"csp_2_2","EMP2.1",65
6738,"csp_6_7","EMP1.6",60
6742,"csp_4_8","EMP1.6",63
6752,"csp_5_6","EMP1.6",60
6754,"csp_4_8","EMP1.6",60
6771,"csp_3_7","EMP1.6",60
6773,"csp_4_5","EMP1.6",60
6774,"csp_6_7","EMP1.6",60
6775,"csp_6_2","EMP1.6",65
6776,"csp_2_2","EMP2.1",53
6778,"csp_6_3","EMP1.6",60
6780,"csp_5_2","EMP1.6",60
6786,"csp_5_2","EMP1.6",60
6791,"csp_5_2","EMP1.6",60
6792,"csp_2_2","EMP2.2",60
6795,"csp_5_2","EMP1.6",56
6804,"csp_4_7","EMP1.6",60
6823,"csp_4_6","EMP1.6",60
6825,"csp_1_1","EMP2.1",64
6827,"csp_4_6","EMP1.6",58
6844,"csp_5_6","EMP1.6",65
6856,"csp_6_3","EMP1.6",58
6861,"csp_4_6","EMP1.6",61
6862,"csp_4_6","EMP1.6",58
6867,"csp_6_8","EMP1.3",60
6868,"csp_5_4","EMP1.6",60
6874,"csp_4_6","EMP1.6",58
6875,"csp_5_4","EMP1.6",60
6893,"csp_5_2","EMP1.6",55
6912,"csp_6_2","EMP1.6",61
6930,"csp_6_3","EMP1.6",61
6931,"csp_1_1","EMP2.1",60
6935,"csp_2_1","EMP2.1",60
6939,"csp_4_3","EMP1.6",64
6941,"csp_3_8","EMP1.6",62
6942,"csp_6_7","EMP1.6",60
6953,"csp_5_6","EMP1.6",61
6963,"csp_6_8","EMP1.6",60
6965,"csp_5_6","EMP1.5",60
6976,"csp_5_4","EMP1.6",60
6977,"csp_6_9","EMP1.6",60
6990,"csp_1_1","EMP2.1",60
6996,"csp_5_6","EMP1.5",60
6999,"csp_3_1","EMP2.1",65
7009,"csp_2_2","EMP2.1",63
7010,"csp_5_6","EMP1.6",65
7028,"csp_4_3","EMP2.1",60
7036,"csp_4_5","EMP1.6",62
7055,"csp_5_6","EMP1.6",60
7056,"csp_6_4","EMP1.6",57
7058,"csp_3_3","EMP1.6",60
7063,"csp_4_8","EMP1.6",64
7077,"csp_5_2","EMP1.6",56
7087,"csp_2_2","EMP2.1",57
7095,"csp_5_4","EMP1.6",63
7098,"csp_5_4","EMP1.5",59
7108,"csp_6_3","EMP1.6",60
7115,"csp_5_6","EMP1.6",65
7134,"csp_6_4","EMP1.6",61
7138,"csp_5_4","EMP1.6",60
7145,"csp_5_5","EMP1.6",60
7184,"csp_6_7","EMP1.6",65
7203,"csp_5_4","EMP1.6",58
7204,"csp_6_3","EMP1.6",60
7209,"csp_5_2","EMP1.6",60
7211,"csp_5_2","EMP1.6",62
7215,"csp_4_5","EMP1.6",60
7226,"csp_5_2","EMP1.6",65
7228,"csp_4_6","EMP1.6",60
7230,"csp_5_2","EMP1.6",60
7243,"csp_5_2","EMP1.6",65
7244,"csp_5_2","EMP1.6",60
7245,"csp_6_2","EMP1.6",60
7251,"csp_5_2","EMP1.5",60
7253,"csp_2_2","EMP2.1",60
7263,"csp_5_2","EMP1.6",62
7274,"csp_6_3","EMP1.6",62
7285,"csp_4_7","EMP1.6",57
7293,"csp_5_2","EMP1.6",65
7300,"csp_4_2","EMP1.6",60
7306,"csp_4_6","EMP1.6",61
7310,"csp_4_8","EMP1.6",53
7317,"csp_4_2","EMP1.6",65
7320,"csp_5_4","EMP1.6",60
7333,"csp_2_1","EMP2.1",62
7335,"csp_5_6","EMP1.6",57
7349,"csp_5_6","EMP1.5",60
7375,"csp_6_4","EMP1.5",65
7380,"csp_6_8","EMP1.6",55
7382,"csp_3_7","EMP1.6",58
7395,"csp_3_1","EMP2.1",65
7397,"csp_3_8","EMP1.6",60
7412,"csp_5_2","EMP1.3",60
7419,"csp_6_5","EMP1.5",64
7438,"csp_5_4","EMP1.6",60
7440,"csp_5_2","EMP1.5",60
7464,"csp_3_7","EMP1.6",60
7470,"csp_6_8","EMP1.6",61
7504,"csp_5_4","EMP1.6",63
7535,"csp_5_6","EMP1.6",62
7540,"csp_6_5","EMP1.6",60
7541,"csp_5_2","EMP1.6",61
7542,"csp_5_6","EMP1.6",60
7546,"csp_4_8","EMP1.6",62
7552,"csp_5_6","EMP1.6",60
7558,"csp_5_5","EMP1.6",60
7560,"csp_4_6","EMP1.6",65
7569,"csp_5_2","EMP1.6",60
7570,"csp_4_3","EMP2.1",60
7594,"csp_4_2","EMP1.5",60
7596,"csp_5_2","EMP1.6",52
7618,"csp_6_8","EMP1.6",60
7625,"csp_3_7","EMP1.6",64
7631,"csp_1_3","EMP2.2",59
7640,"csp_3_8","EMP1.6",60
7641,"csp_6_4","EMP1.6",60
7651,"csp_4_8","EMP1.6",60
7658,"csp_4_2","EMP1.6",60
7665,"csp_4_3","EMP1.6",64
7672,"csp_6_4","EMP1.6",62
7694,"csp_5_5","EMP1.6",60
7708,"csp_5_4","EMP1.6",63
7709,"csp_6_2","EMP1.6",60
7712,"csp_4_3","EMP2.1",63
7718,"csp_5_4","EMP1.5",60
7719,"csp_2_1","EMP2.1",60
7748,"csp_6_3","EMP1.2",60
7750,"csp_6_7","EMP1.6",59
7759,"csp_2_1","EMP2.1",60
7760,"csp_6_5","EMP1.6",60
7762,"csp_5_2","EMP1.6",58
7770,"csp_4_5","EMP1.5",60
7785,"csp_4_3","EMP1.6",60
7799,"csp_4_7","EMP1.6",54
7810,"csp_5_2","EMP1.6",60
7815,"csp_5_2","EMP1.6",60
7818,"csp_6_8","EMP1.6",55
7826,"csp_6_4","EMP1.6",57
7831,"csp_6_7","EMP1.6",56
7832,"csp_5_3","EMP1.6",60
7835,"csp_6_2","EMP1.6",60
7837,"csp_6_7","EMP1.2",64
7839,"csp_3_7","EMP1.6",60
7847,"csp_4_2","EMP1.6",63
7851,"csp_4_5","EMP1.6",60
7859,"csp_4_3","EMP2.1",60
7861,"csp_5_2","EMP1.6",60
7875,"csp_5_6","EMP1.6",60
7885,"csp_1_3","EMP2.2",59
7887,"csp_4_6","EMP1.6",60
7902,"csp_4_6","EMP2.1",64
7921,"csp_2_1","EMP2.1",60
7928,"csp_6_2","EMP1.6",55
7933,"csp_2_2","EMP2.1",60
7935,"csp_5_2","EMP1.6",60
7941,"csp_3_8","EMP1.6",60
7949,"csp_6_8","EMP1.5",60
7959,"csp_4_7","EMP1.6",64
7968,"csp_5_4","EMP1.6",59
7971,"csp_6_5","EMP1.6",50
7982,"csp_3_3","EMP1.6",54
7991,"csp_2_2","EMP2.2",61
7995,"csp_5_2","EMP1.6",59
7998,"csp_4_3","EMP1.6",65
8024,"csp_5_2","EMP1.6",65
8047,"csp_6_3","EMP1.6",61
8050,"csp_5_5","EMP1.6",55
8055,"csp_5_4","EMP1.6",60
8063,"csp_3_1","EMP2.2",55
8064,"csp_2_1","EMP2.1",56
8074,"csp_5_6","EMP1.3",60
8077,"csp_5_3","EMP1.6",60
8087,"csp_6_2","EMP1.6",60
8111,"csp_4_2","EMP1.6",60
8113,"csp_6_3","EMP1.6",65
8115,"csp_4_2","EMP1.6",60
8124,"csp_5_4","EMP1.6",55
8135,"csp_2_3","EMP2.2",60
8141,"csp_5_6","EMP1.6",63
8154,"csp_5_4","EMP1.6",65
8157,"csp_5_2","EMP1.6",60
8196,"csp_2_2","EMP2.1",62
8199,"csp_5_5","EMP1.6",57
8206,"csp_5_2","EMP1.3",60
8211,"csp_3_1","EMP1.6",59
8215,"csp_2_3","EMP2.2",60
8217,"csp_3_4","EMP1.6",69
8218,"csp_6_8","EMP1.6",60
8221,"csp_3_7","EMP1.6",60
8227,"csp_6_2","EMP1.5",53
8240,"csp_5_5","EMP1.6",64
8244,"csp_6_2","EMP1.6",61
8246,"csp_5_2","EMP1.2",65
8248,"csp_5_2","EMP1.5",60
8267,"csp_3_3","EMP1.5",60
8274,"csp_5_4","EMP1.6",58
8278,"csp_5_3","EMP1.6",58
8281,"csp_4_2","EMP2.1",60
8287,"csp_2_2","EMP2.1",60
8288,"csp_4_3","EMP2.1",60
8295,"csp_5_2","EMP1.5",60
8317,"csp_4_2","EMP1.5",62
8319,"csp_4_6","EMP1.6",65
8326,"csp_4_6","EMP1.5",60
8343,"csp_2_1","EMP2.1",60
8362,"csp_5_2","EMP1.6",65
8364,"csp_6_2","EMP1.6",60
8371,"csp_4_6","EMP1.6",58
8373,"csp_6_8","EMP1.6",65
8378,"csp_3_7","EMP1.6",60
8387,"csp_5_2","EMP1.6",60
8389,"csp_4_7","EMP1.6",60
8411,"csp_5_4","EMP1.6",60
8414,"csp_6_2","EMP1.6",60
8416,"csp_5_2","EMP1.6",60
8418,"csp_4_2","EMP1.5",59
8420,"csp_5_2","EMP1.6",60
8438,"csp_4_2","EMP2.2",61
8463,"csp_6_5","EMP1.6",55
8467,"csp_5_2","EMP1.6",58
8468,"csp_2_2","EMP2.1",65
8474,"csp_4_6","EMP1.6",58
8475,"csp_5_6","EMP1.6",62
8482,"csp_6_5","EMP1.6",60
8483,"csp_6_3","EMP1.6",60
8495,"csp_5_2","EMP1.6",62
8496,"csp_4_6","EMP1.6",59
8498,"csp_2_1","EMP2.1",63
8503,"csp_3_8","EMP1.6",60
8520,"csp_4_6","EMP1.6",56
8529,"csp_6_7","EMP1.6",65
8547,"csp_4_3","EMP1.6",60
8552,"csp_5_2","EMP1.6",60
8554,"csp_5_4","EMP1.3",63
8555,"csp_5_5","EMP1.6",65
8561,"csp_5_6","EMP1.6",57
8568,"csp_3_7","EMP1.6",66
8573,"csp_5_6","EMP1.6",60
8576,"csp_5_4","EMP1.6",60
8581,"csp_5_6","EMP1.6",61
8583,"csp_5_4","EMP1.6",61
8586,"csp_6_4","EMP1.6",60
8592,"csp_5_2","EMP1.6",62
8594,"csp_1_1","EMP2.1",60
8609,"csp_6_8","EMP1.6",60
8611,"csp_5_6","EMP1.6",60
8620,"csp_2_2","EMP2.2",60
8622,"csp_3_7","EMP1.6",59
8625,"csp_4_5","EMP1.6",61
8634,"csp_6_7","EMP1.3",60
8638,"csp_6_3","EMP1.6",60
8649,"csp_5_4","EMP1.6",60
8651,"csp_5_6","EMP1.6",65
8659,"csp_5_4","EMP1.6",59
8663,"csp_5_5","EMP1.6",60
8668,"csp_4_6","EMP1.6",65
8674,"csp_6_8","EMP1.5",60
8696,"csp_5_6","EMP1.6",62
8706,"csp_4_5","EMP1.6",59
8708,"csp_6_7","EMP1.6",60
8709,"csp_6_3","EMP1.6",64
8718,"csp_6_3","EMP1.2",60
8720,"csp_2_2","EMP2.1",55
8722,"csp_6_9","EMP1.6",60
8728,"csp_5_2","EMP1.6",60
8746,"csp_5_2","EMP1.6",60
8747,"csp_6_3","EMP1.6",57
8755,"csp_5_5","EMP1.6",60
8769,"csp_5_6","EMP1.6",65
8777,"csp_5_2","EMP1.6",65
8778,"csp_4_6","EMP1.6",60
8782,"csp_4_6","EMP1.6",60
8788,"csp_3_7","EMP1.6",60
8793,"csp_6_8","EMP1.6",60
8821,"csp_5_4","EMP1.6",60
8825,"csp_5_2","EMP1.6",60
8835,"csp_5_2","EMP1.6",53
8852,"csp_4_3","EMP1.6",60
8854,"csp_5_6","EMP1.6",65
8857,"csp_6_2","EMP1.6",65
8865,"csp_5_6","EMP1.6",60
8869,"csp_6_4","EMP1.6",65
8872,"csp_4_6","EMP1.6",62
8878,"csp_4_8","EMP1.6",60
8879,"csp_4_3","EMP2.1",64
8953,"csp_4_6","EMP1.6",60
8956,"csp_4_3","EMP1.6",60
8980,"csp_6_3","EMP1.6",60
8988,"csp_3_4","EMP1.6",60
9018,"csp_6_7","EMP1.6",60
9022,"csp_3_1","EMP2.1",60
9025,"csp_4_2","EMP1.6",65
9027,"csp_1_2","EMP2.1",54
9040,"csp_4_8","EMP1.6",62
9044,"csp_5_2","EMP1.5",60
9050,"csp_5_2","EMP1.6",60
9052,"csp_5_6","EMP1.6",65
9054,"csp_4_3","EMP2.2",60
9063,"csp_5_4","EMP1.6",60
9073,"csp_6_2","EMP1.6",60
9076,"csp_6_5","EMP1.6",60
9077,"csp_6_5","EMP1.6",60
9081,"csp_5_4","EMP1.6",60
9083,"csp_2_2","EMP2.1",60
9087,"csp_5_2","EMP1.6",63
9115,"csp_4_6","EMP1.6",57
9121,"csp_6_4","EMP1.6",63
9127,"csp_4_3","EMP1.6",60
9136,"csp_3_3","EMP1.6",65
9139,"csp_6_7","EMP1.6",64
9147,"csp_2_3","EMP2.2",56
9149,"csp_4_2","EMP1.5",65
9160,"csp_4_6","EMP1.6",57
9173,"csp_3_8","EMP1.6",65
9189,"csp_6_9","EMP1.6",65
9198,"csp_3_4","EMP1.6",54
9199,"csp_5_2","EMP1.6",60
9207,"csp_5_5","EMP1.5",63
9214,"csp_3_3","EMP1.6",65
9224,"csp_6_7","EMP1.6",60
9239,"csp_4_7","EMP1.6",55
9242,"csp_4_6","EMP1.6",60
9244,"csp_6_4","EMP1.6",60
9260,"csp_6_3","EMP1.5",64
9261,"csp_2_1","EMP2.1",62
9275,"csp_5_4","EMP1.6",61
9282,"csp_4_6","EMP1.6",60
9291,"csp_5_2","EMP1.6",60
9297,"csp_5_4","EMP1.6",56
9301,"csp_6_8","EMP1.6",60
9312,"csp_5_3","EMP1.6",65
9314,"csp_2_2","EMP2.1",56
9325,"csp_5_4","EMP1.6",60
9331,"csp_4_7","EMP1.6",62
9339,"csp_5_2","EMP1.6",62
9345,"csp_6_3","EMP1.6",60
9355,"csp_2_1","EMP2.1",60
9356,"csp_6_7","EMP1.6",60
9357,"csp_5_2","EMP1.6",65
9371,"csp_4_3","EMP2.1",60
9376,"csp_5_2","EMP1.6",60
9382,"csp_5_6","EMP1.6",58
9384,"csp_4_2","EMP1.6",60
9400,"csp_3_1","EMP2.1",59
9401,"csp_2_2","EMP2.2",55
9416,"csp_5_2","EMP1.6",60
9424,"csp_4_6","EMP1.6",57
9450,"csp_6_5","EMP1.6",60
9454,"csp_1_3","EMP2.1",60
9466,"csp_5_4","EMP1.2",65
9496,"csp_6_7","EMP1.6",60
9511,"csp_5_2","EMP1.6",56
9524,"csp_5_3","EMP1.6",57
9528,"csp_6_5","EMP1.6",60
9537,"csp_6_7","EMP1.6",57
9546,"csp_4_6","EMP1.6",65
9551,"csp_4_5","EMP1.6",65
9566,"csp_5_2","EMP1.6",60
9587,"csp_5_6","EMP1.6",60
9597,"csp_6_2","EMP1.6",65
9599,"csp_5_2","EMP1.6",62
9603,"csp_6_2","EMP1.5",60
9604,"csp_5_6","EMP1.6",60
9609,"csp_4_8","EMP1.6",60
9612,"csp_5_2","EMP1.6",60
9614,"csp_4_7","EMP1.6",60
9621,"csp_6_7","EMP1.6",56
9640,"csp_4_2","EMP1.6",60
9643,"csp_4_6","EMP1.6",60
9648,"csp_5_5","EMP1.5",60
9651,"csp_5_4","EMP1.6",65
9660,"csp_6_8","EMP1.6",55
9666,"csp_6_7","EMP1.6",60
9668,"csp_1_3","EMP2.2",63
9671,"csp_3_3","EMP1.6",59
9676,"csp_2_2","EMP2.2",60
9682,"csp_4_6","EMP1.6",62
9710,"csp_5_2","EMP1.6",60
9716,"csp_6_4","EMP1.6",65
9717,"csp_4_6","EMP1.6",60
9733,"csp_5_2","EMP1.5",60
9736,"csp_4_2","EMP1.6",60
9746,"csp_4_2","EMP1.6",65
9749,"csp_4_6","EMP1.6",65
9751,"csp_4_5","EMP1.6",65
9764,"csp_4_3","EMP1.6",65
9770,"csp_5_2","EMP1.6",60
9787,"csp_3_8","EMP1.6",59
9788,"csp_4_6","EMP1.6",64
9795,"csp_4_3","EMP2.1",60
9815,"csp_6_7","EMP1.6",63
9825,"csp_6_4","EMP1.6",60
9828,"csp_6_2","EMP1.6",59
9829,"csp_2_2","EMP2.1",65
