PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target
519,"01236","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,88,"ACT2.1","Female","A"
520,"01237","TYPEMR|4|2","csp_6_8","dip|2",TRUE,15,"ACT1.1","Male","A"
522,"01238","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Male","E"
524,"01241","TYPEMR|4|4","csp_7_5","dip|1|7",FALSE,79,"ACT2.1","Male","E"
525,"01241","TYPEMR|1|2","csp_3_7","dip|1|8",FALSE,28,"ACT1.1","Female","A"
526,"01241","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,70,"ACT2.1","Male","E"
527,"01241","TYPEMR|4|2","csp_4_2","dip|1|6",FALSE,34,"ACT1.1","Male","A"
529,"01243","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,50,"ACT1.1","Female","E"
531,"01244","TYPEMR|4|4","csp_7_2","dip|1|5",FALSE,67,"ACT2.1","Male","E"
532,"01244","TYPEMR|4|4","csp_7_8","dip|3",FALSE,69,"ACT2.1","Male","E"
533,"01244","TYPEMR|3|2","csp_8_5","dip|3",TRUE,16,"ACT2.2","Male","A"
535,"01244","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,75,"ACT2.1","Male","E"
537,"01244","TYPEMR|4|1","csp_5_5","dip|1|6",FALSE,33,"ACT1.1","Female","E"
541,"01245","TYPEMR|4|1","csp_6_3","dip|1|5",FALSE,42,"ACT1.1","Male","E"
542,"01245","TYPEMR|2|0","csp_8_4","dip|1|2",TRUE,16,"ACT2.2","Female","A"
543,"01246","TYPEMR|4|3","csp_8_4","dip|3",TRUE,17,"ACT2.2","Female","A"
544,"01246","TYPEMR|4|1","csp_3_8","dip|1|7",FALSE,43,"ACT1.1","Male","A"
545,"01248","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,42,"ACT1.1","Male","E"
546,"01248","TYPEMR|4|2","csp_5_6","dip|1|2",FALSE,28,"ACT1.2","Female","A"
548,"01249","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","E"
553,"01249","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,55,"ACT1.1","Female","E"
554,"01249","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,69,"ACT2.1","Male","E"
555,"01249","TYPEMR|1|1","csp_6_2","dip|1|3",FALSE,62,"ACT1.1","Male","E"
559,"01249","TYPEMR|4|1","csp_4_3","dip|1|3",FALSE,37,"ACT1.1","Female","E"
560,"01249","TYPEMR|1|2","csp_7_5","dip|1|8",FALSE,71,"ACT2.1","Female","A"
561,"01249","TYPEMR|4|1","csp_8_4","dip|3",TRUE,18,"ACT2.2","Male","A"
562,"01249","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,84,"ACT2.1","Female","A"
563,"01249","TYPEMR|4|1","csp_5_3","dip|1|2",FALSE,45,"ACT1.1","Male","E"
564,"01249","TYPEMR|4|2","csp_8_4","dip|1|2",TRUE,22,"ACT2.2","Male","A"
566,"01249","TYPEMR|4|4","csp_4_6","dip|1|6",FALSE,34,"ACT1.2","Female","A"
567,"01249","TYPEMR|1|2","csp_7_5","dip|1|7",FALSE,66,"ACT2.1","Female","E"
568,"01250","TYPEMR|4|1","csp_6_2","dip|1|5",FALSE,32,"ACT1.1","Male","A"
570,"01252","TYPEMR|4|4","csp_8_5","dip|1|3",FALSE,30,"ACT2.5","Male","A"
571,"01254","TYPEMR|4|1","csp_6_7","dip|1|5",TRUE,21,"ACT1.2","Male","A"
575,"01261","TYPEMR|4|1","csp_3_4","dip|1|7",FALSE,62,"ACT1.1","Male","E"
577,"01262","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,26,"ACT1.1","Female","A"
578,"01262","TYPEMR|4|3","csp_6_7","dip|3",FALSE,36,"ACT1.2","Male","E"
579,"01262","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","E"
580,"01262","TYPEMR|4|1","csp_7_8","dip|1|1",FALSE,94,"ACT2.1","Female","E"
581,"01262","TYPEMR|4|1","csp_6_3","dip|1|7",FALSE,64,"ACT1.1","Female","E"
582,"01262","TYPEMR|4|4","csp_8_6","dip|1|2",FALSE,69,"ACT2.1","Female","A"
583,"01262","TYPEMR|4|4","csp_7_4","dip|1|8",FALSE,68,"ACT2.1","Male","E"
588,"01263","TYPEMR|3|2","csp_4_2","dip|1|4",FALSE,27,"ACT1.1","Male","A"
589,"01263","TYPEMR|1|2","csp_7_7","dip|2",FALSE,84,"ACT2.1","Female","A"
590,"01263","TYPEMR|4|1","csp_8_4","dip|1|3",TRUE,18,"ACT2.2","Female","A"
591,"01263","TYPEMR|4|4","csp_7_4","dip|1|1",FALSE,84,"ACT2.1","Male","E"
592,"01265","TYPEMR|3|2","csp_5_6","dip|1|4",FALSE,44,"ACT1.1","Female","A"
593,"01265","TYPEMR|1|1","csp_2_2","dip|1|5",FALSE,53,"ACT1.1","Male","A"
594,"01265","TYPEMR|1|1","csp_6_4","dip|3",FALSE,29,"ACT1.1","Male","A"
595,"01266","TYPEMR|4|4","csp_7_2","dip|1|3",FALSE,70,"ACT2.1","Male","E"
598,"01266","TYPEMR|4|1","csp_4_8","dip|1|3",FALSE,47,"ACT1.1","Female","E"
599,"01266","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,41,"ACT1.1","Female","A"
601,"01267","TYPEMR|4|1","csp_6_3","dip|1|3",FALSE,29,"ACT1.1","Male","A"
605,"01272","TYPEMR|4|3","csp_4_7","dip|1|6",FALSE,64,"ACT1.1","Female","E"
607,"01272","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,22,"ACT2.2","Male","A"
611,"01273","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,32,"ACT1.1","Female","E"
612,"01273","TYPEMR|4|2","csp_6_7","dip|1|4",FALSE,30,"ACT1.2","Female","A"
614,"01275","TYPEMR|4|1","csp_6_2","dip|1|6",FALSE,40,"ACT1.1","Male","E"
616,"01276","TYPEMR|4|1","csp_5_2","dip|1|6",FALSE,45,"ACT1.1","Female","A"
617,"01276","TYPEMR|3|2","csp_5_6","dip|3",FALSE,43,"ACT1.1","Female","E"
618,"01276","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,70,"ACT2.1","Female","E"
619,"01281","TYPEMR|4|2","csp_3_8","dip|1|6",FALSE,60,"ACT1.1","Male","E"
621,"01281","TYPEMR|4|3","csp_5_6","dip|1|3",FALSE,63,"ACT1.1","Female","A"
623,"01281","TYPEMR|3|2","csp_6_3","dip|1|3",FALSE,32,"ACT1.1","Male","A"
626,"01281","TYPEMR|4|3","csp_7_8","dip|2",FALSE,86,"ACT2.1","Male","A"
627,"01283","TYPEMR|4|2","csp_8_5","dip|1|2",FALSE,55,"ACT2.4","Female","A"
628,"01283","TYPEMR|3|2","csp_4_7","dip|1|3",FALSE,49,"ACT1.1","Female","A"
630,"01283","TYPEMR|4|1","csp_5_5","dip|1|7",FALSE,32,"ACT1.1","Female","A"
631,"01283","TYPEMR|4|1","csp_5_5","dip|1|2",FALSE,44,"ACT1.1","Female","A"
632,"01283","TYPEMR|1|1","csp_6_7","dip|3",FALSE,42,"ACT1.2","Male","E"
633,"01283","TYPEMR|4|1","csp_8_4","dip|1|7",TRUE,20,"ACT2.2","Female","A"
634,"01283","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,56,"ACT1.1","Female","E"
636,"01283","TYPEMR|4|1","csp_4_7","dip|1|4",FALSE,35,"ACT1.1","Male","E"
638,"01283","TYPEMR|4|4","csp_7_2","dip|1|3",FALSE,64,"ACT2.1","Male","E"
639,"01283","TYPEMR|4|2","csp_6_2","dip|1|3",FALSE,30,"ACT1.1","Male","A"
640,"01283","TYPEMR|4|2","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Female","A"
643,"01283","TYPEMR|4|2","csp_4_6","dip|1|6",FALSE,24,"ACT1.1","Male","A"
644,"01283","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,84,"ACT2.1","Female","A"
646,"01283","TYPEMR|1|2","csp_7_7","dip|1|6",FALSE,85,"ACT2.1","Female","A"
647,"01283","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,73,"ACT2.1","Male","E"
648,"01283","TYPEMR|4|3","csp_5_6","dip|1|2",FALSE,57,"ACT1.1","Female","E"
650,"01283","TYPEMR|3|2","csp_5_2","dip|1|4",FALSE,57,"ACT1.1","Female","E"
651,"01283","TYPEMR|1|2","csp_8_6","dip|1",FALSE,84,"ACT2.1","Female","A"
657,"01283","TYPEMR|3|2","csp_4_8","dip|1|4",FALSE,26,"ACT1.2","Female","A"
658,"01283","TYPEMR|4|1","csp_6_7","dip|3",FALSE,43,"ACT1.1","Male","E"
659,"01283","TYPEMR|1|2","csp_8_5","dip|1|4",FALSE,46,"ACT2.5","Female","E"
663,"01284","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,73,"ACT2.1","Male","E"
664,"01285","TYPEMR|1|2","csp_4_5","dip|1|4",FALSE,61,"ACT1.1","Female","A"
667,"01288","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Male","A"
668,"01288","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,43,"ACT1.1","Female","A"
671,"01289","TYPEMR|4|1","csp_8_5","dip|3",TRUE,17,"ACT2.2","Male","A"
672,"01289","TYPEMR|1|1","csp_2_1","dip|1|3",FALSE,60,"ACT1.1","Male","E"
673,"01289","TYPEMR|4|2","csp_8_5","dip|1|4",FALSE,48,"ACT2.4","Female","A"
676,"01289","TYPEMR|4|1","csp_6_8","dip|1|3",FALSE,23,"ACT1.1","Male","A"
680,"01291","TYPEMR|4|4","csp_7_2","dip|1|7",FALSE,103,"ACT2.1","Female","A"
681,"01294","TYPEMR|1|2","csp_7_7","dip|1|4",FALSE,84,"ACT2.1","Female","E"
682,"01295","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,23,"ACT1.1","Female","A"
683,"01297","TYPEMR|1|1","csp_4_6","dip|1|6",FALSE,61,"ACT1.1","Male","A"
684,"01299","TYPEMR|3|2","csp_6_4","dip|1|3",FALSE,28,"ACT1.1","Male","A"
686,"01299","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,71,"ACT2.1","Female","A"
688,"01301","TYPEMR|1|2","csp_7_2","dip|1|2",FALSE,74,"ACT2.1","Female","E"
689,"01301","TYPEMR|2|0","csp_3_4","dip|1|8",TRUE,26,"ACT1.1","Male","A"
692,"01304","TYPEMR|1|2","csp_2_2","dip|1|6",FALSE,60,"ACT1.1","Female","A"
698,"01313","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,89,"ACT2.1","Female","A"
702,"01313","TYPEMR|4|1","csp_2_2","dip|1|6",FALSE,46,"ACT1.1","Male","A"
703,"01313","TYPEMR|4|1","csp_2_2","dip|1|3",FALSE,48,"ACT1.1","Male","A"
704,"01313","TYPEMR|3|2","csp_6_3","dip|1|3",FALSE,38,"ACT1.1","Male","A"
706,"01313","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,47,"ACT1.1","Female","E"
708,"01313","TYPEMR|2|0","csp_7_2","dip|1|3",FALSE,64,"ACT2.1","Male","A"
709,"01313","TYPEMR|1|1","csp_5_5","dip|1|3",FALSE,54,"ACT1.1","Male","A"
710,"01313","TYPEMR|4|1","csp_6_4","dip|1|3",FALSE,58,"ACT1.1","Male","E"
711,"01313","TYPEMR|4|1","csp_8_4","dip|1|3",TRUE,24,"ACT2.2","Male","A"
712,"01313","TYPEMR|4|2","csp_8_5","dip|3",FALSE,36,"ACT2.5","Female","E"
714,"01313","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,50,"ACT1.1","Female","E"
717,"01313","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,78,"ACT2.1","Male","E"
718,"01313","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Male","A"
719,"01313","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Female","A"
721,"01313","TYPEMR|4|1","csp_8_5","dip|3",TRUE,17,"ACT2.2","Male","A"
722,"01313","TYPEMR|4|1","csp_5_5","dip|1|3",FALSE,46,"ACT1.1","Female","A"
724,"01314","TYPEMR|4|1","csp_5_6","dip|1|4",TRUE,18,"ACT1.1","Female","A"
725,"01317","TYPEMR|1|1","csp_6_3","dip|3",FALSE,53,"ACT1.1","Male","E"
727,"01320","TYPEMR|4|1","csp_2_1","dip|1|5",FALSE,53,"ACT1.1","Male","E"
728,"01320","TYPEMR|4|4","csp_5_2","dip|1",FALSE,59,"ACT1.2","Female","A"
729,"01320","TYPEMR|4|1","csp_4_7","dip|1|2",FALSE,31,"ACT1.1","Female","E"
730,"01320","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,75,"ACT2.1","Male","E"
732,"01320","TYPEMR|1|1","csp_8_4","dip|1|8",TRUE,33,"ACT2.2","Male","E"
733,"01320","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,62,"ACT1.1","Female","E"
734,"01320","TYPEMR|4|1","csp_5_5","dip|3",FALSE,46,"ACT1.1","Female","E"
739,"01322","TYPEMR|4|4","csp_8_6","dip|1|7",FALSE,65,"ACT2.1","Female","A"
741,"01322","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","E"
742,"01322","TYPEMR|4|3","csp_8_5","dip|1|4",FALSE,37,"ACT2.5","Male","E"
743,"01329","TYPEMR|1|2","csp_8_6","dip|1|2",FALSE,85,"ACT2.1","Female","A"
749,"01333","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,81,"ACT2.1","Male","E"
750,"01333","TYPEMR|4|1","csp_2_3","dip|1|3",FALSE,37,"ACT1.1","Male","E"
753,"01334","TYPEMR|1|2","csp_7_1","dip|2",FALSE,90,"ACT2.1","Female","A"
756,"01339","TYPEMR|1|1","csp_6_7","dip|1|4",FALSE,43,"ACT1.1","Male","E"
757,"01339","TYPEMR|1|2","csp_7_1","dip|1|1",FALSE,90,"ACT2.1","Female","A"
760,"01343","TYPEMR|4|1","csp_8_4","dip|3",TRUE,18,"ACT2.2","Male","A"
765,"01343","TYPEMR|4|2","csp_4_6","dip|1|3",FALSE,67,"ACT1.1","Male","A"
766,"01343","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
767,"01343","TYPEMR|4|3","csp_5_6","dip|2",FALSE,60,"ACT1.1","Female","E"
768,"01344","TYPEMR|4|4","csp_7_4","dip|1|7",FALSE,73,"ACT2.1","Male","E"
770,"01344","TYPEMR|4|1","csp_5_4","dip|1|8",FALSE,30,"ACT1.1","Female","E"
773,"01344","TYPEMR|4|4","csp_7_4","dip|1|7",FALSE,73,"ACT2.1","Male","E"
774,"01344","TYPEMR|4|1","csp_4_7","dip|1|4",FALSE,40,"ACT1.1","Female","E"
778,"01344","TYPEMR|1|2","csp_6_8","dip|2",FALSE,57,"ACT1.1","Female","E"
779,"01344","TYPEMR|1|1","csp_8_1","dip|3",FALSE,50,"ACT1.2","Male","A"
780,"01344","TYPEMR|2|0","csp_6_5","dip|1|7",FALSE,36,"ACT1.1","Male","A"
783,"01345","TYPEMR|4|3","csp_4_3","dip|1|5",FALSE,30,"ACT1.1","Female","E"
784,"01346","TYPEMR|4|1","csp_5_2","dip|1|6",FALSE,32,"ACT1.1","Female","E"
785,"01347","TYPEMR|4|1","csp_5_6","dip|1|4",FALSE,36,"ACT1.1","Female","E"
786,"01347","TYPEMR|1|1","csp_6_7","dip|1|5",FALSE,45,"ACT1.1","Male","E"
787,"01347","TYPEMR|1|1","csp_7_8","dip|1",FALSE,72,"ACT2.1","Male","E"
788,"01347","TYPEMR|4|1","csp_5_4","dip|1|7",FALSE,26,"ACT1.1","Male","A"
789,"01347","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,55,"ACT2.1","Male","E"
791,"01347","TYPEMR|4|1","csp_3_8","dip|1|8",FALSE,38,"ACT1.1","Male","E"
792,"01348","TYPEMR|4|4","csp_5_6","dip|1|6",FALSE,21,"ACT1.1","Female","A"
795,"01349","TYPEMR|4|1","csp_6_3","dip|1|3",FALSE,36,"ACT1.1","Male","A"
797,"01350","TYPEMR|4|1","csp_6_2","dip|1|5",FALSE,23,"ACT1.1","Male","A"
799,"01350","TYPEMR|1|2","csp_7_7","dip|1|5",FALSE,65,"ACT2.1","Female","E"
800,"01350","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Male","A"
801,"01350","TYPEMR|3|2","csp_5_2","dip|3",FALSE,30,"ACT1.2","Female","A"
803,"01351","TYPEMR|2|0","csp_7_5","dip|2",FALSE,89,"ACT2.1","Female","A"
804,"01351","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,82,"ACT2.1","Female","A"
805,"01351","TYPEMR|4|1","csp_3_3","dip|1|7",FALSE,47,"ACT1.1","Female","E"
807,"01352","TYPEMR|4|1","csp_6_8","dip|1|4",FALSE,32,"ACT1.1","Female","A"
811,"01353","TYPEMR|3|2","csp_2_1","dip|1|5",FALSE,33,"ACT1.1","Female","A"
812,"01353","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,81,"ACT2.1","Male","E"
813,"01354","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,48,"ACT1.1","Male","A"
814,"01354","TYPEMR|1|2","csp_3_3","dip|1|8",FALSE,36,"ACT1.1","Female","A"
815,"01354","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,67,"ACT2.1","Female","A"
817,"01354","TYPEMR|3|2","csp_4_3","dip|1|3",FALSE,59,"ACT1.1","Female","A"
818,"01354","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Female","A"
819,"01354","TYPEMR|1|1","csp_7_7","dip|1|3",FALSE,89,"ACT2.1","Male","A"
823,"01354","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,46,"ACT1.1","Female","E"
828,"01354","TYPEMR|3|2","csp_7_7","dip|1|1",FALSE,65,"ACT2.1","Female","E"
830,"01354","TYPEMR|1|1","csp_7_8","dip|1|3",FALSE,67,"ACT2.1","Male","E"
831,"01354","TYPEMR|4|2","csp_4_3","dip|1|6",FALSE,44,"ACT1.1","Male","A"
832,"01354","TYPEMR|4|4","csp_7_8","dip|1|4",FALSE,90,"ACT2.1","Female","A"
833,"01354","TYPEMR|4|1","csp_3_8","dip|1|6",FALSE,57,"ACT1.1","Male","E"
836,"01357","TYPEMR|4|4","csp_7_1","dip|1",FALSE,91,"ACT2.1","Female","A"
837,"01360","TYPEMR|4|4","csp_7_4","dip|1|8",FALSE,72,"ACT2.1","Female","A"
838,"01360","TYPEMR|3|1","csp_6_5","dip|3",FALSE,35,"ACT1.2","Male","A"
839,"01360","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,47,"ACT1.1","Female","E"
841,"01361","TYPEMR|3|1","csp_8_4","dip|1|2",TRUE,16,"ACT2.2","Male","A"
844,"01362","TYPEMR|4|1","csp_6_2","dip|1|3",FALSE,51,"ACT1.1","Male","A"
845,"01362","TYPEMR|4|4","csp_8_4","dip|1|3",TRUE,23,"ACT2.2","Male","A"
847,"01363","TYPEMR|4|2","csp_4_5","dip|1|4",FALSE,34,"ACT1.1","Male","A"
848,"01363","TYPEMR|4|2","csp_6_7","dip|1|3",FALSE,33,"ACT1.1","Male","A"
849,"01363","TYPEMR|4|1","csp_4_3","dip|1|6",FALSE,33,"ACT1.1","Female","E"
850,"01363","TYPEMR|4|1","csp_5_5","dip|1|3",FALSE,25,"ACT1.1","Female","E"
852,"01364","TYPEMR|1|1","csp_6_2","dip|1|6",FALSE,42,"ACT1.2","Male","A"
856,"01366","TYPEMR|4|2","csp_2_3","dip|1|8",FALSE,66,"ACT1.1","Male","E"
858,"01367","TYPEMR|1|1","csp_3_8","dip|1|4",FALSE,60,"ACT1.1","Male","A"
860,"01368","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Male","A"
861,"01368","TYPEMR|3|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Male","A"
863,"01369","TYPEMR|1|2","csp_7_1","dip|1|1",FALSE,84,"ACT2.1","Female","A"
867,"01371","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,87,"ACT2.1","Female","A"
868,"01373","TYPEMR|1|2","csp_3_7","dip|1|6",FALSE,60,"ACT1.1","Female","E"
869,"01374","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,46,"ACT1.1","Female","A"
870,"01374","TYPEMR|4|1","csp_5_6","dip|1|3",FALSE,35,"ACT1.1","Female","A"
871,"01374","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,76,"ACT2.1","Female","E"
874,"01376","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,82,"ACT2.1","Female","A"
877,"01376","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,49,"ACT1.1","Male","E"
878,"01376","TYPEMR|4|4","csp_8_6","dip|1|3",FALSE,66,"ACT2.4","Female","A"
881,"01376","TYPEMR|4|1","csp_6_8","dip|1",FALSE,55,"ACT1.1","Male","E"
884,"01378","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Male","A"
885,"01378","TYPEMR|4|1","csp_3_1","dip|1|9",FALSE,33,"ACT1.1","Male","A"
887,"01383","TYPEMR|4|1","csp_2_3","dip|1|3",FALSE,56,"ACT1.1","Male","E"
888,"01383","TYPEMR|4|1","csp_5_5","dip|1|6",FALSE,24,"ACT1.1","Male","A"
890,"01384","TYPEMR|4|2","csp_6_3","dip|1|3",FALSE,41,"ACT1.1","Male","E"
893,"01386","TYPEMR|4|1","csp_5_6","dip|1|6",FALSE,45,"ACT1.1","Female","A"
894,"01386","TYPEMR|4|1","csp_1_3","dip|1|6",FALSE,49,"ACT1.1","Male","E"
896,"01389","TYPEMR|4|4","csp_7_8","dip|2",FALSE,77,"ACT2.1","Female","A"
898,"01392","TYPEMR|4|4","csp_7_7","dip|1|6",FALSE,65,"ACT2.1","Female","A"
902,"01397","TYPEMR|4|4","csp_7_7","dip|1|4",FALSE,68,"ACT2.1","Female","A"
905,"01399","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,73,"ACT2.1","Male","E"
907,"01401","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,77,"ACT2.1","Male","E"
909,"01402","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,43,"ACT1.1","Male","A"
910,"01402","TYPEMR|4|1","csp_2_2","dip|3",FALSE,43,"ACT1.1","Female","A"
911,"01403","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Male","A"
912,"01405","TYPEMR|4|4","csp_7_4","dip|1|8",FALSE,65,"ACT2.1","Female","A"
913,"01405","TYPEMR|1|2","csp_8_5","dip|1|1",FALSE,60,"ACT2.5","Female","A"
918,"01410","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,63,"ACT2.1","Female","A"
922,"01416","TYPEMR|4|1","csp_4_6","dip|1|8",FALSE,35,"ACT1.1","Male","A"
924,"01419","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,71,"ACT2.1","Male","E"
928,"01420","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,79,"ACT2.1","Male","E"
930,"01422","TYPEMR|1|1","csp_4_8","dip|1|3",FALSE,60,"ACT1.1","Male","A"
932,"01423","TYPEMR|3|2","csp_3_4","dip|1|8",TRUE,25,"ACT1.1","Female","A"
934,"01424","TYPEMR|1|2","csp_7_2","dip|1|1",FALSE,94,"ACT2.1","Female","A"
937,"01426","TYPEMR|1|1","csp_6_8","dip|1|3",FALSE,50,"ACT1.1","Male","E"
938,"01426","TYPEMR|1|1","csp_7_7","dip|1|2",FALSE,67,"ACT2.1","Male","E"
942,"01427","TYPEMR|4|3","csp_6_2","dip|1|4",FALSE,31,"ACT1.1","Female","E"
944,"01427","TYPEMR|4|4","csp_7_1","dip|1|7",FALSE,73,"ACT2.1","Female","A"
945,"01427","TYPEMR|3|2","csp_7_1","dip|1|1",FALSE,94,"ACT2.1","Female","E"
946,"01427","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Female","A"
948,"01427","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,68,"ACT2.1","Female","A"
949,"01427","TYPEMR|1|2","csp_5_2","dip|1|6",FALSE,27,"ACT1.1","Female","A"
953,"01435","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Female","A"
955,"01435","TYPEMR|4|2","csp_3_8","dip|1|8",FALSE,47,"ACT1.1","Male","E"
956,"01435","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,89,"ACT2.1","Female","A"
957,"01435","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,21,"ACT2.2","Male","A"
959,"01436","TYPEMR|3|2","csp_5_4","dip|1|2",FALSE,29,"ACT1.1","Male","A"
961,"01443","TYPEMR|3|1","csp_2_1","dip|1|5",FALSE,50,"ACT1.2","Male","A"
963,"01443","TYPEMR|1|1","csp_6_7","dip|1|3",FALSE,49,"ACT1.1","Male","E"
964,"01443","TYPEMR|4|1","csp_3_7","dip|1|3",FALSE,50,"ACT1.1","Male","E"
965,"01443","TYPEMR|4|3","csp_5_5","dip|1|3",FALSE,29,"ACT1.1","Female","A"
967,"01444","TYPEMR|4|2","csp_8_4","dip|3",TRUE,18,"ACT2.2","Female","A"
970,"01447","TYPEMR|4|3","csp_7_7","dip|1|4",FALSE,63,"ACT2.1","Male","E"
971,"01448","TYPEMR|4|1","csp_5_3","dip|1|4",FALSE,49,"ACT1.1","Male","A"
972,"01449","TYPEMR|4|1","csp_5_2","dip|1|2",FALSE,42,"ACT1.1","Female","E"
973,"01449","TYPEMR|4|1","csp_8_4","dip|2",FALSE,19,"ACT2.2","Male","A"
976,"01450","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
978,"01450","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,64,"ACT1.1","Female","E"
979,"01450","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,15,"ACT2.2","Female","A"
981,"01451","TYPEMR|4|2","csp_6_4","dip|1|3",FALSE,54,"ACT1.1","Male","E"
982,"01451","TYPEMR|4|1","csp_2_1","dip|1|5",FALSE,43,"ACT1.1","Female","E"
984,"01451","TYPEMR|4|1","csp_2_2","dip|1|3",FALSE,31,"ACT1.1","Male","A"
986,"01451","TYPEMR|1|2","csp_6_8","dip|1|5",FALSE,27,"ACT1.1","Female","E"
990,"01451","TYPEMR|4|2","csp_8_5","dip|3",FALSE,51,"ACT2.5","Female","E"
991,"01451","TYPEMR|4|1","csp_6_7","dip|1|4",FALSE,19,"ACT1.1","Male","A"
992,"01452","TYPEMR|4|4","csp_7_4","dip|1|2",FALSE,84,"ACT2.1","Male","A"
994,"01454","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,18,"ACT2.2","Female","A"
996,"01457","TYPEMR|1|2","csp_6_8","dip|1|5",FALSE,27,"ACT1.1","Female","E"
997,"02001","TYPEMR|4|1","csp_6_2","dip|1|5",FALSE,26,"ACT1.1","Male","E"
998,"02002","TYPEMR|4|1","csp_6_8","dip|2",FALSE,31,"ACT1.1","Male","A"
1000,"02005","TYPEMR|3|2","csp_8_4","dip|1|1",TRUE,17,"ACT2.2","Female","A"
1002,"02008","TYPEMR|4|1","csp_5_2","dip|1|4",FALSE,40,"ACT1.1","Female","E"
1004,"02010","TYPEMR|1|2","csp_5_2","dip|1|5",FALSE,58,"ACT1.1","Female","E"
